id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,14,28,1,1,1,2,2,20,2,2,18,2,2,2,19,18,2,2,23,2,2,2,4,2,2,2,10,2,23,2
mh1,mh1,50.0,9,1,1,15,15,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,3,5,5,8,9,9,1,13,1
mnh0,mnh0,50.0,7,1,1,1,1,1,1,1,1,1,1,13,11,1,13,1,2,1,1,11,4,2,1,1,6,1,1,11,1,1
mnh1,mnh1,50.0,1,1,1,1,21,1,14,1,1,8,14,16,8,1,16,14,1,1,20,11,4,6,1,1,1,1,1,11,19,1
mnh2,mnh2,50.0,14,37,1,1,1,1,1,22,25,1,1,21,18,1,21,20,2,1,1,1,2,4,1,1,7,1,1,1,28,1
mnh3,mnh3,50.0,13,40,1,41,41,28,23,28,1,15,1,1,20,10,1,27,4,12,30,20,5,8,9,1,1,10,10,20,31,30
mnh4,mnh4,50.0,11,48,1,1,1,1,1,1,15,1,13,1,1,1,1,13,1,1,16,1,6,1,1,1,1,1,1,1,16,16
mnh5,mnh5,50.0,13,26,1,1,1,1,1,1,1,1,1,1,1,13,16,1,1,14,1,1,6,10,12,12,1,13,13,1,1,1
mnh6,mnh6,50.0,21,34,1,36,36,29,1,29,30,1,1,1,1,1,1,1,1,1,31,26,1,11,1,1,1,18,1,27,31,31
lpsh0,lpsh0,1.0,5,9,1,1/10/11,14,1,1,1,1,1,1,1,1,5,1,1,2,5,9,6,2/4,2,0/5,5,5,5,5,7,9,9
lpsnh0,lpsnh0,1.0,1,15,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1/2,12,15,1,1,2,3,3,6,1,10,1,15,15
lpsnh1,lpsnh1,1.0,1,21,1,1,1,1,1,1,1,11,1/14,1,11,1,1,1,1,1,1,11,2,1,1,1,1,1,5,11,1,1
lpsnh2,lpsnh2,1.0,2,20,1,1,1/21,2,2,2,16/2,2,2,15,2,2,2,2,4,2,16,14,2,2,2,2,2,2/9,11,2,16,16
lpsnh3,lpsnh3,1.0,14,1,1,1,1,1,1,1,1,16,1,1/22,17,8,1,1,8/9,8,1,20,9,8,8,8,8,8,8/11/12,20,1,1
lpsnh4,lpsnh4,1.0,15,1,1,1/25,24,1,2,1,1/21/22,2,2,2,1,6,2,2,3/4,6,1,18,4,4,6,6,6,10,14,1,1,1
lpsnh5,lpsnh5,1.0,1,1/22,1,1,1,1/21,1,1,1,10,13,17/13,10,1,13,13,4,1,1,10,4/6,7,1,1,1,1,8,10,1,1
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,1,1,1,1/17,17,1,1,18,17,1,16,20,1,1,1,6,6,8,1,12,1,20,1
lpmh0,lpmh0,1.0,36,64/60,1/65/66,1/65,1,55,1,1,1,46,1,1,50,1,1,1,2,37,56,47,2,2,1,5/6,1,19/22,28,47,1,58
lpmnh0,lpmnh0,1.0,3,32,1,1,1,1,25,29/31,32,1,1,1,24,3,1/27,1,3,3,32/33,1,6,8,3,3,17,3,3,1/22,32,32
lpmnh1,lpmnh1,1.0,19,69,1,1,1,1,1,1,1,22,27,57,24,2,58,26,2,18,64/65,23,8,2,2,2,12,2,2,22,59,1
lpmnh2,lpmnh2,1.0,31,1,39,39/40,39,1,1,1,1,33,34/35,1,33,27,1,34,4,32,1,33,6,3/5,21,22/23,3,3,3,33,1,1/38
lpmnh3,lpmnh3,1.0,13,81,1,1,1,1,1,1,68,1,1,47,45,1,47,1,10,1,74,40,10,10,12,12,12,1,1,42,74,76
lpmnh4,lpmnh4,1.0,32,66,70,1,1,49,8,49,51/44,8,8/42,43,33,8,43,8,18/14,8,59,37,17/14,8,22,22,24,28,8,37,59,66
lpmnh5,lpmnh5,1.0,30,1,62,62,62,1,40,1,48,1,1,44,32,29,44,41,3,3,1,1/34,5,3,3,3,14,27,17,36/37,60,1
lpmnh6,lpmnh6,1.0,39,81,1,1,1,2,1/53,2,75/77,1,61,55,1,1,55,60,4,49,79,1,6,1,10,10,1,25,1,1/52,79,1
lphh0,lphh0,1.0,21,58,1,1,1,2,30,2,2,2,2,2,2,0/17,2,32,3,23,51,2,3,8,11,12,2,17,20,26,37,2
lphnh0,lphnh0,1.0,40,76,1,1,1,59,1,57,67,1,1,52,1,10,52/55,1,12,40,65,1,16,20,25/26,29,10,39,10,43,65,65
lphnh1,lphnh1,1.0,25,57,1,1,1,1,1,45,48,28,1,41/42,35,2,43/44,1/36,5,2,50/54/55/56,29,5,3,9,9/12,2,18,15,29,50,57
lphnh2,lphnh2,1.0,18/28,148/149,1,1,1,1,2/94,1,1,82,2,99,92/93,27,98,96/97,18,80,113,86,20,18,18/23,18,25,18,18,83/87,115,1
lphnh3,lphnh3,1.0,41,108,1,1,129,105,94,105,113,1,97,104,93,2,104,97,11,49,123,1,10,13/15,20,18/20,16,27,32/30,52,125,108
lphnh4,lphnh4,1.0,47,101/94,1,1,1,85,3,1,91,3,73,83,3,8,84,77,9/15,55,99,65/69,9,8,16,17,28,32/29,33,70/58,98,94
lphnh5,lphnh5,1.0,46,95,1,1,1,1/83,61,83,84,2,65/61,66,54,42,81,62/63,4,51/52,84,54,7,22,25,25,36/40,42,42/43,54/58,84,97
lphnh6,lphnh6,1.0,61,105,1,1,1,1/78,74,77,88,64,1,1,69,35,1,1,25/27,35,92/93,66,21,28,32,32,34,40/41/42,44,1,89,101
lnpsh0,lnpsh0,1.0,6,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,0,1,2,1,1,1,0,1,1,1,0,1
lnpsh1,lnpsh1,1.0,8,20,0,0,0,0,12,0,14,10,12,12,0,5,12,12,0,5,17,0,0,0,5,5,5,5,5,11,17,20
lnpsh2,lnpsh2,1.0,60,75,76,1,1,1,1,1,1,1,1,1,1,2,1,68,4,2,73,65,48,3,52,52,52,2,55,1,73,1
lnpsh3,lnpsh3,1.0,19,34,1,1,1,1,1,28,1,22,1,27,22,0,27,1,8,0,31,22,8,9,11,11,15,0,0,22,31,31
lnpsh4,lnpsh4,1.0,19,37,1,1,1,1,1,1,0,1,22,25,20,15,25,22,1,15,37,20,0,1,15,15,18,15,15,20,37,37
lnpsnh0,lnpsnh0,1.0,1,28,1,1,1,1,1,21,1,9,1,19,12,1,20,17,5,1,1,11,3,6,8,8,8,1,1,11,1,28
lnpsnh1,lnpsnh1,1.0,4,18,1,20,20,2,2,12,2,2,2,2,8,4,2,2,4,4,13,2,4,4,4,4,4,4,4,2,13,16
lnpsnh2,lnpsnh2,1.0,1,20,27,1,1,1,1,19,20,1,13,13,8,3,13,13,1,6,25,11,1,1,1,1,1,3,4,10,22,20
lnpsnh3,lnpsnh3,1.0,1,15,1,1,1,15,1,18,15,1,1,1,1,1,1,1,2,1,22,9,4,2,1,1,5,1,6,9,22,15
lnpsnh4,lnpsnh4,1.0,2,23,1,1,1,1,1,1,1,1,1,20,1,2,20,12,2,2,1,1,2,3,2,2,2,6,2,1,1,23
lnpsnh5,lnpsnh5,1.0,8,24,1,1,1,1,13,1,19,10,13,17,1,2,17,13,2,2,18,12,2,2,4,4,6,2,2,12,21,23
lnpsnh6,lnpsnh6,1.0,2,27,1,29,1,20,1,20,27,1,1,18,1,2,1,1,2,2,28,1,2,2,8,8,2,2,11,1,28,27
lnpsnh7,lnpsnh7,1.0,4,17,1,18,18,10,2,10,12,2,8,2,2,2,2,8,2,2,12,5,2,2,2,2,2,2,2,5,12,17
lnpsnh8,lnpsnh8,1.0,10,1,1,1,1,1,1,1,1,1,31,31,1,5,31,43,7,5,1,1,7,7,5,5,5,5,5,1,1,1
lnpsnh9,lnpsnh9,1.0,17,30,1,1,1,1,5,1,1,20,5,5,20,12,5,5,5,12,1,21,5,5,12,12,13,14,14,21,28,1
lnpsnh10,lnpsnh10,1.0,14,28,1,1,1,23,1,23,28,1,1,22,1,14,22,1,5,14,28,19,4,1,13,13,13,14,14,1,32,28
lnpsnh11,lnpsnh11,1.0,7,19,1,1,1,1,13,1,1,1,1,15,1,10,15,14,3,7,1,1,3,3,2,2,2,10,10,1,1,18
lnpsnh12,lnpsnh12,1.0,9,1,1,1,1,1,1,1,1,1,1,26,1,9,1,1,9,20,37,22,14,9,9,9,9,17,18,1,35,1
lnpsnh13,lnpsnh13,1.0,7,38,1,1,1,1,18,1,37,1,19,1,1,7,1,28,1,7,43,15,6,1,1,1,1,7,7,17,40,38
lnpsnh14,lnpsnh14,1.0,8,19,1,1,1,1,1,1,17,1,1,1,12,2,1,1,2,10,19,1,3,2,2,2,2,2,2,1,41,47
lnpsnh15,lnpsnh15,1.0,1,18,1,1,1,1,1,15,1,1,1,13,1,1,13,1,1,1,16,12,1,1,4,4,6,8,1,12,1,1
lnpsnh16,lnpsnh16,1.0,9,18,20,19,1,13,1,13,13,1,1,1,1,5,1,1,1,1,13,1,1,1,4,4,1,5,7,1,13,16
lnpsnh17,lnpsnh17,1.0,7,17,21,20,20,1,1,1,17,1,1,1,1,1,16,14,4,1,17,13,4,1,1,1,6,1,1,13,17,17
lnpsnh18,lnpsnh18,1.0,8,1,1,1,1,1,1,1,1,1,1,1,11,1,12,1,1,1,14,10,1,1,3,1,1,1,1,1,1,1
lnpsnh19,lnpsnh19,1.0,2,27,1,1,1,22,2,22,2,2,19,2,2,2,2,19,6,2,2,2,9,6,2,2,2,2,2,2,2,27
lnpsnh20,lnpsnh20,1.0,11,21,1,1,1,1,1,1,20,1,1,14,1,7,14,1,3,3,20,12,3,3,3,3,5,9,10,12,20,24
lnpsnh21,lnpsnh21,1.0,5,1,1,1,1,1,1,17,1,1,1,1,1,5,1,1,1,5,18,13,1,1,1,4,1,7,7,1,1,1
lnpsnh22,lnpsnh22,1.0,17,1,1,1,1,1,1,1,1,21,30,1,28,15,1,33,2,1,1,27,8,2,11,10,1,13,13,1,1,1
lnpsnh23,lnpsnh23,1.0,1,36,1,1,1,25,16,29,25,12,15,15,12,1,21,15,1,1,25,13,4,1,1,1,7,9,1,13,34,35
