id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,30,30,1,1,1,1,36,4,1,18,1,19,29,11,6,13,6,11,30,19,30,30,16,16,11,11,11,34,19,19
mnh0,mnh0,50.0,1,13,3,1,1,3,1,4,1,1,1,1,1,8,1,7,1,7,15,16,1,1,7,7,10,7,7,16,17,16
mnh1,mnh1,50.0,50,50,1,1,1,14,1,12,1,1,1,48,48,20,1,20,1,42,50,53,50,50,22,39,20,20,42,53,53,53
mnh2,mnh2,50.0,24,19,1,1,1,1,1,1,1,1,1,1,1,8,1,6,1,10,1,1,1,1,10,10,14,10,10,1,1,1
mnh3,mnh3,50.0,1,1,1,1,1,1,1,3,1,28,12,1,31,7,13,16,13,7,1,1,1,1,7,27,26,7,7,1,1,1
lpsh0,lpsh0,1.0,39,38,1,1,3,1,50,1,32,32,5,49,35,3,5,3,5,3,35,32,35,35,3,21,15,3,3,32,32,32
lpsnh0,lpsnh0,1.0,26,13,1,9,33,4,32,1,13,13,14,13,13,19,17,23,17,23,13,30,13,13,23,23,24,23,23,30,30,30
lpsnh1,lpsnh1,1.0,4,10,1,1,1,1,4,1,4,4,1,13,4,1,1,1,1,1,4,17,4,4,1,1,1,1,1,17,17,19
lpsnh2,lpsnh2,1.0,13,20,2,1,1,2,21,2,12,12,1,12,13,1,5,1,5,9,13,12,18,20,9,9,9,9,9,12,12,12
lpmh0,lpmh0,1.0,32,1,1,2,1,1,1,1,20,20,1,35,1,12,5,12,5,12,23,0,1,1,15,15,15,15,12,0,35,35
lpmnh0,lpmnh0,1.0,56,51,1,1,1,1,59,16,45,45,23,1,51,33,23,34,23,32,53,57,51,51,32,32,32,32,32,57,57,1
lpmnh1,lpmnh1,1.0,25,24,7,1,1,7,15,8,15,15,10,15,17,9,10,9,10,9,15,15,15,15,9,9,14,9,9,15,15,15
lpmnh2,lpmnh2,1.0,1,1,1,3,1,1,1,1,1,18,8,31,1,1,1,1,1,9,1,24,1,1,9,9,9,9,9,26,24,29
lphh0,lphh0,1.0,79,75,2,5,7,2,7,3,55,58,0,55,64,27,17,39,20,47,80,84,72,77,41,41,45,41,47,84,55,93
lphnh0,lphnh0,1.0,1,1,2,1,49,4,1,2,30,1,1,39,1,18,9,13,8,19,36,39,1,1,20,20,24,25,26,39,39,43
lphnh1,lphnh1,1.0,57,54,1,10,11,3,71,1,11,11,24,50,50,38,26,38,28,41,56,60,53,53,41,41,41,41,49,60,65,69
lphnh2,lphnh2,1.0,80,68,1,12,16,8,92,6,55,59,20,83,62,36,28,33,24,51,71,85,65,65,42,49,44,42,53,87,90,91
lnpsh0,lnpsh0,1.0,9,0,1,1,1,1,0,3,0,0,1,0,0,1,1,1,1,1,9,11,0,0,1,1,0,1,1,11,11,11
lnpsh1,lnpsh1,1.0,1,0,1,1,1,2,1,1,1,1,1,23,12,1,6,1,5,1,1,20,1,1,9,9,8,1,1,20,20,20
lnpsh2,lnpsh2,1.0,12,12,1,6,7,5,7,1,7,7,7,12,12,7,7,7,7,8,12,0,12,12,8,8,10,8,8,0,0,0
lnpsnh0,lnpsnh0,1.0,10,7,1,1,1,1,1,1,1,1,2,1,7,1,2,3,2,1,9,1,7,8,1,1,1,1,1,1,1,1
lnpsnh1,lnpsnh1,1.0,11,34,2,9,11,5,42,2,27,27,19,37,11,23,22,11,19,11,11,37,34,34,11,25,11,11,11,37,37,37
lnpsnh2,lnpsnh2,1.0,12,12,1,1,1,1,1,1,1,1,1,12,12,1,3,1,3,1,12,12,12,12,9,8,8,8,1,12,15,12
lnpsnh3,lnpsnh3,1.0,8,8,1,1,1,1,1,1,5,5,2,8,9,1,2,1,2,1,8,8,8,8,4,4,1,4,1,8,8,8
lnpsnh4,lnpsnh4,1.0,12,1,1,1,1,1,1,1,1,1,1,21,8,4,1,1,1,1,11,30,1,1,1,7,1,1,1,30,30,30
lnpsnh5,lnpsnh5,1.0,16,1,1,1,1,1,1,1,1,1,1,1,13,9,1,10,1,10,17,1,1,1,10,10,10,10,11,1,20,1
lnpsnh6,lnpsnh6,1.0,17,17,1,5,6,3,6,2,6,6,6,17,17,8,6,8,6,8,17,17,17,17,8,8,8,8,8,17,17,17
lnpsnh7,lnpsnh7,1.0,22,17,1,1,1,3,1,1,1,15,1,1,17,9,7,9,1,11,17,1,17,17,13,11,11,11,11,1,1,23
lnpsnh8,lnpsnh8,1.0,17,1,1,1,1,1,21,1,8,11,1,1,1,1,3,1,3,1,18,1,1,1,7,7,7,7,1,1,1,1
lnpsnh9,lnpsnh9,1.0,14,1,1,1,1,3,1,1,1,1,1,17,1,7,1,7,6,7,1,17,1,1,7,9,7,7,7,17,17,17
lnpsnh10,lnpsnh10,1.0,1,15,1,1,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,12,10,1,1,1,1,1
lnpsnh11,lnpsnh11,1.0,19,28,1,1,1,4,19,1,20,27,1,36,19,13,1,13,1,13,19,34,28,28,17,18,13,13,13,34,33,33
lnpsnh12,lnpsnh12,1.0,1,17,2,1,1,2,1,2,1,1,5,1,1,1,8,1,12,14,1,1,17,17,1,1,1,1,14,1,18,1
lnpsnh13,lnpsnh13,1.0,14,10,2,1,1,2,1,2,1,1,3,19,1,1,3,1,3,8,1,1,10,10,6,6,6,6,8,1,18,1
lnpsnh14,lnpsnh14,1.0,26,20,1,1,1,1,18,2,18,18,1,18,18,1,1,1,7,1,18,18,20,20,1,1,10,1,1,18,18,18
lnpsnh15,lnpsnh15,1.0,17,1,2,1,1,2,1,2,1,1,8,1,14,1,1,9,1,1,1,18,1,1,1,12,1,1,1,18,18,18
lnpsnh16,lnpsnh16,1.0,1,12,2,3,1,2,1,2,1,10,1,1,1,4,1,1,1,1,1,1,12,12,1,1,7,1,1,15,1,1
lnpsnh17,lnpsnh17,1.0,33,1,1,1,1,1,1,1,1,25,1,1,1,21,17,22,17,22,33,1,1,1,22,22,22,22,22,1,1,1
lnpmh0,lnpmh0,1.0,37,0,1,3,3,1,3,1,3,3,0,66,3,15,14,15,14,22,34,3,0,0,22,22,22,22,22,3,3,60
lnpmh1,lnpmh1,1.0,28,24,1,1,1,10,1,1,1,22,1,1,23,1,1,1,1,20,23,1,24,25,1,16,1,19,1,1,33,36
lnpmh2,lnpmh2,1.0,34,33,1,5,0,1,0,1,0,31,24,36,32,0,24,0,24,30,34,45,33,33,27,27,28,27,30,45,47,45
lnpmsh0,lnpmsh0,1.0,1,1,3,7,1,3,1,3,1,24,8,1,25,12,8,12,8,19,1,32,1,1,12,12,16,12,20,33,32,35
lnpmsh1,lnpmsh1,1.0,26,22,1,1,1,1,1,1,1,1,8,21,21,13,8,1,8,20,25,29,22,22,1,1,19,1,20,29,29,29
lnpmsh2,lnpmsh2,1.0,38,36,4,1,1,4,1,6,1,30,7,1,33,25,1,13,1,13,42,45,1,1,13,27,26,13,28,45,43,47
lnpmsh3,lnpmsh3,1.0,29,18,1,14,18,13,18,12,18,18,19,18,18,23,19,18,19,18,18,33,18,28,18,18,18,25,18,33,33,33
lnpmsh4,lnpmsh4,1.0,26,1,1,1,1,13,1,10,1,1,1,1,1,17,1,18,1,21,1,1,1,1,17,17,17,17,17,1,28,29
lnpmsh5,lnpmsh5,1.0,36,32,1,1,5,1,5,3,28,28,11,28,28,15,12,20,13,19,36,52,32,32,19,19,27,19,19,52,41,41
lnpmsh6,lnpmsh6,1.0,25,1,5,8,1,5,1,5,1,1,1,1,1,1,10,1,10,16,1,1,1,1,1,1,1,1,18,1,1,1
lnpmsh7,lnpmsh7,1.0,23,23,1,6,1,4,23,1,24,24,14,23,25,1,1,1,12,1,23,23,23,29,1,19,1,21,1,23,23,23
lnpmsh8,lnpmsh8,1.0,34,29,3,1,5,3,27,3,27,27,21,27,27,10,18,10,18,22,34,39,29,29,22,23,22,22,22,39,42,39
lnpmsh9,lnpmsh9,1.0,34,3,1,1,3,1,3,1,3,3,3,35,3,17,7,19,15,19,34,35,3,3,24,22,19,22,19,35,35,35
lnpmsh10,lnpmsh10,1.0,3,15,1,1,1,1,3,1,3,12,5,3,3,3,5,3,5,3,3,3,15,15,3,3,3,3,3,3,3,3
lnpmsh11,lnpmsh11,1.0,37,33,1,2,43,1,18,1,20,22,6,39,24,9,6,9,6,9,35,39,33,33,17,16,13,9,9,40,39,39
lnpmsh12,lnpmsh12,1.0,10,10,4,1,28,7,27,4,10,10,10,10,23,14,10,14,10,14,10,10,10,10,21,14,17,14,14,10,10,10
lnpmsh13,lnpmsh13,1.0,58,46,1,1,10,1,10,1,47,46,10,46,46,10,10,10,25,10,55,46,46,46,10,10,10,42,10,46,46,46
lnpmsh14,lnpmsh14,1.0,13,11,2,8,8,7,8,5,8,8,8,8,8,8,8,8,8,8,14,8,11,11,8,8,8,8,8,8,8,8
