id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,0,8,10,0,0,14,27,0,0,24,14,0,14,14,0,12,14,27,12,24,24,19,8,10,14,14,23,23,25
mh1,mh1,50.0,19,8,1,10,8,8,14,8,8,8,8,14,8,14,14,8,8,11,8,8,16,16,11,7,8,14,14,14,14,16
mh2,mh2,50.0,1,1,1,3,0,0,9,3,3,0,3,0,0,15,9,0,3,12,3,5,18,3,13,1,3,9,9,9,9,3
mh3,mh3,50.0,1,4,1,1,1,1,1,26,0,0,26,1,1,1,1,1,1,19,31,1,27,27,1,1,1,1,25,1,1,27
mh4,mh4,50.0,1,1,1,1,1,1,7,14,1,1,18,12,1,7,7,5,1,7,14,4,13,13,7,1,1,7,7,7,7,13
mh5,mh5,50.0,1,2,1,3,3,3,3,24,14,3,3,3,3,3,0,8,5,16,3,7,3,3,16,1,3,0,0,3,3,22
mh6,mh6,50.0,1,1,1,1,1,1,1,1,1,1,0,1,1,10,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1
mh7,mh7,50.0,1,1,1,1,1,1,1,1,11,1,1,18,1,1,15,1,9,14,20,1,1,19,12,2,1,15,15,17,17,1
mh8,mh8,50.0,1,1,1,1,1,1,1,21,8,1,1,1,7,1,1,1,1,1,20,1,1,1,11,1,1,1,1,1,1,1
mh9,mh9,50.0,1,1,5,1,1,15,1,1,16,1,24,1,1,1,1,1,10,18,1,14,1,1,1,8,10,1,20,21,21,1
mh10,mh10,50.0,1,1,1,1,1,1,1,1,1,12,1,1,8,1,1,11,1,1,1,6,19,1,1,1,5,1,1,1,1,1
mh11,mh11,50.0,1,1,2,1,1,1,16,25,13,1,1,16,1,16,0,1,9,14,25,11,1,1,1,6,7,20,0,16,16,1
mnh0,mnh0,50.0,1,1,2,1,1,10,1,1,14,14,1,1,13,1,1,13,1,1,1,9,1,1,16,7,1,1,1,1,1,1
mnh1,mnh1,50.0,1,5,1,5,5,5,5,24,18,19,25,5,16,5,5,17,15,5,5,11,5,5,5,1,11,22,5,5,5,5
mnh2,mnh2,50.0,1,4,1,13,13,13,5,5,5,5,5,5,16,5,31,18,13,20,5,13,5,5,24,2,15,27,30,5,5,5
mnh3,mnh3,50.0,1,1,4,1,1,1,12,1,1,1,1,12,1,12,12,1,9,12,1,9,1,18,12,5,9,15,15,16,16,19
mnh4,mnh4,50.0,34,1,2,1,7,7,1,33,9,9,1,1,7,1,1,7,6,11,30,1,1,1,11,5,1,1,18,1,1,21
mnh5,mnh5,50.0,1,1,4,1,1,9,1,1,1,1,1,1,9,14,1,9,1,1,1,1,1,18,1,6,1,1,1,1,1,1
mnh6,mnh6,50.0,26,1,1,1,1,1,7,14,1,1,14,7,1,7,7,1,1,8,14,6,14,20,8,1,5,7,7,7,7,21
mnh7,mnh7,50.0,1,5,3,5,5,5,5,5,16,5,5,5,5,26,29,14,5,5,5,11,5,5,24,3,9,5,5,5,5,31
mnh8,mnh8,50.0,1,4,2,4,4,4,4,20,4,15,20,4,4,4,4,4,10,4,20,11,27,27,17,2,10,4,4,4,4,31
mnh9,mnh9,50.0,28,3,2,3,3,3,17,3,10,10,3,17,3,19,21,9,5,14,3,5,3,3,14,2,6,17,17,17,17,27
mnh10,mnh10,50.0,1,1,1,17,1,1,45,52,1,1,52,45,29,46,45,29,24,43,65,17,61,63,43,14,23,45,45,45,45,57
mnh11,mnh11,50.0,1,1,1,1,7,7,20,1,1,1,33,20,7,14,18,7,5,1,1,5,1,1,1,1,1,18,18,20,20,28
