id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,4,1
mnh0,mnh0,50.0,1,1,1,1,3,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1
mnh1,mnh1,50.0,1,1,1,4,1,14,14,4,4,4,4,4,4,4,4,4,4,4,12,4,4,4,4,4,11,4,4,6,4,4
mnh2,mnh2,50.0,1,1,1,1,6,1,1,1,12,11,10,1,1,1,1,1,1,1,1,1,1,1,1,16,1,18,1,1,1,1
mnh3,mnh3,50.0,1,1,1,3,1,3,3,3,3,3,3,3,3,3,10,10,10,10,10,3,3,3,11,3,10,3,11,3,3,10
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,6,6,4,1,1,6,1,6,5,6,1,1,6/7
lpsh1,lpsh1,1.0,1,1,1,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
lpsnh0,lpsnh0,1.0,1,1,1,1,1/3,1,1,1,4,1,1,4,4,4,4,4,10,4,8,4,6,4,4,4,7,6,13,4,5,4
lpsnh1,lpsnh1,1.0,1,1,1,1,1,1,1,1,1,1/2,1,1,1,1,1,1,5,1,1,4,1,1,5,1,1,1,5,1,1,6
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1/17,1,1,9,9,2,2,2,1,3/4/5,15,2/8,19,2/6,2,1
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,1,2,2/5,2,2,5,5,5,2,2,5,2,2,5/6,5,5,2/5,5,2,5,5,5,5,2/5
lpsnh4,lpsnh4,1.0,1/2,3,1/3/4,1/4,1,1,1,1,1,1,1,6,1,1/7,11,1,1/11,11,11,1/8,1/7,1/7,1,7,12,7,1,1/7,7,16/15
lpsnh5,lpsnh5,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1/3,1/3,1,1,1,1,1,1,1,1,1,1,1/5
lpsnh6,lpsnh6,1.0,1,1,1,1,2,14,16,1,1,1/4,1,1,7,1,1,1,9,1,1,1,1,1,9,5,8,1,11,1,1,9
lpsnh7,lpsnh7,1.0,1,4,4,5,1,5,5,14/15,6/7,6/9,6/8,6/7,6,6,6/7,6,6,6/7,6,6,6,6,6,6/10,7,6,13,6,6,6
lpsnh8,lpsnh8,1.0,1,2/3,2,2,1,2,13,2,2,2/5,5,2,2,2,2/10,2,2,2,2,6,6,6,2,7/8,2,6,2,6,6,2
lpsnh9,lpsnh9,1.0,1,1,1,1,1,1,13/14,1,1,1,1,1,2,2,1,1,1,1/7,1,2,2,3,1,2,1,5,10,3,3,1
