id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,12,8,8,8,8,8,1,12,1,6,1,1,1,8,1,1,8,9,12,1,1,1,1,8,8,8
mh1,mh1,50.0,2,1,1,1,11,1,1,1,1,1,5,11,1,1,1,7,1,1,5,1,10,1,12,1,1,7,1,1,1,1
mh2,mh2,50.0,1,1,1,1,1,11,11,11,11,11,8,22,1,1,1,1,1,11,8,1,12,0,22,1,1,10,1,11,12,15
mh3,mh3,50.0,1,1,1,1,1,1,1,1,1,10,1,1,1,4,1,4,1,1,1,1,1,1,1,4,4,4,0,1,1,1
mh4,mh4,50.0,0,0,0,0,25,0,0,0,0,0,4,25,0,0,4,0,4,22,12,4,0,0,28,0,15,0,18,0,0,24
mh5,mh5,50.0,1,1,1,1,16,14,1,1,1,14,6,16,1,1,1,1,2,1,6,1,11,1,17,1,1,1,9,1,11,14
mh6,mh6,50.0,1,1,1,1,10,8,1,1,1,8,1,10,4,4,1,4,1,0,1,1,1,1,10,4,4,4,1,1,1,8
mh7,mh7,50.0,1,2,6,6,2,12,8,8,8,12,2,2,2,3,2,2,2,8,2,2,8,9,2,2,3,2,4,8,8,15
mh8,mh8,50.0,0,0,0,0,0,14,0,0,13,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
mh9,mh9,50.0,0,1,1,1,1,1,1,1,1,22,1,1,1,1,5,1,4,17,1,4,1,1,24,1,1,1,1,1,1,1
mh10,mh10,50.0,1,1,15,12,1,15,15,15,15,15,4,1,1,9,4,1,4,15,5,4,15,15,20,6,1,1,10,15,15,15
mh11,mh11,50.0,1,1,1,11,1,1,1,1,1,1,3,1,1,6,1,7,1,16,4,1,1,1,1,5,6,7,1,1,17,1
mnh0,mnh0,50.0,5,7,1,1,1,1,1,1,1,1,1,21,1,1,1,1,11,17,12,1,19,16,21,1,1,1,1,1,19,1
mnh1,mnh1,50.0,3,5,1,1,1,1,1,17,1,40,9,48,13,13,1,15,7,27,11,1,1,24,48,13,14,15,1,31,1,33
mnh2,mnh2,50.0,4,1,1,11,1,13,13,14,13,13,1,22,8,8,6,8,6,14,1,7,13,14,22,8,8,8,10,13,19,13
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,27,1,1,7,9,1,9,1,1,1,1,22,1,28,9,9,9,1,14,23,1
mnh4,mnh4,50.0,8,1,16,1,28,24,16,16,16,24,13,28,14,14,1,14,1,16,12,1,20,17,28,14,14,14,14,19,16,25
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1
mnh6,mnh6,50.0,1,1,1,1,10,1,1,1,7,1,1,13,1,1,1,1,1,1,4,1,1,1,13,1,1,1,1,7,1,1
mnh7,mnh7,50.0,1,1,1,1,1,14,1,1,1,14,1,1,1,7,1,1,1,1,6,1,1,12,19,1,7,1,1,1,1,14
mnh8,mnh8,50.0,1,2,12,2,20,2,2,2,15,2,4,20,2,2,6,2,6,14,4,6,17,2,20,2,2,2,11,2,17,2
mnh9,mnh9,50.0,2,1,1,8,1,1,1,1,12,1,7,1,1,1,1,1,1,11,1,1,1,9,1,1,1,1,1,1,1,1
mnh10,mnh10,50.0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,1,31,30,1,1,1,1,1,1,31,1
mnh11,mnh11,50.0,1,1,1,1,31,25,1,1,1,25,1,31,9,9,1,9,1,1,1,1,1,1,31,9,14,17,19,1,1,25
mnh12,mnh12,50.0,6,8,7,7,28,26,7,7,7,26,7,29,10,10,7,18,7,7,7,7,7,24,29,10,10,19,20,7,25,26
mnh13,mnh13,50.0,2,9,9,9,9,9,9,9,9,9,14,9,16,13,14,19,14,9,14,14,9,23,9,13,13,19,13,9,26,9
mnh14,mnh14,50.0,1,2,5,5,14,13,6,6,6,5,3,14,2,2,3,2,3,6,3,3,12,6,14,2,2,2,2,9,11,5
