id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,3,4,4,4,4,5,6,5,11,5,5,14,8,5,10,5,5,5,5,7,5,10,14,14,14
mh1,mh1,50.0,1,13,1,1,1,1,1,1,1,1,1,1,1,10,9,9,10,1,1,8,4,1,5,6,1,1,8,10,10,10
mh2,mh2,50.0,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,1,1,9,1,1
mh3,mh3,50.0,1,1,1,1,1,2,9,2,2,2,4,5,4,2,4,4,2,4,4,7,4,4,4,4,4,4,8,2,2,2
mh4,mh4,50.0,1,1,1,1,1,5,5,5,5,5,7,7,0,14,7,7,14,0,0,0,0,0,0,0,0,0,0,16,14,14
mh5,mh5,50.0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7,7
mh6,mh6,50.0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,10,3,3,3
mh7,mh7,50.0,1,1,1,1,1,2,1,1,1,1,1,3,1,12,11,11,12,9,1,1,5,6,1,7,1,8,1,13,12,12
mh8,mh8,50.0,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,12,1,1
mh9,mh9,50.0,0,1,1,1,1,4,6,6,6,6,7,11,12,19,7,7,19,13,13,13,13,15,13,13,13,13,13,23,19,19
mh10,mh10,50.0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1,1,1,5,6,1,7,1,1,1
mh11,mh11,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,9,1,1,1,1
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,5,3,1,1,1
mnh1,mnh1,50.0,1,1,1,1,1,1,1,1,1,3,4,4,6,1,4,4,1,4,4,4,4,4,4,4,4,9,4,1,1,1
mnh2,mnh2,50.0,1,1,1,1,2,2,2,2,2,2,3,3,3,13,3,3,13,9,5,11,3,3,3,3,3,8,11,13,13,13
mnh3,mnh3,50.0,25,2,3,2,2,2,2,2,2,2,7,7,9,19,7,17,21,7,7,16,12,7,7,7,15,7,7,23,21,21
mnh4,mnh4,50.0,1,22,1,1,1,1,3,5,4,4,4,4,4,3,4,16,3,4,4,11,4,4,4,4,6,9,4,3,3,19
mnh5,mnh5,50.0,1,1,1,1,1,1,12,1,1,1,1,1,1,12,11,11,12,1,1,10,1,1,1,1,1,1,1,12,12,12
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,4,1,1,1,14
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,38,3,3,1,1,1
mnh8,mnh8,50.0,1,1,6,6,6,6,10,6,6,6,6,6,6,10,6,6,10,6,6,9,6,6,8,6,6,6,6,10,10,10
mnh9,mnh9,50.0,1,1,1,1,1,1,13,1,1,1,6,6,6,14,6,6,14,7,7,7,7,8,8,9,7,12,7,14,14,14
mnh10,mnh10,50.0,1,1,1,1,2,2,9,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,3,7,3,3,3,2,2,2
mnh11,mnh11,50.0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,17,1,1,8,1,1,1,1,1,6,1,17,17,17
mnh12,mnh12,50.0,1,33,4,4,4,4,32,10,10,10,10,10,10,32,10,31,32,10,15,27,14,14,14,16,10,10,10,32,32,32
mnh13,mnh13,50.0,1,1,3,3,3,3,3,3,4,4,6,3,6,26,19,19,25,6,6,6,6,8,9,6,15,18,6,25,27,27
mnh14,mnh14,50.0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
mnh15,mnh15,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,7,5,1,1,1,1,1,7,9,9,13
mnh16,mnh16,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5
mnh17,mnh17,50.0,1,1,1,1,1,1,1,1,1,1,1,1,2,8,1,1,8,2,2,2,3,2,2,2,2,2,2,8,8,10
mnh18,mnh18,50.0,1,1,1,1,1,1,1,1,1,3,1,1,1,12,8,8,10,5,1,7,1,1,1,1,1,1,1,10,10,10
mnh19,mnh19,50.0,1,1,2,14,2,2,2,2,2,2,2,2,2,2,2,2,13,2,2,8,2,2,2,2,2,2,5,13,13,13
mnh20,mnh20,50.0,1,1,1,1,1,1,1,1,3,4,1,1,1,10,9,1,10,1,1,1,1,1,1,1,1,1,1,10,10,10
mnh21,mnh21,50.0,1,1,1,1,2,3,7,3,3,3,3,3,3,3,3,3,9,3,4,3,4,4,4,4,4,5,3,11,9,13
mnh22,mnh22,50.0,1,1,2,14,1,3,4,4,6,4,7,7,7,4,7,7,4,9,9,12,9,9,9,9,9,9,11,4,4,4
mnh23,mnh23,50.0,1,2,2,2,2,2,4,4,4,4,4,4,4,8,4,7,10,4,5,4,5,6,6,4,4,4,4,10,11,11
mnh24,mnh24,50.0,1,1,1,1,1,1,2,2,2,16,2,2,2,18,2,2,18,2,2,2,2,2,2,2,2,2,2,18,18,18
mnh25,mnh25,50.0,1,1,1,1,1,1,1,1,1,5,10,10,10,1,10,13,1,10,10,10,10,10,10,10,10,10,10,1,1,1
mnh26,mnh26,50.0,1,1,9,19,9,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mnh27,mnh27,50.0,1,1,2,2,2,2,2,2,2,5,14,14,14,2,14,14,2,14,14,23,14,17,14,14,14,18,21,2,2,2
mnh28,mnh28,50.0,1,1,1,1,1,4,4,4,4,6,4,7,4,4,4,4,4,4,8,4,8,9,8,14,15,4,4,4,4,4
mnh29,mnh29,50.0,1,1,1,15,1,1,1,4,4,4,6,6,6,1,6,6,1,6,6,13,6,6,6,6,6,6,6,1,14,14
mnh30,mnh30,50.0,1,1,1,1,1,1,1,1,1,4,1,1,1,16,1,13,16,1,7,1,8,7,7,1,1,1,1,18,16,16
mnh31,mnh31,50.0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,10,3,3,3,3,3,3
mnh32,mnh32,50.0,16,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,8,1,1,1,1,1,1,5,12,12,14
mnh33,mnh33,50.0,1,13,1,1,1,1,1,1,1,1,1,1,1,10,1,1,10,5,2,7,2,2,3,2,2,2,2,10,10,10
mnh34,mnh34,50.0,1,1,1,1,1,1,9,2,2,2,2,2,2,10,2,2,10,2,2,2,2,2,4,2,2,2,2,10,12,14
mnh35,mnh35,50.0,1,1,2,1,1,1,19,1,9,1,1,1,10,20,16,18,21,10,10,10,10,10,10,10,10,12,10,24,25,25
mnh36,mnh36,50.0,1,1,1,1,1,1,1,1,1,1,4,4,5,1,4,4,1,5,5,5,5,5,5,7,5,5,5,1,1,1
mnh37,mnh37,50.0,1,1,1,1,3,3,3,3,3,5,13,3,8,3,3,3,3,12,8,8,8,9,9,8,8,11,8,22,3,24
mnh38,mnh38,50.0,1,1,1,1,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,10,12
mnh39,mnh39,50.0,1,1,1,1,1,1,5,1,1,1,1,1,1,7,1,1,7,1,1,1,1,1,1,1,1,4,1,7,7,7
mnh40,mnh40,50.0,1,1,1,1,1,1,2,3,2,2,4,4,4,2,4,4,2,4,4,13,4,4,10,4,12,4,14,2,2,2
mnh41,mnh41,50.0,1,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2
mnh42,mnh42,50.0,1,2,2,2,2,2,2,2,2,2,5,5,5,2,5,5,12,9,5,5,5,5,7,5,5,8,5,12,12,12
mnh43,mnh43,50.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,1,1,1,1,1,1,1,1
mnh44,mnh44,50.0,16,1,3,3,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,14,6,10,6,12,6,6,6,6,15,15
mnh45,mnh45,50.0,1,1,2,2,6,2,14,17,17,17,17,17,17,14,17,17,14,17,18,17,18,18,18,17,28,29,17,14,14,14
mnh46,mnh46,50.0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,7,10,1,1,1,1
mnh47,mnh47,50.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,7,5,5,5,5,5,3,3,10,11
lpsh0,lpsh0,1.0,0,0,4,4,4,4,4,4,4,4,4,4,8,16,4,4,16,12,8,14,8,9,9,8,8,8,14,16,16,16
lpsh1,lpsh1,1.0,1,1,2,1,1,1,1,1,1,1,11,4,4,15,10,10,15,4,4,4,4,4,4,4,6,4,4,15,15,15
lpsh2,lpsh2,1.0,17,1,1,1,1,1,13,3,4,3,1,1,5,14,1,1,13,5,5,5,5,5,5,5,5,5,0,13,15,16
lpsh3,lpsh3,1.0,1,1,6,13,6,6,6,6,6,6,6,6,6,6,6,6,12,9,6,6,6,7,6,6,6,6,6,12,12,12
lpsh4,lpsh4,1.0,0,0,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,6,2,2,8,8
lpsh5,lpsh5,1.0,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1
lpsh6,lpsh6,1.0,1,2,6,6,6,6,13,6,6,6,6,8,6,13,6,6,13,6,6,6,6,6,6,6,6,6,6,13,14,14
lpsh7,lpsh7,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
lpsh8,lpsh8,1.0,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
lpsh9,lpsh9,1.0,1,1,1,1,1,1,1,1,1,1,3,4,3,6,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5
lpsh10,lpsh10,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,8,1,1,1,1,6,1,1,1,1,1,8,8,8
lpsh11,lpsh11,1.0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,12,2,2,2,2,2,2,2,2,2,2,9,2,2,13
lpsnh0,lpsnh0,1.0,1,23,1,1,1,1,7,9,9,9,9,9,10,7,19,19,21,10,10,10,10,12,10,10,10,10,10,21,21,21
lpsnh1,lpsnh1,1.0,1,1,3,3,3,3,3,3,8,3,3,3,3,24,23,23,24,3,3,14,3,3,9,3,13,3,3,24,25,25
lpsnh2,lpsnh2,1.0,1,19,1,18,1,3,4,4,5,4,12,12,12,4,14,14,4,12,12,12,12,13,12,12,12,12,12,15,4,4
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,1,11,2,4,8,3,2,2,5,2,2,8,11,11,11
lpsnh4,lpsnh4,1.0,1,13,1,1,1,1,2,2,2,2,2,2,2,11,10,10,12,2,2,2,2,2,2,2,6,8,2,11,11,11
lpsnh5,lpsnh5,1.0,1,5,5,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,9,5,9,9,11,5,5,5,5,5,5,15
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,1,3,4,3,3,3,3,3,3,5,3,1,1,1
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,9,3,6,3,3,3,3,3,3,3,8,9,9,9
lpsnh8,lpsnh8,1.0,1,1,1,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,5,1,8,1,10,1,1,1,1,1
lpsnh9,lpsnh9,1.0,10,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,2,2,4,2,2,2,2,2,2,4,1,7,9
lpsnh10,lpsnh10,1.0,1,4,4,17,4,4,5,5,5,5,6,6,6,5,6,6,5,6,9,15,6,6,6,6,10,6,6,5,5,5
lpsnh11,lpsnh11,1.0,1,1,1,1,5,1,1,6,6,8,1,1,1,1,1,1,24,1,1,22,1,11,1,1,1,1,13,1,1,1
lpsnh12,lpsnh12,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
lpsnh13,lpsnh13,1.0,1,1,2,2,2,3,2,5,2,2,2,2,2,13,2,2,13,2,8,2,6,7,6,2,2,2,2,13,13,13
lpsnh14,lpsnh14,1.0,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,11,4,4,4
lpsnh15,lpsnh15,1.0,1,1,1,1,1,1,1,1,1,5,1,1,1,8,1,1,8,1,1,7,1,1,1,1,1,1,1,8,8,8
lpsnh16,lpsnh16,1.0,10,1,1,1,1,1,3,3,3,4,3,3,3,7,3,3,8,3,3,3,3,3,5,3,3,3,3,8,7,7
lpsnh17,lpsnh17,1.0,1,1,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,8,9,9
lpsnh18,lpsnh18,1.0,1,3,3,3,3,10,10,10,10,10,10,10,10,10,19,19,10,10,10,10,10,10,10,10,10,13,10,10,10,10
lpsnh19,lpsnh19,1.0,1,17,1,1,1,1,1,1,1,1,5,7,8,1,5,5,16,5,5,13,5,5,5,5,5,5,5,16,16,16
lpsnh20,lpsnh20,1.0,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,5,1,6,1,1,1,1,1,3,6,1,1,1
lpsnh21,lpsnh21,1.0,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,7,10,1,12,12
lpsnh22,lpsnh22,1.0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,7,1,1,1,1,1,1
lpsnh23,lpsnh23,1.0,1,1,1,1,1,1,8,8,8,8,8,8,8,16,8,8,16,8,8,8,8,8,8,8,8,8,14,16,16,16
lpsnh24,lpsnh24,1.0,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,9,3,3,3,3,3,3,6,3,3,3,9,9,9
lpsnh25,lpsnh25,1.0,1,1,1,1,1,1,17,3,6,3,3,3,3,3,15,16,3,3,10,14,10,10,10,3,3,13,3,3,3,3
lpsnh26,lpsnh26,1.0,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,11,5,5,9,5,5,5,5,5,12,12
lpsnh27,lpsnh27,1.0,1,2,2,2,2,3,2,2,2,2,4,4,4,2,4,4,2,4,4,4,4,6,4,4,4,4,4,2,2,2
lpsnh28,lpsnh28,1.0,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,6,4,4,4,4,4,10,4,12,3,3,3
lpsnh29,lpsnh29,1.0,1,12,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,9,9
lpsnh30,lpsnh30,1.0,18,1,1,1,1,4,4,5,6,5,4,7,4,15,4,12,15,10,4,4,4,4,4,8,9,4,4,17,15,15
lpsnh31,lpsnh31,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1
lpsnh32,lpsnh32,1.0,1,1,1,1,1,1,4,4,4,4,4,4,7,4,4,4,4,10,7,11,7,7,7,8,7,7,7,4,4,4
lpsnh33,lpsnh33,1.0,1,1,1,1,1,2,3,3,5,3,3,3,3,12,3,3,14,3,3,3,6,7,3,3,3,3,8,15,14,14
lpsnh34,lpsnh34,1.0,1,1,2,2,2,3,3,3,4,3,3,3,3,7,3,3,8,3,3,3,3,3,3,3,3,3,3,8,7,7
lpsnh35,lpsnh35,1.0,1,3,3,3,3,3,3,8,5,5,3,3,3,15,14,3,16,3,3,12,3,3,3,10,3,3,3,16,17,17
lpmh0,lpmh0,1.0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,14,11,3,3,3,3,3,3,9,3,3,14,15,17
lpmh1,lpmh1,1.0,1,1,6,6,6,6,9,11,11,11,11,11,11,9,11,11,9,15,20,25,0,0,0,0,23,0,25,9,9,9
lpmh2,lpmh2,1.0,1,1,2,24,4,3,5,5,5,6,5,5,7,5,17,5,5,7,7,16,7,9,9,11,7,13,7,5,20,20
lpmh3,lpmh3,1.0,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,4,13,13
lpmh4,lpmh4,1.0,16,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,15,12,1,1,1,6,1,1,7,11,1,15,15,15
lpmh5,lpmh5,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,16,12,14,16,2,2,8,2,2,2,7,2,2,8,16,19,19
lpmh6,lpmh6,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,11,0,0,11,0,0,10,5,6,6,0,7,0,9,11,11,11
lpmh7,lpmh7,1.0,1,4,7,6,8,9,11,11,13,11,11,19,11,11,11,11,11,36,33,42,21,31,21,35,21,11,37,11,48,48
lpmh8,lpmh8,1.0,1,1,2,16,1,1,1,1,3,3,1,7,8,1,1,14,1,8,8,13,9,10,0,8,8,8,12,1,1,1
lpmh9,lpmh9,1.0,22,1,1,21,1,1,3,0,0,0,8,8,8,3,8,8,3,8,8,8,13,14,8,8,8,17,8,3,3,3
lpmh10,lpmh10,1.0,1,1,1,1,1,1,8,8,13,8,15,18,15,8,32,32,8,19,23,29,20,20,20,24,20,19,19,8,8,8
lpmh11,lpmh11,1.0,1,1,1,1,1,1,16,3,3,4,3,3,3,17,10,10,17,5,5,5,5,5,5,5,0,5,5,17,19,19
lpmnh0,lpmnh0,1.0,1,1,6,6,6,6,28,9,9,10,11,11,11,33,26,27,36,11,11,16,11,11,11,11,11,14,11,36,38,38
lpmnh1,lpmnh1,1.0,45,1,3,41,3,3,3,9,10,9,16,16,17,35,30,16,35,17,17,27,21,17,17,17,17,25,17,35,35,35
lpmnh2,lpmnh2,1.0,1,2,2,2,2,2,2,2,2,5,2,2,2,19,2,2,19,2,2,2,2,8,8,2,2,9,11,19,19,19
lpmnh3,lpmnh3,1.0,1,1,1,1,1,1,1,3,5,3,6,6,6,17,6,6,20,6,7,6,6,6,6,12,6,15,6,20,20,20
lpmnh4,lpmnh4,1.0,1,1,3,34,3,8,11,12,15,16,19,19,19,30,19,19,30,19,19,29,19,19,22,24,26,19,29,30,30,30
lpmnh5,lpmnh5,1.0,26,2,2,25,2,2,2,4,4,4,9,9,9,21,9,9,22,9,9,13,9,9,9,9,9,9,9,22,22,22
lpmnh6,lpmnh6,1.0,1,11,1,1,1,1,7,3,3,3,1,1,1,9,1,1,9,1,4,1,1,1,1,1,1,1,6,9,9,9
lpmnh7,lpmnh7,1.0,1,1,1,1,1,1,1,3,1,1,4,4,4,12,10,4,1,4,4,4,4,4,4,4,4,4,4,1,1,1
lpmnh8,lpmnh8,1.0,1,1,2,28,2,5,24,5,7,5,5,5,5,24,5,5,24,5,5,21,5,18,15,5,5,20,5,24,26,26
lpmnh9,lpmnh9,1.0,1,16,2,2,2,4,6,6,6,6,7,7,7,14,7,7,13,7,9,10,7,7,7,7,7,7,7,15,13,13
lpmnh10,lpmnh10,1.0,1,2,2,2,2,2,2,2,2,6,2,2,9,2,2,2,2,9,10,9,9,9,9,13,9,23,25,2,26,26
lpmnh11,lpmnh11,1.0,1,2,2,2,2,6,6,6,6,6,6,7,10,6,6,6,29,10,10,26,10,10,10,17,19,20,22,29,30,30
lpmnh12,lpmnh12,1.0,1,1,1,1,2,1,1,1,1,1,3,1,3,1,3,3,1,3,3,3,3,3,4,9,13,3,15,21,1,22
lpmnh13,lpmnh13,1.0,1,2,2,2,4,3,22,6,6,6,6,6,6,22,6,6,22,7,12,20,7,10,7,7,7,15,16,22,22,22
lpmnh14,lpmnh14,1.0,56,1,1,1,2,1,6,6,7,6,6,6,6,48,6,6,48,6,6,6,6,9,9,12,45,6,46,48,48,48
lpmnh15,lpmnh15,1.0,1,1,1,1,1,1,1,3,8,3,1,1,1,1,1,1,1,1,15,38,11,12,13,17,11,11,18,1,43,43
lpmnh16,lpmnh16,1.0,1,1,1,1,1,2,1,1,3,1,4,4,4,13,4,11,16,4,4,10,4,4,4,4,4,4,8,16,16,16
lpmnh17,lpmnh17,1.0,1,1,1,1,1,3,5,5,5,5,5,5,6,5,5,5,20,6,6,19,10,6,6,13,6,6,6,20,20,20
lpmnh18,lpmnh18,1.0,1,1,1,92,1,1,2,2,4,4,7,2,7,20,7,7,25,7,7,7,7,7,9,12,7,19,7,25,25,25
lpmnh19,lpmnh19,1.0,1,1,2,2,3,2,2,2,2,2,2,2,2,20,2,2,18,2,7,2,7,12,9,7,7,2,2,18,18,18
lpmnh20,lpmnh20,1.0,1,1,2,2,2,5,7,7,7,7,9,7,9,7,16,16,18,9,10,9,10,10,10,10,12,10,9,18,18,18
lpmnh21,lpmnh21,1.0,27,3,3,3,3,7,7,7,7,7,7,7,7,26,16,7,26,7,7,11,7,7,7,7,7,7,9,26,26,26
lpmnh22,lpmnh22,1.0,34,33,1,1,1,5,8,8,8,8,8,10,8,29,8,8,29,20,8,8,8,14,8,8,8,8,26,29,31,31
lpmnh23,lpmnh23,1.0,1,1,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,5,5,47,6,5,5,8,38,45,5,1,1,1
