id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,13,1,1,1,1,1,1,1,1,14,1,1,14,1,1,1,1,1,1,18,8,1,1,1,1,1,1,17,1,1
mh1,mh1,50.0,6,28,1,1,1,24,1,1,25,1,1,23,21,6,1,1,1,13,28,18,3,5,7,6,8,10,9,1,28,28
mh2,mh2,50.0,3,3,1,1,1,17,13,3,3,3,0,0,3,3,0,0,6,3,3,0,6,6,3,3,3,8,8,0,18,3
mh3,mh3,50.0,2,1,19,1,1,1,1,1,1,1,1,1,1,2,1,12,2,2,1,1,3,2,2,8,2,10,2,1,1,1
mh4,mh4,50.0,12,22,1,1,1,1,16,1,1,1,1,1,1,2,1,1,2,2,19,15,6,2,2,2,2,2,2,14,19,19
mh5,mh5,50.0,7,1,1,1,1,1,1,18,1,15,1,1,15,1,1,1,1,1,1,15,1,1,3,3,3,1,1,15,1,1
mh6,mh6,50.0,15,24,1,1,1,1,16,1,23,1,1,1,1,9,1,1,4,1,1,1,4,4,7,7,1,1,1,1,1,24
mh7,mh7,50.0,0,31,0,0,0,0,20,26,0,0,0,23,0,0,25,0,0,0,28,0,9,0,0,0,0,16,0,19,28,0
mh8,mh8,50.0,11,1,1,1,1,1,1,1,1,12,1,1,16,1,1,1,1,1,1,16,6,7,1,1,1,1,10,16,18,1
mh9,mh9,50.0,1,1,1,1,1,1,1,1,22,12,1,1,18,1,1,1,1,1,1,17,2,1,1,9,1,1,1,12,1,1
mh10,mh10,50.0,14,25,26,0,0,0,0,0,24,17,19,22,17,0,23,20,0,0,25,17,7,8,9,0,12,0,0,17,25,25
mh11,mh11,50.0,12,26,1,1,1,24,1,24,1,1,22,22,1,1,22,22,3,17,1,20,5,6,1,1,1,10,1,1,1,1
mnh0,mnh0,50.0,5,23,1,1,1,1,15,21,22,11,16,16,11,10,18,16,1,5,22,12,4,1,5,5,5,5,5,12,22,23
mnh1,mnh1,50.0,2,22,1,1,1,1,18,1,1,1,1,1,1,10,1,1,2,2,1,16,4,2,5,5,5,2,2,13,1,22
mnh2,mnh2,50.0,21,1,1,1,1,1,1,1,1,29,1,1,1,1,39,38,1,25,1,33,10,1,12,1,1,14,15,30,1,1
mnh3,mnh3,50.0,14,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,1,26,4,8,1,1,1,1,1,1,29,30
mnh4,mnh4,50.0,31,43,1,1,1,1,1,1,1,1,1,1,1,5,1,38,5,5,42,1,5,11,15,17,18,21,28,1,42,43
mnh5,mnh5,50.0,5,14,1,16,16,1,1,1,1,7,1,1,7,3,1,1,1,5,1,9,1,1,4,4,3,3,3,9,1,1
mnh6,mnh6,50.0,34,49,1,1,1,43,39,2,46,5,40,41,5,7,5,40,7,7,44,36,20,7,7,7,7,26,7,36,44,44
mnh7,mnh7,50.0,1,17,1,1,1,1,13,1,1,1,13,13,1,8,13,13,1,11,15,1,1,1,3,3,6,8,8,1,1,1
mnh8,mnh8,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,1,1,1,9,1,1,4,4,4,6,1,10,1,1
