id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,6,1,1,1,1,1,1,1,1
mh1,mh1,50.0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,12,4,6,14,6,6,7,7,7,9,10,7
mnh0,mnh0,50.0,1,1,1,1,1,13,1,15,13,13,1,13,13,1,1,13,13,10,10,5,10,11,5,5,5,5,5,5,5,5
mnh1,mnh1,50.0,1,11,1,1,1,11,11,11,11,11,1,11,11,1,1,11,11,1,1,1,10,1,1,1,1,1,4,1,7,1
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,8,6,6,6,6,6,6,6,6
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,14,14,1,1,1,1,1,15,15,3,3,1,3,12,5,7,5,5,5,5,5,5
mnh4,mnh4,50.0,1,1,1,1,1,1,30,1,1,1,1,1,1,1,1,1,1,11,11,20,11,20,1,1,1,1,6,1,9,1
mnh5,mnh5,50.0,1,1,1,1,1,13,1,1,14,13,1,13,15,1,1,15,15,1,1,1,1,1,1,1,1,9,7,1,1,1
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,8,6,6,6,6,11,6
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,3,3,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsh0,lpsh0,1.0,11,1,1,1,1,9,8,8,9,9,1,9,9,1,1,9,9,1,5,1,1,7,1,1,1,1,1,1,1,4
lpsh1,lpsh1,1.0,0,0,0,0,0,0,0,0,0,0,1,6,9,4,1,0,9,1,1,1,1,1,0,0,0,0,0,0,2,0
lpsnh0,lpsnh0,1.0,1,1,1,2,2,1,1,1,18,1,2,1,1,14,2,19,27,2,2,12,2,11,5,5,5,5,5,5,5,8
lpsnh1,lpsnh1,1.0,1,9,2,2,2,6,8,6,6,6,2,6,6,2,2,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2
lpsnh2,lpsnh2,1.0,1,6,1,1,1,6,6,6,6,6,1,6,6,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsnh3,lpsnh3,1.0,1,1,1,2,2,14,16,16,14,14,3,14,14,3,6,14,14,3,3,12,3,12,3,3,7,7,7,10,7,7
lpsnh4,lpsnh4,1.0,1,1,1,1,1,8,12,16,9,9,1,9,9,1,1,11,9,2,2,1,2,1,2,2,2,2,2,2,2,2
lpsnh5,lpsnh5,1.0,1,1,1,1,1,11,13,13,11,11,1,11,12,1,1,12,12,10,10,2,10,2,3,3,2,2,2,2,8,2
lpmh0,lpmh0,1.0,1,1,1,1,1,1,1,1,1,1,2,1,1,15,3,1,1,3,3,3,3,3,0,0,0,0,0,0,13,0
lpmh1,lpmh1,1.0,1,1,1,1,1,1,1,1,1,1,2,16,16,2,3,16,16,4,4,4,4,4,8,5,4,4,4,4,11,12
lpmnh0,lpmnh0,1.0,1,2,2,2,2,2,2,24,2,2,2,2,2,2,2,2,23,2,2,2,2,15,2,2,4,4,4,4,11,4
lpmnh1,lpmnh1,1.0,1,1,1,1,1,22,29,29,22,22,5,22,27,5,5,26,26,5,5,5,5,18,5,6,5,7,5,5,8,15
lpmnh2,lpmnh2,1.0,1,1,4,4,4,23,1,1,17,17,16,20,20,8,10,20,20,8,8,8,8,15,8,8,8,8,8,8,8,8
lpmnh3,lpmnh3,1.0,1,21,1,1,1,21,24,24,21,21,20,21,21,1,1,21,21,1,1,19,1,18,7,7,9,9,11,9,9,9
lpmnh4,lpmnh4,1.0,1,1,1,1,1,33,1,1,30,31,29,30,30,8,12,30,30,8,8,27,25,27,14,14,14,14,14,18,14,20
lpmnh5,lpmnh5,1.0,1,1,1,1,1,39,39,39,39,39,37,39,45,6,9,45,45,6,6,34,6,34,27,26,26,26,26,26,26,32
lphh0,lphh0,1.0,1,1,1,1,36,1,1,1,37,37,33,1,1,5,5,0,0,9,9,30,28,32,13,13,26,17,16,16,24,16
lphh1,lphh1,1.0,1,1,3,3,3,37,1,1,37,37,7,37,41,35,7,50,50,30,30,32,30,32,11,12,13,13,14,19,13,29
lphnh0,lphnh0,1.0,1,31,1,1,1,33,33,33,35,35,4,36,35,30,6,35,35,7,20,22,7,28,11,11,7,15,7,12,16,19
lphnh1,lphnh1,1.0,1,1,1,1,36,45,1,47,1,1,8,41,41,8,9,43,43,14,14,8,29,8,14,14,26,23,22,20,20,27
lphnh2,lphnh2,1.0,55,54,10,10,10,1,48,50,45,43,41,47,47,39,15,47,47,15,36,15,15,38,19,19,35,29,25,21,21,34
lphnh3,lphnh3,1.0,1,1,3,3,20,1,1,1,1,1,7,24,25,7,11,25,25,7,7,7,15,18,12,12,12,12,12,12,12,14
lphnh4,lphnh4,1.0,1,59,47,1,1,1,57,57,49,49,46,51,51,45,1,51,51,7,7,43,7,43,12,13,31,12,12,12,30,32
lphnh5,lphnh5,1.0,1,48,1,2,47,52,52,52,53,52,45,52,52,4,4,54,55,36,36,40,36,40,4,4,8,12,8,10,8,35
lnpsh0,lnpsh0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,0,4,4,6,4,9,4
lnpsh1,lnpsh1,1.0,1,1,1,1,2,18,20,21,18,18,17,18,18,2,2,18,18,2,2,2,14,2,4,7,8,8,10,8,8,8
lnpsh2,lnpsh2,1.0,1,1,1,1,1,1,1,1,1,1,2,1,1,11,2,1,1,2,2,10,2,10,2,2,6,7,7,7,7,9
lnpsh3,lnpsh3,1.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,10,1,1,1,1,1,1,0,1,9
lnpsh4,lnpsh4,1.0,1,8,1,1,1,8,8,15,8,8,1,8,12,1,1,12,14,1,1,1,1,1,4,4,1,1,1,1,5,1
lnpsh5,lnpsh5,1.0,1,1,1,1,1,5,7,7,5,5,1,5,5,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpsnh0,lnpsnh0,1.0,1,1,1,1,1,10,1,11,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1
lnpsnh1,lnpsnh1,1.0,1,1,3,3,3,1,1,1,1,1,3,29,1,3,5,31,31,3,3,3,3,23,15,15,17,17,17,18,21,17
lnpsnh2,lnpsnh2,1.0,1,1,1,1,1,1,14,14,12,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,6,2,2
lnpsnh3,lnpsnh3,1.0,1,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,12,4,4,7,6,7,4,4,4,4,4,4,4,4
lnpsnh4,lnpsnh4,1.0,1,10,1,1,1,10,10,10,10,10,1,10,10,8,1,10,10,7,7,1,7,1,4,4,4,4,4,4,4,4
lnpsnh5,lnpsnh5,1.0,1,1,1,1,1,12,1,1,12,12,1,12,12,1,1,12,12,1,1,7,1,7,3,3,1,1,1,5,1,1
lnpsnh6,lnpsnh6,1.0,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpsnh7,lnpsnh7,1.0,1,1,1,1,1,1,5,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpsnh8,lnpsnh8,1.0,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,14,1,1,7,8,1,8,3,3,3,3,3,3,4,3
lnpsnh9,lnpsnh9,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11
lnpsnh10,lnpsnh10,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3
lnpsnh11,lnpsnh11,1.0,1,1,1,3,3,13,16,16,13,15,3,13,13,12,3,13,13,3,3,3,11,3,9,9,9,9,9,9,9,9
lnpsnh12,lnpsnh12,1.0,1,1,1,1,1,15,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,11,7,7,7,7,11
lnpsnh13,lnpsnh13,1.0,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,6,6,6,6,6,7,7,7,7,7,7,7,12
lnpsnh14,lnpsnh14,1.0,1,2,2,2,2,2,2,11,2,2,8,2,2,2,2,2,2,2,2,7,2,7,2,2,2,2,2,2,2,4
lnpsnh15,lnpsnh15,1.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,8,3,3,6,6,6,6,6,6
lnpsnh16,lnpsnh16,1.0,1,15,1,1,1,15,16,16,15,15,1,15,15,1,1,15,15,1,1,1,13,1,2,3,6,6,6,6,6,8
lnpsnh17,lnpsnh17,1.0,1,1,3,3,3,1,1,1,1,1,5,1,1,5,5,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5
lnpsnh18,lnpsnh18,1.0,1,1,1,2,2,10,10,13,10,10,2,10,10,2,2,10,10,2,2,2,2,2,2,6,2,2,2,2,2,2
lnpsnh19,lnpsnh19,1.0,1,1,2,2,4,10,10,10,10,10,4,10,10,4,4,10,10,4,4,4,4,4,6,8,6,6,6,6,6,6
lnpsnh20,lnpsnh20,1.0,1,1,1,1,1,14,1,1,12,13,1,1,1,1,1,1,1,1,1,9,1,10,2,2,6,2,2,2,5,2
lnpsnh21,lnpsnh21,1.0,1,1,1,1,2,8,9,10,8,8,2,8,8,2,2,8,8,2,2,2,2,2,3,3,3,3,4,5,3,6
lnpsnh22,lnpsnh22,1.0,1,11,2,2,2,14,15,15,11,12,2,11,11,2,2,11,11,2,2,2,2,2,7,6,9,6,6,6,6,8
lnpsnh23,lnpsnh23,1.0,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
lnpsnh24,lnpsnh24,1.0,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,5,1,1,1,1
lnpsnh25,lnpsnh25,1.0,1,1,1,1,1,1,13,13,1,1,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,7,3,3,11
lnpsnh26,lnpsnh26,1.0,1,1,2,2,2,1,17,16,11,12,2,9,9,3,2,9,9,4,4,4,4,4,4,4,4,4,6,4,4,4
lnpsnh27,lnpsnh27,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,1,1,1,1,1,6,1,9
lnpsnh28,lnpsnh28,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4
lnpsnh29,lnpsnh29,1.0,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,16,4,14,3,13,3,8,8,9,11,10,10,12,9
lnpsnh30,lnpsnh30,1.0,1,1,2,2,19,1,1,1,22,22,2,23,21,18,2,21,21,4,4,2,4,2,13,13,15,15,15,15,15,17
lnpsnh31,lnpsnh31,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2
lnpsnh32,lnpsnh32,1.0,1,1,1,1,1,1,18,18,1,1,1,1,1,3,3,17,17,3,3,3,14,3,11,11,11,11,11,11,11,11
lnpsnh33,lnpsnh33,1.0,1,1,1,2,2,1,15,15,12,1,2,14,13,2,2,13,13,3,3,3,3,3,7,7,8,9,8,8,8,8
lnpsnh34,lnpsnh34,1.0,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,12,14,9,1,1,1,10,1,1,2,2,4,2,5,7
lnpsnh35,lnpsnh35,1.0,1,1,1,1,1,11,11,11,11,11,1,11,11,1,1,11,11,1,1,1,10,1,5,5,8,3,3,3,3,8
lnpmh0,lnpmh0,1.0,1,1,1,1,1,13,1,1,13,13,1,13,13,11,1,13,13,4,4,4,4,8,4,4,4,4,4,4,5,4
lnpmh1,lnpmh1,1.0,1,1,1,1,13,24,1,1,1,1,1,1,20,1,1,16,19,1,1,1,8,11,1,1,1,1,1,1,1,3
lnpmh2,lnpmh2,1.0,1,1,1,1,1,17,12,12,12,12,1,12,16,1,1,12,14,1,1,1,9,1,4,1,6,6,6,6,6,6
lnpmh3,lnpmh3,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,7,17,7,17,10,10,10,10,10,13,14,10
lnpmh4,lnpmh4,1.0,1,2,2,2,2,10,10,10,10,12,3,10,10,3,3,10,10,3,3,3,6,3,0,4,3,3,3,3,3,3
lnpmh5,lnpmh5,1.0,1,1,1,1,1,1,1,1,11,11,2,1,12,2,2,12,12,2,2,2,2,2,2,2,6,6,6,6,6,9
lnpmsh0,lnpmsh0,1.0,18,3,3,3,3,3,16,16,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
lnpmsh1,lnpmsh1,1.0,27,1,1,4,4,21,26,26,24,24,19,24,25,5,5,24,24,5,5,18,15,5,5,5,5,5,11,5,12,13
lnpmsh2,lnpmsh2,1.0,1,1,1,1,1,1,1,1,23,24,22,1,1,1,4,25,1,19,16,1,1,1,6,6,6,6,6,6,6,15
lnpmsh3,lnpmsh3,1.0,1,1,1,1,1,1,24,24,18,18,1,19,19,3,1,21,20,4,4,4,4,4,9,9,6,6,6,6,6,15
lnpmsh4,lnpmsh4,1.0,1,1,4,4,4,1,1,1,1,1,4,1,1,4,7,1,22,4,4,4,4,4,10,10,13,13,14,13,13,13
lnpmsh5,lnpmsh5,1.0,1,1,1,3,4,17,1,1,17,17,4,17,17,4,4,17,17,6,14,4,6,15,6,6,6,6,8,6,6,6
lnpmsh6,lnpmsh6,1.0,1,3,3,3,15,3,3,21,16,16,3,16,16,3,3,16,16,13,13,3,13,3,3,3,5,7,5,5,5,11
lnpmsh7,lnpmsh7,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,7,8,5,5,1,1,1,1,1,1
lnpmsh8,lnpmsh8,1.0,1,4,5,5,5,4,4,4,4,4,5,4,4,5,17,4,4,18,18,24,22,24,18,18,19,19,19,19,19,19
lnpmsh9,lnpmsh9,1.0,1,1,1,1,1,1,1,1,1,1,4,1,13,4,4,13,13,8,8,10,9,10,5,5,6,6,6,6,7,6
lnpmsh10,lnpmsh10,1.0,1,1,1,1,1,19,19,19,21,21,1,19,19,1,1,19,23,4,11,4,10,4,5,5,5,5,5,5,5,5
lnpmsh11,lnpmsh11,1.0,20,10,1,1,1,13,10,19,13,13,1,13,17,1,1,17,17,1,1,9,1,1,1,1,1,1,1,1,6,1
lnpmsh12,lnpmsh12,1.0,1,2,2,2,15,21,2,2,18,19,2,18,18,2,4,18,18,12,13,2,2,2,2,2,9,2,6,2,2,10
lnpmsh13,lnpmsh13,1.0,1,2,3,3,3,11,2,2,16,20,3,16,16,4,4,16,16,5,10,4,5,4,5,5,5,5,7,7,5,5
