id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,12,1,9,1,1,1,1,1,1,1,1,1,1,1,1,10,8,16,1,7,0,16
mh1,mh1,50.0,1,3,1,3,3,3,3,3,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,3,0
mnh0,mnh0,50.0,1,3,3,3,4,4,16,4,4,4,4,4,15,4,18,4,4,21,4,21,4,17,4,4,14,4,4,13,5,4
mnh1,mnh1,50.0,1,13,14,2,4,4,2,2,2,2,2,2,2,10,2,2,9,10,2,10,10,6,10,2,2,2,2,2,2,2
mnh2,mnh2,50.0,2,1,1,1,1,1,12,1,1,10,1,10,10,1,20,1,22,28,1,28,1,1,1,1,6,23,18,6,6,23
mnh3,mnh3,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2,2,12,2,2,2,2,12,3,2,15,3,11,2
mnh4,mnh4,50.0,1,1,1,1,1,5,1,1,9,1,1,1,1,9,9,9,9,11,9,11,9,6,10,9,1,9,9,1,4,9
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,5,1,5,5,1,8,1,9,12,1,12,1,1,1,1,2,10,7,2,2,10
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,1,13,1,15,13,1,1,1,1,1,17,1,1,1,21,17,11,1,17,11,9,1
mnh7,mnh7,50.0,1,1,1,1,8,8,1,5,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,15,1,4,1,12
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1,10,1,1,1,1,16,10,10,10,10,10,10,16,1,16,10,2,13,10,3,6,13
lpsh1,lpsh1,1.0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,6,4,4,4,4
lpsnh0,lpsnh0,1.0,1,1,1,25,1,1,1,10,1,10,10,10,10,1,16,1,18,1,1,1,1,1,1,1,1,1,1,8,1,1
lpsnh1,lpsnh1,1.0,1,1,1,1,1,1,1,19,20,19,19,19,19,25,20,20,23,25,20,25,25,20,25,20,1,20,20,1,17,20
lpsnh2,lpsnh2,1.0,1,1,1,20,2,2,2,6,8,6,2,6,6,8,8,19,8,18,9,18,17,7,17,9,2,10,8,2,2,13
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,8,1,1,5,1,6,5,1,1,6
lpsnh5,lpsnh5,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,15,2,17,2,16,2,16,15,7,15,2,2,14,2,4,2,2
lpmh0,lpmh0,1.0,0,0,0,2,2,2,12,11,17,11,11,0,11,22,17,17,17,17,18,17,22,15,24,18,7,17,17,5,9,20
lpmh1,lpmh1,1.0,0,3,2,5,5,5,5,9,16,9,9,9,9,34,15,5,5,5,5,5,35,5,0,5,5,18,5,0,5,31
lpmnh0,lpmnh0,1.0,9,14,14,14,25,25,25,17,44,17,17,17,17,44,25,25,47,44,25,44,44,26,54,36,19,44,42,19,20,44
lpmnh1,lpmnh1,1.0,1,3,34,4,4,4,4,4,4,4,4,4,4,4,4,4,28,4,4,31,4,24,4,4,17,4,26,17,4,30
lpmnh2,lpmnh2,1.0,1,1,1,1,1,8,9,7,14,7,7,7,7,9,9,9,13,9,9,16,15,9,15,9,6,9,9,6,3,9
lpmnh3,lpmnh3,1.0,1,1,1,1,1,1,1,1,10,1,1,1,1,10,15,24,10,10,10,10,10,1,19,12,5,10,14,8,1,18
