id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,5,1,12,5,12,1,19,14,0,0,19,0,18,1,12,20,0,1,1,12,1,1,1,1,19,0
mh1,mh1,50.0,1,1,1,1,1,1,10,2,10,1,1,1,1,1,1,17,17,1,10,0,37,6,4,10,1,1,12,1,1,1
mh2,mh2,50.0,1,1,7,1,1,1,1,1,4,0,1,1,1,1,19,11,13,1,4,16,1,0,0,4,1,1,1,0,1,1
mh3,mh3,50.0,1,37,1,12,3,1,1,7,1,1,21,14,1,0,1,1,20,1,1,1,30,10,10,1,1,1,1,1,1,35
mnh0,mnh0,50.0,2,39,1,2,3,9,2,3,2,4,1,1,21,1,19,1,1,5,2,1,33,4,4,2,1,1,14,15,1,38
mnh1,mnh1,50.0,1,29,1,5,4,5,8,4,8,5,1,1,26,1,25,20,20,5,8,23,1,6,6,8,1,1,1,1,24,1
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,3,5,1,1,1,1,1,1
mnh3,mnh3,50.0,1,1,1,1,1,1,4,1,4,2,1,8,1,1,1,17,24,1,4,1,1,2,2,6,13,13,15,8,1,1
mnh4,mnh4,50.0,1,88,35,8,2,25,13,5,13,10,1,39,1,53,1,42,42,10,24,47,86,10,12,24,38,37,37,40,49,53
mnh5,mnh5,50.0,2,1,16,2,2,2,2,2,2,2,1,19,25,27,1,16,16,2,2,1,31,9,10,2,19,19,19,19,1,27
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,10,4,28,1,25,25,25,18,1,1,11,25,25,7,4,10,1,1,1,1,28,25
mnh7,mnh7,50.0,1,1,1,1,1,1,9,1,9,3,1,1,1,1,1,1,1,3,12,1,1,7,7,12,1,1,1,1,1,1
mnh8,mnh8,50.0,1,1,1,1,1,10,1,1,1,2,1,1,1,1,20,1,1,6,1,1,1,5,4,1,14,14,14,1,1,1
mnh9,mnh9,50.0,1,68,1,4,1,4,11,1,11,4,1,18,1,34,1,28,24,4,11,1,67,4,10,17,20,19,18,18,1,34
mnh10,mnh10,50.0,3,36,1,24,3,3,14,3,14,3,30,1,28,1,28,1,1,3,14,28,34,5,5,14,1,1,1,1,30,34
mnh11,mnh11,50.0,1,34,1,11,1,1,1,1,1,1,24,1,24,24,24,17,17,1,1,24,29,9,1,1,13,13,1,1,28,24
mnh12,mnh12,50.0,1,27,9,8,1,1,1,1,1,2,31,15,28,43,41,9,9,2,7,28,47,2,5,6,15,16,18,22,29,43
mnh13,mnh13,50.0,1,1,8,1,1,1,1,1,1,1,1,8,1,1,1,15,15,1,7,20,25,4,4,6,10,10,12,13,1,1
mnh14,mnh14,50.0,1,1,1,1,1,1,1,1,15,1,1,1,1,30,1,22,24,11,16,1,32,1,6,16,1,1,1,1,28,30
mnh15,mnh15,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,19,21,1,14,1,1,1,9,12,1,1,1,1,23,1
lpsh0,lpsh0,1.0,1,21,1,1,1,1,1,1,1,1/3/14,26,1,30,37,27,1,1,1,1,23,33/34,6,12,1,1,1,1,18,23/24/25,33
lpsh1,lpsh1,1.0,1,18,1,0,1,0,0,1,0,0,21,10,21,21,21,14,17,0,6,21,0,0,3,0,13,13,10,10,21,21
lpsh2,lpsh2,1.0,0,87,0,0,0,0,0,1,0,0,87,10,87/92,93,87,84/86,84,0,0,87,101,0,0,4/6,10,10,0/10,10,87,93
lpsh3,lpsh3,1.0,1,1,1,1,3,1,1,6,1,7,0,18,0,36,0,1,1,10,1/12,27,37,7,7,1,16,16,16,17,33,36
lpsnh0,lpsnh0,1.0,2,1,1,2,2,2,9/10,2,9/10,4,24,1/18,1,41,24,20,20,4,10,37,41,6,4/8,10,1,1,14/15,17,38,41
lpsnh1,lpsnh1,1.0,1,1,1,1,2,1,1,2,1,1,20,1,20,22,20,17,17,1,1,20,22,1,1,1,11,11,10,1,20/21,22
lpsnh2,lpsnh2,1.0,1,29,14,13,1,13,1,1,1,6/11,34,21/22,29,29,38,1,28,6/12,1,30,39/29,6,6/9,1,17/15,15,18,19/14,29,29
lpsnh3,lpsnh3,1.0,1,1,8,1,1,2,4,1,4,1,23,14,32,23,23,16,15,1/2,7,23,37/23,1/3,1/3,5,1,1,1,1,30,38
lpsnh4,lpsnh4,1.0,1,1,1/26,1,1,1,1/24,10,1,1,35,1,35,46,35,32,32,19,1,35/38,46,1,15,1,29,1,30,31,42,47
lpsnh5,lpsnh5,1.0,1,32,1,1,1,1/8,1,1,1,1/3,1,23,1,1/31,29,1,1/25,7,1,1,1,1/4,1/6,1,9,9,20,1,27,30
lpsnh6,lpsnh6,1.0,1,1,25,5,1,5,1,1,1,22,1,25,1,48,1,25,25,11,1,1,40,14,19,24,28,28,31,35,1,38/43/44
