id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,16,29,1,1,1,24,1,1,27,17,1,1,17,15,1,1,3,2,28,21,8,3,2,2,14,15,15,19,27,29
mh1,mh1,50.0,1,19,22,1,1,14,1,13,16,1,1,11,1,1,12,1,1,1,17,7,1,1,1,1,1,1,1,7,17,0
mnh0,mnh0,50.0,1,26,1,1,1,1,1,1,1,17,1,1,17,1,1,1,1,1,1,20,1,1,4,4,1,1,1,17,1,1
mnh1,mnh1,50.0,1,14,1,1,1,1,1,1,1,1,7,7,1,1,7,7,1,1,1,1,4,1,1,1,1,1,1,1,9,11
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,16,5,1,1,1,1,1,1,15,1,1
mnh3,mnh3,50.0,9,26,1,1,1,2,21,24,2,11,21,21,11,2,21,21,2,2,26,19,2,2,2,2,3,2,2,13,26,26
mnh4,mnh4,50.0,10,1,1,1,1,1,15,1,1,2,16,16,2,2,16,16,3,2,18,2,4,3,2,6,2,2,2,2,18,21
mnh5,mnh5,50.0,1,38,1,1,1,26,1,26,27,1,1,18,1,1,25,16,1,1,1,12,1,1,3,3,8,1,1,12,1,1
mnh6,mnh6,50.0,10,23,1,1,1,1,1,18,19,1,1,1,1,1,1,14,1,1,19,1,1,1,1,1,1,7,1,1,19,19
mnh7,mnh7,50.0,1,14,16,16,16,1,1,1,1,1,1,1,1,1,1,10,1,1,13,6,1,1,2,1,1,3,1,1,13,14
lpsh0,lpsh0,1.0,21,1,1,1,1,1,36,1/42,1,26,38,1,26,0,39,38,5,0,1/43,33/34,7,5,0,0,8,16,12,27,1,1
lpsh1,lpsh1,1.0,19,1/34,1,1,1,1/27,1,1,1,1,23,25/26,1,8,23,23,2,21,31,1,5,7,0/2,11,14,8,16,1/22,28,1
lpsh2,lpsh2,1.0,9/10/11,0,1,1/24/25,24/25,1/22,16/1,1,1,13,1,18/19,13,1,1,1/17,1/4,1/12,23,13,1,4,1,6,1,1,1,13,23,0
lpsh3,lpsh3,1.0,20,1,1,1,1,1,1,54,1,1,45,52/45,1,17,53/45,50,3,3,1,44,12,3,13,15,16,17,17/3,1,1,1
lpsnh0,lpsnh0,1.0,9/12,32,1,1,1,1,1,19,1,13,1/18,17,13,9,17,1,9,9,30,16,9,9,9,9,9/10,11,11,16/13,1,1
lpsnh1,lpsnh1,1.0,1,1,1,1,1,1,1,1,1/22,1,20,20,17,1/12,20,20/21,8,1,1,1,7,1/9,1,1,1,12,12,1,1,23
lpsnh2,lpsnh2,1.0,15,25,1,1,1,1,1,1,21,1,1,1,1,1/13,1,1,1/3,1,21,19,1,5,10,10,1,1/12,1,1,21,21
lpsnh3,lpsnh3,1.0,2,1,1,1,1,1,1,1/19,1,12,17,18,1,2,18,1,2,2,1,15,2,2,4,4,9,2,2,13,1,1
lpsnh4,lpsnh4,1.0,13,1,1,1,1,1,1/21,1,1,1,1,1,1,1,1,22,1,14,23,20,1,1,4,4,4,7,1,18/20,1,1
lpsnh5,lpsnh5,1.0,8,1/25/26,1,1,1,1,17,1/20,1,1,17,19,1,8/11,17/19,17,5,15,1/23,1,5,5,9,9,8,8,8,1,1,1
lpsnh6,lpsnh6,1.0,2,1,1,1,1,1,11,1,1,2,2,17,2,2,12/15,2,2,2,1/18,2,2,2,2/3,2,2,2,2,2,1,1
lpsnh7,lpsnh7,1.0,10,29,1,1,1,1,1,16/1,1/17,1,15,1,1,2,1,15,2,2,18,1,2,2,6,6,2,2,2,1,1,1
lpsnh8,lpsnh8,1.0,8,23,1,1,1,1,1,1,1/19,12,1,17,12,8,17/18,1,1,8,20,12,1/3,1,1,1,1,9,10,12/14,20,1
lpsnh9,lpsnh9,1.0,1,21,1,1,1,15,13,15,16/1/15,2,2,2,2,1,2,14,2/4,1/2,15,2,5/6,2/7,2,2,1,1,1,2,1/15,15
lpsnh10,lpsnh10,1.0,18,29/30,1,32/1/33,32/33,1,1/20,1,1,1,1/21,1,1,1/5,1,21,1,1,24,1,1,1/2,1,1,1,1,1/6,1,22,22
lpsnh11,lpsnh11,1.0,1,1,1,1,1,60,1,60/61,1,43,1,1,52,1,1,1,1,1,1,43,2,1,7,8/9,16/17,23,20/24,43/46,1,1
lpsnh12,lpsnh12,1.0,59,79,1,1,1,73/74,1,73,76,1/61,70,72,66,1,72,70,1,1/60,76,64,2,1,4,5,6,10,11,62,76,76
