id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,6,6,14,6,13,6,6,6,6,6,13
mh1,mh1,50.0,2,1,1,1,1,5,1,1,1,14,1,1,1,1,7,1,7,7,1,7,7,1,7,1,8,7,7,9,7,1
mnh0,mnh0,50.0,1,1,1,1,1,3,6,6,1,1,1,1,1,1,1,24,10,1,20,10,1,1,1,1,1,1,1,1,1,1
mnh1,mnh1,50.0,1,1,3,1,1,1,1,1,1,18,3,14,3,16,4,14,8,4,12,8,4,3,4,17,6,9,9,4,9,17
mnh2,mnh2,50.0,2,1,1,3,1,1,1,1,3,1,1,1,1,1,6,1,6,6,10,6,6,1,6,1,6,9,9,6,9,1
mnh3,mnh3,50.0,1,1,1,1,1,1,1,3,1,16,11,11,11,11,5,11,5,5,5,5,5,11,5,14,5,5,7,5,7,14
mnh4,mnh4,50.0,1,3,1,3,2,4,3,3,3,13,5,10,5,5,7,10,7,7,5,7,5,5,5,5,5,7,7,5,7,12
mnh5,mnh5,50.0,1,1,1,2,1,2,2,2,9,22,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,4,5,5,16,18,13,6,16,6,6,11,6,6,19,6,19,6,8,8,6,8,20
mnh7,mnh7,50.0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsh0,lpsh0,1.0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5,8/9,5,5,0,5,5/6,0,5,0,7,5,5,5/6,5,0
lpsh1,lpsh1,1.0,1,1,1,1,1,1,2,2,1,1,1,21,25/27,24,1,21,1,1,17/20,1,1,1,1,1,1,1,5,1,5,1
lpsh2,lpsh2,1.0,1,1,1,1,0,1,1/2,1,1,1,3,3,0/27,26,3,3,14,20,0,14,3,0,4,0,3/4,3,3,4,16,0
lpsh3,lpsh3,1.0,1,1,1,1,1,1,1,1,1,1,1,6,1,6/7,1,8,1/3,1,1,1,1,16,1,9,1,5,5,1,5,9
lpsnh0,lpsnh0,1.0,1,1,1,2,1,1,1,1,1,25,1,1,1,18/20,1,1,1,1,12,7,5,22,5,22,5,1,1,5,1,22/23
lpsnh1,lpsnh1,1.0,1,1,9,1/6,1,3,1,1,1,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
lpsnh2,lpsnh2,1.0,7,1,11,1,1,1,9,8,1,11,18/11,11,18/11,11,11,16,11,11,11,11,11,18/19,11,18/19,11,11,11,11,11,19
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,4,1,1,23,1,12,13,11,1,12,1,1,1,1,1,1,1,15,1,1,1,1,1,18/20
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,1,1,1,1,1,15,1,1,4,1,4,4,3,4,12,1,12,1,12,4,4,12,4,1
lpsnh5,lpsnh5,1.0,1,1,1,5,1,1,1,1,1,1,1,1,14,1,7,1,10,7,7,7/10,7,12,7,12,7,7,7,7,7,12
lpsnh6,lpsnh6,1.0,1,1,1,1,2,1/3,1,1,1,1,1,19,1,1,1,19,1/13,1,16,1/13,7,1,11,1,7/11,15,14,11,14,1
lpsnh7,lpsnh7,1.0,1,1,3/4,2,1,1,1,1,1,3,8,8/25,8/26,23/8,17/14,24,14,17/14,21/22/14,16/14,14,32/8/31,14,28,14,19,19,14,19,30
lpsnh8,lpsnh8,1.0,1,1,8,1,2,1,1,1,1,8,8,8,8,8,8,10,8,8,8,8,8,8,8/9,8,8,8,8,8,8,13
lpsnh9,lpsnh9,1.0,1,3/4,1,6,1,4,4,4,4,1,7,7,7,18/7,7,7,7,7,14,7,8,7,8,7,8,7,7,8,7/10/11,7
lpsnh10,lpsnh10,1.0,1,1,1,7,4,1,1,1,7/9,1,1,1,1,1,11,1,11,11,1,11,11,15,11,15,12,11,11,12,11,15
lpsnh11,lpsnh11,1.0,6,1/8,1,1,5,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1/12,1,1,15,1,11,1,1
lpsnh12,lpsnh12,1.0,1,1,1,1,6,1,8,1/8,1,1/9,1,1,28,25/26,18,27,18,18,18,18,18,1,21/22,1,20,23,18,18,18,29
lpsnh13,lpsnh13,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1/6,1,7,6,2/4,1,4,10,2/4,1,1,4,1,10
lpsnh14,lpsnh14,1.0,1,1,1,1,4,1,1,1,8/13,1,1,1,1,1,1,20,1,17,1,1,1,28,16/1/15,1/24,1/14,18/19,18/19,1,18/19,27
lpsnh15,lpsnh15,1.0,1,1,1,1,1,1,4,4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6/10,6,10,12
lpsnh16,lpsnh16,1.0,1,1,1,1,1,1,1,1,1,1,1,7,1,1,3,7,3,3,5,3,3,8,3,8,3,3,3,3,3,8/14
lpsnh17,lpsnh17,1.0,1,1,1,1,1,1,20,1,1,1,1,1,1,1,25,1,25,25,1,25,32,36,32,35,32,25,25,32,25,35
lpsnh18,lpsnh18,1.0,1,1,1/3,1,2,1,1,1,1,3/12,5,5,5,11,5/6,5,6,5,5/6,6,5/6,5,5,5,5,6,6,5,6,5
lpsnh19,lpsnh19,1.0,1/2,1,1,1/6,1,1,1/4,1,5,1,1/9,1,1,1,1,1,1,1,1,1,1,1,1/8,12/13,1,1,1,1/8,1,13
lpsnh20,lpsnh20,1.0,1,1,1,1,1/2,1,1,1,4,14,1/13,1/11,13,1/11,1,11,1,1,1,1,1,13,1,13,1,1,1,1,1,13
lpsnh21,lpsnh21,1.0,1,1,1,1,38,1,1,1,1,1,1,1,1,47,1,50,1/43,1,1,43,1,1,1/42,52,1,45/46,44,1,44,52
lpsnh22,lpsnh22,1.0,1/2,1/4,1,1,1,5/6,1,1,1,1,1,1,1,1,7,1,7,7/9,7,7,7/8,1,7,1,7,7,7,7,7,1
lpsnh23,lpsnh23,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1/9,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,1
lpsnh24,lpsnh24,1.0,1,1,1,1,1,1,1,2,1,1,11,11,14,11,7,11,7,7,7,7,8,14,8,14,8,7,7,8,7/10,14
lpsnh25,lpsnh25,1.0,1,1,1,1,2,1,1,1,1,1,1,1,14,1,4,1,4,4/6/7,9,4,4,1,4,1,4,4,4,4,4,1/17
lpsnh26,lpsnh26,1.0,1,1,1,1,1,1,4,4,1,1,1,1/8,1,1,1,1,1,1,1,1,1/5,9,5,9,5,1,1,5,1,13
lpsnh27,lpsnh27,1.0,1,1/2,1,3/4,1,1,1,1,1,1,1,1,1,1,6/8,12,6,6/8,1/11,6,6/7,1,6,1,6,6,6,6,6,1/13
lpsnh28,lpsnh28,1.0,1,1,6,1/4,1,1,2,3,1,6,6,6,6/14,6,10,6,10/13,10,6,10/13,10,6,10,6,10,10,10,10/11,10,6
lpsnh29,lpsnh29,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,11,3,1,1,1,1,1,7,3,1,3,1
lpmh0,lpmh0,1.0,1,3,3,6,1/2,3,5,5,6,26,13,22/13,25,13,3,21,3,3,3,3,3,13,3,13,3/9,3,3,3,11/12,13
lpmh1,lpmh1,1.0,1,3/4,1,4,1,5,8,8,4,48/47,1,1,1,28,1,31,1,1,1,1,12,43,12,43,12/13,26,16/15,12/14,16,43
lpmh2,lpmh2,1.0,2,1,1,1,1,4/5,1,1,1,9,21,24,21,0,12,21,12,12,19,15,12,21,12,21,12,16/12,12,14,12,21
lpmh3,lpmh3,1.0,5/6/7,1,20,1,4,1,1,1,9,20,33/20,20,20,20,20,31,20,20,20,20,20,41,20,35,20,23,23,20,27,40
lpmnh0,lpmnh0,1.0,1,1,7,6,2,1,5,1,1,34,9,28,23/9,25/26/27,9,25,9,9,20,9,9/13,30,9,29,13,9,9,13,9,29
lpmnh1,lpmnh1,1.0,2,1/3,12,6,1,3,3/4,3/4,3,38,12,12,12,12,12,18/12,12,12,17,12,12,12,12,12,12,12,12,12,15,19/12
lpmnh2,lpmnh2,1.0,5,1,1/15,12/13,1,1/6,7,7/9,12,47,1,41,1,39/40,31,41,28,31,38,28,28,44,28,1,28,33,33,28,33,43
lpmnh3,lpmnh3,1.0,1,1,10/11/12,1,1/2,1,1,1,1,13,14/31,14,14,14,18,14,18,18,30,18,14,14,14,34,16,18,18/19,14,19,34
lpmnh4,lpmnh4,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23/27,1,1,31,1,31,1,1,9,1,9,31
lpmnh5,lpmnh5,1.0,12,1,1,1,10,1,13,1,17,54,1,48/47,1,1,1,46,1,1,42,1,1,1,1,1,20,1/28,1/27,20/22,1/27,50
lpmnh6,lpmnh6,1.0,1,2,1/7,2,1,2,4,4,2/5,7,7,7,7,16/18,7,7,7,7/12,14,11,7,19,10,7,7,12,12,7,12,7
lpmnh7,lpmnh7,1.0,1,1,1,1,1/2,5,1,1,7,1,1,24,1,22,1,1,1,1,21,1,1,29,1,26,1,14,14,12,14,26/28
lpmnh8,lpmnh8,1.0,1,1,1,7,3/4,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,16/20,1,17,10/11,1,1/12,1,1,19
lpmnh9,lpmnh9,1.0,1,1/2,7/8,2,1,1,5,3,2,7,7,7,7,7,7,26/27,7/13,7,7,7,7/10,31,10/11/12,7,10,24/25,18/19/20,10,19/23,7/28
lpmnh10,lpmnh10,1.0,1,1,10,1/9,1,1,3/4,3,8,10,20/12,12,12,12,11,12,11,11,11,11,15,20,11,20,11,18,18,11,18,25
lpmnh11,lpmnh11,1.0,1,1,1,1,3,1,1,1,6,1,13,13,13,13,13,13,13,19,13,13,13,13,13,13,13,13,17,13,17,13
lpmnh12,lpmnh12,1.0,1/4,1,1,1,1/2,1,1/6,1,7,1/8,11,18,11,18/20,11,22,11,11,17/11,11,11/12,11,16/11,11,15,11,11,15,11,28
lpmnh13,lpmnh13,1.0,1,1,11/12,1,1,1,1,1,5,13,13,13,16,13/15,13,15,13,13,13,13,13,16,13,16,13,13,13,13,13,16
