id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,2,3,0,0,17,0,15,0,15,0,5,0,10,0,6,0,6,13,5,6,16,12,0,0,0,0,0,15,16,0
mh1,mh1,50.0,1,1,1,1,1,1,1,1,1,15,5,17,1,7,1,8,3,1,4,1,1,1,17,7,7,8,9,1,1,1
mh2,mh2,50.0,1,3,3,3,29,3,3,15,3,3,8,30,3,3,9,3,9,3,8,10,3,3,30,3,3,3,13,3,3,19
mh3,mh3,50.0,1,3,3,3,23,19,3,3,3,19,9,25,3,12,6,3,7,3,3,6,3,0,25,3,3,3,3,3,0,19
mnh0,mnh0,50.0,1,7,7,7,7,7,7,7,7,7,11,7,7,7,7,7,7,7,13,7,7,7,22,14,7,7,7,7,7,7
mnh1,mnh1,50.0,1,2,2,2,19,18,15,15,16,18,6,20,2,2,12,2,10,15,6,6,16,15,21,2,2,2,2,16,16,18
mnh2,mnh2,50.0,1,1,1,1,15,1,1,1,1,1,1,15,1,1,5,10,3,1,9,5,1,1,15,1,1,10,12,1,1,1
mnh3,mnh3,50.0,1,7,7,7,20,7,7,13,7,7,7,20,7,11,7,7,7,13,7,7,7,14,20,7,7,7,7,7,7,7
mnh4,mnh4,50.0,1,2,2,2,2,2,11,13,11,2,4,2,2,2,4,8,4,13,4,4,11,14,2,2,2,8,9,11,11,17
mnh5,mnh5,50.0,1,1,1,1,29,1,1,22,1,28,1,29,7,7,1,7,1,18,1,1,1,21,29,16,7,7,1,26,1,1
mnh6,mnh6,50.0,2,1,1,1,1,1,1,1,1,1,1,14,7,6,3,6,3,1,1,3,12,1,14,6,6,6,1,1,12,1
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,18,20,1,1,1,1,5,1,1,1,1,5,1,1,23,1,1,1,14,1,1,1
mnh8,mnh8,50.0,1,1,1,1,1,1,1,1,8,1,1,1,3,1,1,1,1,1,1,1,1,7,1,1,1,1,5,8,1,1
mnh9,mnh9,50.0,1,2,1,1,18,1,1,10,1,1,1,18,4,9,3,4,3,10,1,3,1,11,18,4,4,4,1,1,1,15
mnh10,mnh10,50.0,1,1,1,1,28,1,21,21,21,1,1,26,4,4,3,4,3,21,1,3,21,21,26,4,5,4,16,23,21,1
mnh11,mnh11,50.0,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,12
mnh12,mnh12,50.0,2,7,7,41,48,42,42,42,42,42,8,7,34,34,8,34,8,42,32,8,42,42,7,37,34,34,40,42,42,42
mnh13,mnh13,50.0,1,6,6,6,38,36,6,6,6,6,6,38,6,29,6,6,9,6,22,6,6,6,38,23,26,6,6,34,6,6
mnh14,mnh14,50.0,1,1,1,1,1,1,1,8,11,1,1,1,1,1,3,1,1,10,1,3,1,8,1,6,1,1,1,11,1,1
mnh15,mnh15,50.0,1,1,1,1,13,1,1,1,1,12,1,13,6,6,1,6,1,1,5,1,1,1,13,6,6,6,9,1,1,1
lpsh0,lpsh0,1.0,5,0,0,0,0,0,0,0,0/24,0,10,0,14,19,10,10,10,23,10,10,0,0,26,10,16,10,21,0,0,0
lpsh1,lpsh1,1.0,1,3,2,2,2,2,2,21,2,2,2,2,2,2,2,2,2,21,0/2,16/15,28,27,2,2,2,19,2,2,28,2
lpsh2,lpsh2,1.0,1,1,1,1,1,22,8,17,8,22,1,1,1,2,1,2,1,8,1,1,8,15,1,2,2,2,5,20,8,22
lpsh3,lpsh3,1.0,1,0/1,1,1,1,1,1,1,1,1,1,1/6,1,1,1,1,1,1,1,1,1/4,3,6,1,1,1,1,0,1,1
lpsh4,lpsh4,1.0,2,1,1,1,3,11,1,1,1,14,0,3,3,3,1,5,1,1,0,1,1,1,20/21/22,3,3,5,1,0/10,1,0
lpsh5,lpsh5,1.0,1,3,3/12/13,3,4,12/13,12/13,12,13,12/13,6,3/4,10,4,6,4,6,12,6,6/7,19,16/17/12,3,4,4,4,0,13,22,12
lpsh6,lpsh6,1.0,1,1,1,1,12,1,11,7,8,1,1,1,5,5,1,5,1,7,4,1,8,7,1,5,5,5,1,8,8,1
lpsh7,lpsh7,1.0,1,4,4,4,4,4,4,4,4,4,11,4,13,12,11,4,11,16,11,11,4,4,0,4/12,12,4,4,4,4,4
lpsnh0,lpsnh0,1.0,2,1,1/9/10,10,26,1/9/10,9/10,9/11,17/10,1,1,24,7,7,4,7,5/6,11,1,4,18,15,24/27,7,7,7,1/8,17/10,18,21/22/23
lpsnh1,lpsnh1,1.0,1,3,1/3,1/3,3,3/24,19/21/22,19,19/21,3,4,3,4,4,4,4,6/7,19,4,4,19/21,19,3,4,4,4,17/15,19,19/21,3
lpsnh2,lpsnh2,1.0,1,1/3,1,1,29,1,1,22,1,1,11,28,1/12,12,11,12/14,11,22/25,11,11,27,22,31,1/12/13,12,12,18,1,1,1
lpsnh3,lpsnh3,1.0,1,2,13,14,3,13,13,13,13,13,2,2,8,8,4,8,4,13,5,4,13,13,25,8,8,8,2,13,13,22
lpsnh4,lpsnh4,1.0,3,9,9,9,22,20,9,16/9,18/9,21,11,22,14,14,10,14/15,10,9,11,10,9,9,33,14,14,14/15,9,19,9,20
lpsnh5,lpsnh5,1.0,1,1,11/12,11,1,11,11,11,11,11,5,1,8,8,5,8,5,11,5,5,15,11,1,8,8,8,9,11,15,11
lpsnh6,lpsnh6,1.0,1,1,1,1,28,1/20,1,1,16/1,1/19,6,22,1,1,1,1,1,1,6,1,1,13/14,29,1,1/8,1,1,1,1,1
lpsnh7,lpsnh7,1.0,2,1,1,1,1/34,1/29,1,1,1,1,11,1,1/21,1,1,1,8,28,19/20,1,1,25,38,1,1,1,1,1,1,31
lpsnh8,lpsnh8,1.0,1/2,3,3,9,15,3,3,3,3,14,3,15,5,5/6,3,5,3,3,3,3,3,11,15,5/6,5/6,5,3,3/12,3,3
lpsnh9,lpsnh9,1.0,3,4,4,4,18,4,4,4,4,4,4,22,4/8,9,5,8,4/5,4,6,5,4/14/15,4,24,8,8,8,4/10,4,4/15,4
lpsnh10,lpsnh10,1.0,2,1,1,1,1,1,1,1,1,1/19,7,1,9,9,3,9,3,1,8,3,16,1,23,9,9,9,14,1,18,20
lpsnh11,lpsnh11,1.0,1,1,1,1,1/14,1,1,1,1,1,2,15,1,1,2,1,2,1,2,2,13,1,22,1,1,1,8,1,13,1
lpsnh12,lpsnh12,1.0,1,1,1,1,1,8,8,9,8,8,1,15,4/5,1,1,1,1,9,1,1,14,9/10,16,1,1/6,1,1,11,8,8
lpsnh13,lpsnh13,1.0,1,1,1,15,1,20,18,1,18,20/21,2,1,7,7,1,7,1,17,2,1,18,1,1,11,7/12,7,13/14,18,18/19,20
lpsnh14,lpsnh14,1.0,1,1,1,1,1,16/15,1,1,1/14,16,7/8,1,9,9,6,9,6,1,7/8,6,1,1,18,9/11,9,9,1,14,1,15
lpsnh15,lpsnh15,1.0,6,1,1,1,46,1,1,1,1,1,1,44,31,31,1,31,1,1,18,11,1,35,44,31,31,31,34,1,1,1
lpsnh16,lpsnh16,1.0,2,1,1,1,1,13,13,13,13,13,1,1,10,8,1,8,1,13,1/5,1,20,16,1,8,8,8,11/12,18,20/13,13
lpsnh17,lpsnh17,1.0,2,1,11,1/10,1,15,11,11,13,16,1,1,1,1,5/6,1,5,11/12,1/7,5,11,11,55,1,8,1,9,11,11,16
lpsnh18,lpsnh18,1.0,1,3,3/10/11,11,3,10,3,3,3,17,3,3,7,6,3,6/7,3/5,3,3,3,3,3,42,6,9,6/7,3,3,3,16/10
lpsnh19,lpsnh19,1.0,3,6,14,4,23,21/14,15,15,15,21/14,4,23,4,4,4,12,9,15,4,4,15,16,28,4,4,12,4,18/20,15,14
lpsnh20,lpsnh20,1.0,1,2,2,2,1,2,2,2/11,15,2,1,1/21,8,8,1,8,1,11,1,1,17,13,1,8,8,8,10,16,17,19
lpsnh21,lpsnh21,1.0,1,1,1,1,1,1,1,1,1,1,6,1,1,1,6,1,6/7,1,6,8/9,18,1,1,1,10/11,1,1/12,15,18,1
lpsnh22,lpsnh22,1.0,1,2,2,2,2,2,2,2/11,2/14,17/18/15,2,2,2,8,3,8,2,11,7,4,2,2,2,8,8,8,2/10,2/14,2,15
lpsnh23,lpsnh23,1.0,1,1,1,11,15,1,1,1,1,1,1,15,1,1,1,9,1,1/12,1,1,1,1,15,3/4,5,9,1,1,1,1
lpsnh24,lpsnh24,1.0,1,1,1,1,1,24,1,1,1,24,2/8,26,12,12,7,12,3,1,9,7,23,1,26,13,12,12,19,1,23,24
lpsnh25,lpsnh25,1.0,2,3,3,3,3,3,6,6,6,3,3,13,3,3,3,3,3,6,3,3,6,8,13,3,3,3/4,3,6,6,3
lpsnh26,lpsnh26,1.0,1,1,11,1,1,11,17/12,12,12/15,11,1,1,1/4/5,6,1,6,1,14,1,1,12,12,19,7,6/8,6,1,15,12,11
lpsnh27,lpsnh27,1.0,1,2/4,4,4,2,19,17/4,4,4,22,5,2,8,2,2,10,2,4,2/7,2,4,4,2,2,2,10,15,4,4,21
lpsnh28,lpsnh28,1.0,1,6,6,6/22,6,26,6,6/24,6,26,13/14,6,17,17/18,9,17/19,9,6,10,9,6,6,32,17,17,17,21,6,6,29
lpsnh29,lpsnh29,1.0,3/4,6,5,5,20,5,5,14,5,5,8,20,11,12,8,5,8,14,8,8,5,14/15,20,12,12,5,7,18,5,5
lpsnh30,lpsnh30,1.0,1,2,2,2,15,2,2,9,2/12,2,8,2,2,2,6,2,6,2/10,8,6/7,12,11,2,2,2,2,2,12,12,2
lpsnh31,lpsnh31,1.0,1,1,1,1,1,16/1,1,1,1,16,1/3,1,10,10,1,10,1,1,1/4/6,1,1,1,1,10,13,10,15,1,1,17
lpsnh32,lpsnh32,1.0,1/2,1,1,1,1,1,1,1,1,1,4,17,4,4/9,6,11,4/5,1/15,4,7,16,14,17,4,4,12,4,1,1,1
lpsnh33,lpsnh33,1.0,1,1,1,1/13,1,1,1,1/14,1,23,1,1/26,4/5,6/11,1,6,1,14,1,1,1,14,1,6,6,6,4,1,1,24
lpsnh34,lpsnh34,1.0,1,3,1,1,1,1,1,1,1,1,5,1,9,9,6,9,5,1,5,6,1,12,1,9,9,9,11,1,1,1
lpsnh35,lpsnh35,1.0,1,1/2,1,1/2,2,1,1,1/6,1,1/10,1/2,12,3,3,2,3,2,6/8,1/2,2,1,1,11,3,3,3,5,1,1,1
lpsnh36,lpsnh36,1.0,1,5,5,5,5,14,5,5/12,5,14,5,5,5,5,5,5,5,12,5,5,5,13,18,5,5,5,5,5,5,14
lpsnh37,lpsnh37,1.0,1,2,2,2/11,2/13,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,30,3/5,3,7,8,2,2,2
lpsnh38,lpsnh38,1.0,1,1,1,1,1,1/19,1,14,1,1,1,1,9/10,1/11,3/4/5,1,3,16,1,3/4,1,15,1,1,1,1,12,1,1,1
lpsnh39,lpsnh39,1.0,1,1,1,1,1,1,1,1,1,1,2,1,6,6,1,6,1,1,3/4,1,1,12,1/15,6,6,6,9/10,1,1,1/13
lpsnh40,lpsnh40,1.0,1,1,1,1,1,1,1,1,1,1,5,19,6,1,1/3,8,1,1,5,3/4,1,17,21,7,7,7/9,13,1,1,1
lpsnh41,lpsnh41,1.0,1/3,1,1/13,13,1,1/13,14,1,14,13,1,1,9,1,4,1,4,1,8,6,15,1,1,1,11/12,1,1,14,15,1/13
lpsnh42,lpsnh42,1.0,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1/5,1,1,1,1,5,16/1,14,21,1/6,1/7,1,1,1,1/15,1
lpsnh43,lpsnh43,1.0,1,1,1,1,1,1,1,1,1,1,5,1,7,1,1/3,1,1,1,4,1/3,1,10,1,1,1,1,8,1,1,1
lpsnh44,lpsnh44,1.0,1,1,1/19,18,1,1,1,1,1,1/21,1,1/23,8,16/15,1,17/8,1,1,1,1,1,1,1/22,6,6,17,1,1,1,1/20
lpsnh45,lpsnh45,1.0,1,1,1/15,14,1,1,1/15,1/15,1,37/39,3,1,8,8/10,2,8,2,15,3,2,1,30,1/41,8,8,8,13,1,1,33
lpsnh46,lpsnh46,1.0,1,2,7,7,1,7,7,7,7,7,1,1,1,1/6,1,1,1,7,5,1,10,7,1/28,1,1,1,1,7/8,10,24
lpsnh47,lpsnh47,1.0,1,1,1/13,1/12,29/30/31,13/14,14,14,14,13,1,31,5,1,1,1,1,14,1,1,14,22,35,1,1,9,1,25/14,14,13
lpsnh48,lpsnh48,1.0,1,1,1,16/1,1,1,1,1,1,1,3/7/8,1,9,9/10,4/5,10,3/4,1,3,4/5,1,1,1,11,10/12/13,10/14,3,17,1,1
lpsnh49,lpsnh49,1.0,1/2,3,1/3,1/3,27,23,1,1,1,23,14,27,3,3,1,3,4,1,12,1,1,1/21,27,3,18,3,3,1,1,24
lpsnh50,lpsnh50,1.0,1,1,1/9,1/9,1,10,9,9,9,9,4,1/13,1/8,8,4,8,4,9,4/7,4,9,9,1,8,8,8,1,9,9,9/10
lpsnh51,lpsnh51,1.0,1,1,1,1,17,12,1,1/9,1,1,6,17,7,7,1,7,1,1,1,1,1,1,17,7,7,7,1,1,1,1
lpsnh52,lpsnh52,1.0,1,1,1,1/12,1,1,1,1,1,1,1/4,1/15,1,1,1/3,1,1,1,9,1/3,1,1/13,16,1,1,1,1,1,1,1
lpsnh53,lpsnh53,1.0,1,8,8,8,8,8,8,8,8,8,8,8,10,10/12,8,11,8,8,8,8,8,8,8,11,10/12,11,14,16,8,18
lpsnh54,lpsnh54,1.0,1,1,1,13,28,1/26,1/15,16,1,1,6,28,8,1,4,1,4,16,6,4,1,16,28,1,1,1,11,24,1,1
lpsnh55,lpsnh55,1.0,1,8,5,5,5,5,16/5,16,16/5,5,10,5,13/15,13,5/9,13,5,16,10,5/9,5,17,5,13,13,13,5,19,5,5
lpsnh56,lpsnh56,1.0,1,2,2,2/8,2,15,2,9,2,15,2,2,2,6,3,6,5,12,2,3,13,9,18/20,6,6,6,2,2,13,16/15
lpsnh57,lpsnh57,1.0,1,1,1,1/26,39/40,1,1,1,1,1,4,44,5,9/12,1,15,1,1/30,4,1,35/36,29,44,9,10,15,25,32,36,38
lpsnh58,lpsnh58,1.0,1,2,1,1,1,1,1,1,1,1,1,1,11/12,11,1/3,11,1/3,1,1,1/3/5,1,23,1,11,11/14,11,17,1,1,1
lpsnh59,lpsnh59,1.0,1,1,1,1,1,8,8,8,8,12,3,1,1,1,6,1,6,8,3,6,8,8,1,1,1,1,1,8,8,11
lpmh0,lpmh0,1.0,1,6,2,2,2/30,2,2,2,2,2,7/11,30,12/13,15,10,2,10,2,11,10,28,22,30,2,2,2,16,0/26,27,0
lpmh1,lpmh1,1.0,1,1,1,1,35,1,1,1,1,1,1,36,11,18,9/10,18,6,1,1,10,30/31,1,36,19,25,18,27,0/1,1/30,34
lpmh2,lpmh2,1.0,4,6,6,6,6,24,6,6,6,0,10/11,6/29/30,15,15,10,15,10,6,10,10,6/23,21,30,15,15,15,6,6,6,24
lpmh3,lpmh3,1.0,1,1,0/1,1,48,0,35/39,0,35,0,3,0,0,23,1,23/27,1,34,9/12,1,37,0/32,0,21,21,27,1/31,36,38,40
lpmh4,lpmh4,1.0,1,11,0/7,7,37,7,30,27,30,7,14,7,7,7,12,7,12,27/29,16/17/14,12,30,27,40/41,21/7,26,7,7,30,32/0,7
lpmh5,lpmh5,1.0,1,1,10/11,1,1,10/27,19,10,20,10,1,29,3/4,3,1,3,1,15,1,1,19,14,38/40,3,3,3,8,19,23,10
lpmh6,lpmh6,1.0,4,1/8,1,1,1,1,19,1,19,1,1,1,11,16,10,17,9,1,1,10,24,18,32,11,11,17/11,1,19/22,0,1
lpmh7,lpmh7,1.0,3,0,0,18,30,0,0,0,22,0,10,31,13,14,0,14,6,19/20,10,0,22,0,38,14,17,14,0,25,22,29
lpmnh0,lpmnh0,1.0,1,3/4,2,2,2,2,2/26,2,2,33/2/34,5,2,2,15,6,2,8,2,10,6,2,23/24,2,2/12,2,16,18,2,25,28/31
lpmnh1,lpmnh1,1.0,1,1,28,1,48,43,29/30,30,29,45,3,1/56,13,12,1,24,1,29,9/10,1,29,30,53/55,12,12,18,26,33,29,44
lpmnh2,lpmnh2,1.0,1,2,22,22,36/37/38,35,25,22,25,35,5,2,12,17,5,12,5,22,5,5,25,22,39,13/14,12/15,12,2,31,34,35
lpmnh3,lpmnh3,1.0,1,1/3,1,1,1,1,30,20/21,31,1,1,1,14,1,7,1,7,28,12,7,32/33,20/21,1,1,1,1,1,31,31,1
lpmnh4,lpmnh4,1.0,1,5,33,3,44/45,33/37,33,33,33,42,3/7,3,3,15,3,3,3,33,9,3,33,33,50,12,3,3,32/29,33,33,37
lpmnh5,lpmnh5,1.0,1,1,1,26,35,32,1,1,1,32/33,18,35,19,19,7,19,4,1,18,7/8,29/30,1,44,19,19,25,19,28,29/31,32
lpmnh6,lpmnh6,1.0,1/2,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,9,28,11,9,32/33,22,42,7,7,7,7,7,34,36
lpmnh7,lpmnh7,1.0,2,1,1,1,34,1,1,1,1/23,1,11,34,17,18,8/9,17,5/6,21,1,9/10,27,1,39,17,17,17,19,24/25,27,1
lpmnh8,lpmnh8,1.0,1,12,12,12,12,12,12,12,12,12,12,42,18/20,16,12,30,12,12,15,14,12,12,42,16/21,22,30,16,12,38/12,12
lpmnh9,lpmnh9,1.0,1,1,1,1,27,1,1,1,1,1/26,1,27,1,20,6,13,1,1,1,6,1,1,28,13,13,23/13,1,1,1,1
lpmnh10,lpmnh10,1.0,1,7,36/7,7,49,7,7,37,7,7,18,51/52,22/25,22,8/9,22,7,42,21,9,7,39,52,22,22,22,34,7,7,7
lpmnh11,lpmnh11,1.0,1,5,15,5,5,17,21,17,21,17,6,5,9,5/12,5,5,5,17,7,5,21,18,29,5,5,5,13,21/23,21,17
lpmnh12,lpmnh12,1.0,2,1/3,1/23,1/22,1,1,25,25,31,1,5,1,13/14,17,6,18,6,29/30,9,6,25,28,40,12,12,18,20,32/31,34/25,36
lpmnh13,lpmnh13,1.0,1,2,2,2/20,2,2,2,2,2,2,9,29,2,12,2,16,2,2,10,2,27,2,34,12,13,16,2,23/25/26,27,2
lpmnh14,lpmnh14,1.0,1,7/9,7,7,7,7,7,7,7,7/40,10,7,17,27,10/11,23,13,29,16,10,39,32,44,22,24,23,7,7,39,7
lpmnh15,lpmnh15,1.0,1,1,1,1,1,1,28,1,28,1,13,1,17/18/19/20,21,1,21,5,1,15,1,28,26,32,22,21,21,17,28,28,1
