id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,10,10,0,3,3,17,18,10,18,3,6,4,7,6,19,3,6,8,6,19,4,6,19,3,8,12,10,16,19
mh1,mh1,50.0,1,1,1,1,2,2,1,5,1,5,2,1,2,1,1,5,2,1,1,1,5,2,1,5,2,1,1,1,1,10
mnh0,mnh0,50.0,12,6,6,25,6,6,6,6,13,6,10,6,10,6,6,6,11,6,6,6,23,10,6,22,10,6,13,13,13,24
mnh1,mnh1,50.0,1,1,1,1,1,1,22,23,1,25,4,6,4,6,6,33,1,6,6,8,27,4,6,32,1,6,18,19,1,39
mnh2,mnh2,50.0,1,1,1,23,6,6,17,20,1,20,6,1,6,1,1,22,6,1,9,1,21,6,1,21,6,11,15,1,1,21
mnh3,mnh3,50.0,1,10,1,1,1,1,10,1,10,1,1,1,1,1,9,1,1,8,1,8,1,1,8,16,5,1,10,11,10,1
mnh4,mnh4,50.0,1,1,1,1,1,1,12,1,1,13,1,1,1,1,1,13,1,1,1,1,13,9,1,13,2,1,1,1,1,15
mnh5,mnh5,50.0,1,3,3,15,1,1,3,3,3,3,1,1,1,1,1,3,1,1,1,1,14,1,1,13,1,1,8,3,9,3
mnh6,mnh6,50.0,1,1,1,1,2,2,1,1,1,1,2,2,2,4,4,1,2,4,4,4,1,2,4,1,2,4,8,11,1,1
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,1,1,2,5,2,5,5,1,2,5,5,5,1,2,5,1,2,5,1,1,1,1
lpsh0,lpsh0,1.0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,10
lpsh1,lpsh1,1.0,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,21,2,7,11,7,17,2,7,17,5,11,16,16,16,1
lpsnh0,lpsnh0,1.0,3,3,3,1,3,3,3,3,3,3,4,3,4,6,3,3,4,5,3,5,18,4,5,18,4,3,14,3,16,3
lpsnh1,lpsnh1,1.0,1,1,1,1,4,4,1,13,1,13,4,7,4,7,7,13,4,7,7,7,13,4,7,13,4,7,10,10,1,13
lpsnh2,lpsnh2,1.0,3,3,3,1,3,3,3,3,3,3,5,3,5,3,3,3,5,3,3,3,3,5,3,3,5,3,3,3,3,3
lpsnh3,lpsnh3,1.0,1,1,1,1,1,2,1,1,13,26,2,3,2,3,3,26,2,3,3,9,26,2,3,28,2,3,14,13,24,26
lpsnh4,lpsnh4,1.0,2,1,1,1,3,3,1,19,1,20,3,2,7,2,2,20,3,2,2,2,20,4,2,20,3,2,12,1,1,20
lpsnh5,lpsnh5,1.0,6,1,1,1,1,1,1,1,1,18,1,1,1,1,4,18,1,1,1,1,18,1,1,18,1,1,15,1,1,18
lpmh0,lpmh0,1.0,1,11,1,0,1,1,1,1,11,1,5,8,5,0,0,1,7,0,0,0,21,5,0,21,5,0,13,11,11,1
lpmh1,lpmh1,1.0,1,1,1,1,1,1,1,1,1,1,3,13,3,13,17,1,10,15,17,13,21,3,15,27,10,17,20,20,1,30
lpmnh0,lpmnh0,1.0,3,3,3,32,3,3,3,26,3,3,5,3,5,3,3,3,5,3,3,3,3,7,10,3,5,13,19,22,24,3
lpmnh1,lpmnh1,1.0,1,13,13,39,2,2,32,35,14,35,2,11,2,11,12,37,2,11,11,11,37,9,11,37,2,11,16,18,21,37
lpmnh2,lpmnh2,1.0,17,18,1,1,1,1,18,1,18,1,1,14,1,12,12,1,1,12,12,12,31,1,12,1,1,16,19,18,25,1
lpmnh3,lpmnh3,1.0,2,2,2,1,2,2,2,2,29,32,5,20,19,20,20,31,10,20,24,20,33,5,20,33,10,24,29,29,29,34
lpmnh4,lpmnh4,1.0,12,1,1,1,1,1,1,1,18,1,2,1,2,1,1,1,2,1,1,7,1,2,1,22,2,1,18,18,18,1
lpmnh5,lpmnh5,1.0,13,2,2,48,2,2,2,39,17,2,2,9,6,9,9,2,4,9,9,9,2,6,9,2,2,9,19,24,37,2
lphh0,lphh0,1.0,4,4,4,55,4,4,33,4,4,36,4,4,4,4,4,47,12,17,0,4,43,4,17,46,9,0,30,4,4,51
lphh1,lphh1,1.0,1,1,1,1,1,1,56,61,1,1,4,1,30,1,1,65,6,41,48,37,67,32,44,0,28,48,1,52,1,65
lphnh0,lphnh0,1.0,11,77,11,136,23,23,11,11,77,11,30,47,36,59,76,93,30,70,76,70,94,45,75,93,30,76,84,77,87,93
lphnh1,lphnh1,1.0,2,2,50,70,4,7,2,52,42,52,23,33,23,35,33,55,28,33,39,37,57,32,33,57,27,39,42,42,45,58
lphnh2,lphnh2,1.0,111,114,126,142,3,3,124,127,114,127,3,106,3,104,107,127,12,104,107,104,134,20,104,133,3,107,119,114,114,127
lphnh3,lphnh3,1.0,39,40,6,1,6,13,6,64,41,68,14,26,19,26,33,79,14,26,26,26,68,25,26,68,14,32,53,41,55,68
lphnh4,lphnh4,1.0,44,1,1,77,1,2,1,52,1,55,13,35,13,39,37,52,14,37,37,37,52,33,37,64,15,37,48,49,50,74
lphnh5,lphnh5,1.0,14,13,13,109,18,20,64,88,13,90,24,35,24,35,35,88,29,41,45,41,101,24,41,100,27,45,55,59,61,88
