id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,14,15,15,1,2,2,15,15,15,18,2,0,2,0,0,16,0,0,0,0,16,6,0,16,2,0,15,0,15,16
mh1,mh1,50.0,0,17,17,1,0,0,17,17,17,17,0,16,4,16,16,17,0,16,16,16,17,3,16,17,0,16,17,17,17,17
mnh0,mnh0,50.0,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,15,2,1,5,1,1,1,1,12,3,5,1,1,6,15
mnh1,mnh1,50.0,1,12,12,1,1,1,21,22,12,22,1,1,3,1,1,22,1,1,1,5,23,3,1,23,1,1,18,13,13,22
mnh2,mnh2,50.0,3,3,3,1,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,14,3,20,3
mnh3,mnh3,50.0,1,1,9,1,1,1,1,1,1,1,2,1,2,1,7,1,2,1,1,1,1,4,1,1,2,1,8,1,1,12
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,8,10,1
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,1,9,1,10,1,1,1,9,1,1,1,1,10,1,19,9,1,16,1,1,1
mnh6,mnh6,50.0,1,1,1,14,1,1,13,1,1,1,2,1,2,1,4,1,2,1,4,1,1,2,1,1,3,4,9,1,12,1
mnh7,mnh7,50.0,1,1,1,1,1,1,1,9,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,1,1,6,7,6,1,2,6,1,1,7,1,1,1,11
lpsh1,lpsh1,1.0,1,5,5,1,1,1,5,5,7,5,1,1,1,1,1,5,1,3,4,1,5,1,3,5,1,4,9,9,7,5
lpsnh0,lpsnh0,1.0,1,1,39,1,1,1,1,1,1,1,1,8,1,8,9,47,1,8,9,8,46,6,8,45,1,9,33,13,1,47
lpsnh1,lpsnh1,1.0,2,2,2,26,2,2,2,2,11,2,2,8,2,9,8,2,2,8,8,8,2,2,8,2,2,8,12,14,16,2
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,12,1,1,1,1,7,1,7,7,1,5,7,7,7,1,1,7,1,1,7,10,1,1,1
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,1,1,1,1,1,12,1,12,12,1,1,12,12,12,1,1,12,1,1,12,1,18,22,1
lpsnh4,lpsnh4,1.0,5,5,5,22,5,5,19,5,5,5,5,8,5,5,5,20,5,5,5,5,21,5,11,21,5,5,5,5,5,20
lpsnh5,lpsnh5,1.0,1,1,1,1,1,1,26,1,1,1,1,7,1,7,9,1,1,7,10,7,1,1,7,28,5,10,15,15,25,1
lpmh0,lpmh0,1.0,1,1,1,1,2,2,1,1,21,1,2,16,10,16,18,1,2,16,18,16,1,2,16,1,8,18,22,24,0,1
lpmh1,lpmh1,1.0,2,2,2,1,2,2,12,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,4,2,8,2,11,2
lpmnh0,lpmnh0,1.0,3,2,30,1,4,4,2,2,21,2,4,17,8,17,17,37,7,17,19,17,2,9,17,2,5,19,26,27,21,37
lpmnh1,lpmnh1,1.0,1,1,1,1,3,3,1,1,23,1,3,3,3,3,16,64,3,3,16,3,1,7,15,59,6,16,25,23,52,1
lpmnh2,lpmnh2,1.0,3,3,3,1,3,3,3,20,10,3,7,8,7,8,8,29,7,8,8,8,27,7,9,27,7,8,15,13,19,29
lpmnh3,lpmnh3,1.0,1,27,27,1,1,1,27,27,28,27,1,12,1,14,12,58,3,14,23,14,58,6,14,58,5,23,52,28,28,58
lpmnh4,lpmnh4,1.0,19,1,1,42,1,1,1,35,23,35,1,15,11,17,17,39,1,17,17,17,40,8,17,40,6,17,29,30,23,41
lpmnh5,lpmnh5,1.0,16,1,29,41,1,1,1,30,1,30,1,12,1,12,12,30,1,12,12,15,30,4,12,33,3,12,24,17,26,30
lphh0,lphh0,1.0,56,1,91,1,1,5,89,1,59,1,1,32,1,0,53,1,1,41,49,41,1,1,41,92,1,52,69,74,88,93
lphh1,lphh1,1.0,31,0,0,52,5,5,47,0,0,49,11,5,24,5,30,49,17,5,30,5,49,25,5,49,21,30,41,37,0,49
lphnh0,lphnh0,1.0,2,2,2,1,2,2,37,40,2,40,4,23,15,25,24,40,8,25,24,25,40,14,25,40,6,24,33,2,34,45
lphnh1,lphnh1,1.0,1,31,31,1,1,1,72,76,31,76,9,1,11,17,14,79,9,14,25,14,78,11,21,78,9,30,34,34,43,76
lphnh2,lphnh2,1.0,24,1,1,1,1,1,1,49,1,47,1,10,1,10,19,61,2,16,22,18,47,7,16,56,2,22,31,37,26,63
lphnh3,lphnh3,1.0,16,17,1,48,1,1,17,40,17,38,4,1,4,10,10,38,4,10,13,10,38,8,10,38,5,13,35,36,24,47
lphnh4,lphnh4,1.0,46,3,3,1,3,5,3,70,3,70,7,34,7,35,35,70,7,35,35,35,90,7,35,89,19,35,55,51,61,70
lphnh5,lphnh5,1.0,4,4,4,1,4,4,45,4,39,4,15,4,24,27,4,60,17,28,33,28,4,23,31,55,17,33,40,43,44,4
lnpsh0,lnpsh0,1.0,1,6,6,1,1,1,6,6,6,6,1,5,1,1,1,6,1,1,1,1,6,3,1,6,1,1,7,7,9,0
lnpsh1,lnpsh1,1.0,1,1,1,30,1,1,25,1,1,26,1,1,1,1,1,26,1,1,5,1,27,1,1,27,1,5,7,17,20,26
lnpsh2,lnpsh2,1.0,1,1,1,13,1,1,9,1,1,1,1,1,1,6,1,1,1,6,1,6,1,1,6,1,1,1,7,1,1,1
lnpsh3,lnpsh3,1.0,1,1,1,1,1,1,1,17,1,17,7,1,8,1,1,0,7,1,1,1,17,8,1,17,7,1,12,14,1,17
lnpsh4,lnpsh4,1.0,2,2,2,1,2,2,2,15,2,18,2,8,7,2,2,17,2,2,2,2,17,6,2,17,5,9,11,13,0,17
