id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,1,1,4,4,4,1,1,4,1,1,4,1,1,1,1
mnh0,mnh0,50.0,1,11,11,24,1,1,11,11,12,11,4,1,5,1,1,15,1,8,1,1,15,5,8,19,1,1,12,14,12,22
mnh1,mnh1,50.0,1,1,1,18,1,1,13,1,11,1,2,7,2,7,7,1,2,7,7,7,16,2,7,16,2,7,11,11,11,17
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,24,1,8,1,8,8,1,1,8,8,8,26,5,8,26,1,8,13,18,20,1
mnh3,mnh3,50.0,14,1,1,1,1,1,1,17,1,17,3,11,3,12,11,17,5,11,11,11,18,8,11,18,5,11,16,1,1,19
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1/10,1,1,1,1,1,1,1,11,1,1,7,5/6,12,4,1,12,1,7,1,1,1,19
lpsh1,lpsh1,1.0,10,0,13,0,1,1,0,14,0,0,0/1,1,0/1,1,1,0,0/2,1,0/1,1,0,3,7,0,0,1,0,0,0,15
lpsnh0,lpsnh0,1.0,8,10,10,1,1,1,10,10/13,10,10/14,1,1,1,1,1,10,1,1,7,1/6,10,1,1,10,1,7,12,12,12,10
lpsnh1,lpsnh1,1.0,10,1,1,1,1,1,12,18,1,19,1,1,1,1,6,20/15,3,1,1,1,15,1/4,1,15,1,1,11,11,11,15
lpsnh2,lpsnh2,1.0,13,15,20,1,3,3,15,14,17,14,3,11,3,11,11,14,4/5/6,11,11,12,14,9,11,14,3,11,17,17,19,14
lpsnh3,lpsnh3,1.0,2,2,2,1/22,2,2,2,2,12,2,2,2,3,2,11,2,2,2,10,2,2,7,2/9,2,2,10,12,12,16,2/19
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,5
lpsnh5,lpsnh5,1.0,4,5,5,9,1,1,5,5,5,5,1,1,1,1,1,5,3,1,1,1,5,1,1,5,3,1,6,5,5,5
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,1/9,1,1/9,1,1/3,1,1,1,10/11/13,1,1,1,1,10,2,1,10/12,1,1,8,1,1,11
lpsnh7,lpsnh7,1.0,2,2,2,1,2,2,2,2,2,10,2,2/5,2,2,2,16,2,2,7,2,11,2,2,13,2,7,2,2,2,16/15
lpsnh8,lpsnh8,1.0,1,5,1,1,1,1/2,1,20,5/8,22/23,2,3,2,3,3,26,1,3,3,3,25,2,3,25,1,3,14,10,5,29
