id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,10,1,1,1,1,1,2,3,2,2,2,2,8,2,2,9,2,2,2,2,2,4,2,2,5,6,9,9,9
mnh0,mnh0,50.0,1,2,2,2,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,7,7,7,8,7,7,7,7
mnh1,mnh1,50.0,1,1,1,1,1,1,2,2,2,2,2,2,2,7,6,6,7,2,2,2,2,2,2,2,2,2,2,7,9,9
mnh2,mnh2,50.0,11,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,10,1,1,1,1,1,1,1,1,1,1,10,10,10
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,10,11,11
lpsh0,lpsh0,1.0,1,1,1/2,2,1/2,1/2,4/5,4/5,4/5,5/7,4,4,4,4,4,4,4,12,4,4,4,0/4,0,4,4,4,4,4,4/13,4/13
lpsh1,lpsh1,1.0,1/9,1,2,1,2,3,2/3,2,2,2,2,2,2,2,2,2,2,2/4,2,6,2,2,2,2,2,2,2,2,2,2
lpsnh0,lpsnh0,1.0,26,1/24,1,1,1,1/2,2/4,2,2,2,5,5,5/6,20,14,14,20,5,7,5/13,7,8,9,7,7,5,12,20,20,20
lpsnh1,lpsnh1,1.0,11,2,2,2,2/3,2/3,2,4,4,4,3,3,3,10,3,3,3,6/7,6,9,6,6,6,6,6,6/7,6,3,3,3
lpsnh2,lpsnh2,1.0,1,1,1,13,2/3,1,1,1,1,1,1,1,1,1/12,1,1,1,1,1,1,4,1,1,1,1,10,1,1,1,1
lpsnh3,lpsnh3,1.0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1,1/7,1/8,1,1
lpsnh4,lpsnh4,1.0,16/1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1/12/13/14,1,1,1,1,1,1,5,1,1,1,1/13/14,12/13,13
lpsnh5,lpsnh5,1.0,1,2/12,2,2,2,2,9,2,2,2,2/6,2,2,9,6,6,9,2,2/6,2/6,2/6,2/6,2/6,2,2/6,2/6,2,11,9,9
lpsnh6,lpsnh6,1.0,15,1,1,1,1,1,2,2,2,2,2,2,2,12,2,2,12,2,2,2/5/6,2,2,2,2,2/3/4,2,2,12,12,12
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,1/8,3,3,3,3,3/7,3,3,3,3,3,1/8,1/8,1/8
lpsnh8,lpsnh8,1.0,1,1/18,2,2,2,2,2,2/3,7,2/3,2,2,2,3,2,2,16/15,2,2/9,2,2,2,2,2/10,2,2,2/11,16/15,16/17/15,16
lpsnh9,lpsnh9,1.0,9,1,1/3,1/3,1,1,5,5,5,5,5,5,5,5/7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
lpsnh10,lpsnh10,1.0,1/22,21,1,1,1,1/2,3,3,3,4,3,3,3,17,3,10,18,3/5,5,3/5,5,5,5,7,5,5,5,18,18,18
