id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,4,1
mh1,mh1,50.0,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
mh2,mh2,50.0,1,1,1,1,1,1,1,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mh3,mh3,50.0,1,1,1,1,1,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,9,2,7,2,2,2,2,2
mh4,mh4,50.0,0,0,5,0,4,13,13,6,6,8,7,6,6,9,6,6,6,6,6,9,9,9,6,9,6,9,6,9,9,6
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,9,9,2,2,2,1,2,9,2,1,2,2,1
mnh1,mnh1,50.0,2,1,1,6,1,6,6,14,6,6,6,6,6,9,6,6,6,6,6,9,9,9,6,9,10,9,6,9,9,13
mnh2,mnh2,50.0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnh3,mnh3,50.0,1,1,1,4,1,4,4,9,9,9,9,9,13,9,9,9,9,9,9,10,10,10,9,10,18,10,22,10,10,9
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,5,4,1,1,1,1
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,6,6,6,8,6,8,6,8,6,6,8
mnh6,mnh6,50.0,1,2,2,2,2,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
mnh7,mnh7,50.0,1,1,1,1,1,1,1,6,6,6,6,9,6,6,13,6,6,13,13,11,6,6,6,6,14,6,18,6,6,6
mnh8,mnh8,50.0,5,1,1,1,1,1,1,1,1,1,1,1,1,9,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
