id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,2,3,0,0,17,0,15,0,15,0,5,0,10,0,6,0,6,13,5,6,16,12,0,0,0,0,0,15,16,0
mh1,mh1,50.0,1,1,1,1,1,1,1,1,1,15,5,17,1,7,1,8,3,1,4,1,1,1,17,7,7,8,9,1,1,1
mh2,mh2,50.0,1,3,3,3,29,3,3,15,3,3,8,30,3,3,9,3,9,3,8,10,3,3,30,3,3,3,13,3,3,19
mh3,mh3,50.0,1,3,3,3,23,19,3,3,3,19,9,25,3,12,6,3,7,3,3,6,3,0,25,3,3,3,3,3,0,19
mh4,mh4,50.0,1,14,14,14,14,14,23,23,23,14,14,14,14,14,14,14,14,23,14,14,25,23,14,19,14,14,14,23,25,14
mnh0,mnh0,50.0,1,4,4,4,22,19,15,16,15,19,6,22,4,4,6,4,9,15,6,6,17,15,22,4,4,13,4,15,17,19
mnh1,mnh1,50.0,1,3,3,3,3,3,3,16,3,3,5,3,12,12,3,12,3,16,11,3,3,16,3,12,12,12,14,3,3,3
mnh2,mnh2,50.0,1,1,1,1,1,14,1,1,1,19,1,21,9,1,1,1,1,1,1,1,1,13,21,1,1,1,11,1,1,15
mnh3,mnh3,50.0,1,3,3,3,3,3,12,12,12,3,3,3,3,8,3,3,4,12,3,3,12,12,3,3,8,3,3,12,17,18
mnh4,mnh4,50.0,2,1,14,1,20,14,14,15,14,14,1,20,8,8,1,8,4,15,5,1,14,15,20,12,8,8,1,19,14,14
mnh5,mnh5,50.0,5,7,7,7,7,7,7,7,7,7,7,18,10,10,9,15,9,7,7,9,7,7,18,13,10,15,7,7,7,7
mnh6,mnh6,50.0,1,4,4,4,4,22,4,4,4,22,15,27,4,4,12,16,4,4,15,12,4,19,30,4,4,16,4,4,4,25
mnh7,mnh7,50.0,1,1,1,1,16,1,1,1,1,1,1,16,1,1,1,5,1,1,1,1,1,1,16,1,1,5,6,12,1,1
mnh8,mnh8,50.0,1,2,1,1,1,1,1,1,1,1,1,19,1,1,3,1,1,1,1,3,1,1,19,1,6,1,1,1,1,14
mnh9,mnh9,50.0,1,3,20,3,3,20,20,20,20,20,3,3,3,3,3,3,3,21,3,3,20,20,3,3,3,3,18,20,20,20
mnh10,mnh10,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,7,2,2,2,6,2,2,2,2,5,2,2,9
mnh11,mnh11,50.0,1,5,5,5,63,5,5,5,5,5,5,61,5,5,5,5,5,5,47,5,5,5,64,53,5,5,5,5,5,5
mnh12,mnh12,50.0,1,6,30,30,34,30,30,30,30,30,6,34,6,6,6,6,9,30,23,6,30,30,34,6,26,6,29,30,30,30
mnh13,mnh13,50.0,1,1,1,1,1,11,1,1,7,11,1,12,4,1,1,1,1,1,1,1,9,1,13,1,1,1,1,7,9,11
mnh14,mnh14,50.0,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,1,2,1,5,2,1,1,8,1,1,1,1,1,1,1
lpsh0,lpsh0,1.0,2,11,11,11,11,11,30,26,11,11,11/14,11/31,11,11,12,11,12/13,27,11,12,11,26,32,11,20,11,0,11/28,11,11
lpsh1,lpsh1,1.0,1,2,2,2,2,2/12,12,16/23,14,12,2,2,9,10,2,2,2,16,2,7,12,22,2,2,2,2,2,14,0/12,12
lpsnh0,lpsnh0,1.0,1,2,2/11,2/10,2,16,2,2,2,16/17,2,2,2,7/8,3/6,7,2/3/4,2,2,3,2,12,2,7,7/8,7,2,2,2,16
lpsnh1,lpsnh1,1.0,1,1,1/10,1,1,1,1,1,1,20,1/5,1,1,7,1,6,1,1,1,1,16,1,24,6/7,7,6/9,1,14/15,16,18
lpsnh2,lpsnh2,1.0,1/2,3,3,3,3,3,3,3,3,3,3,3,6,8,3,8,3,3,3,3,3,13,3,3/7/8,8,8,3,3,3,16
lpsnh3,lpsnh3,1.0,1,1,1,1,1/15,12,1,8,1,12,1/2,1,1,5,1,1,1,8,4,1,1,8,1,1,1,1,1,1,1,13
lpsnh4,lpsnh4,1.0,1,6,6,6,6,14/15,6,6,6,15,9,6,10,6/11,9,6,9,6,9,9,6,6,6,6,6,6,6/12,6,6,14
lpsnh5,lpsnh5,1.0,1,1,1,1,1,1,1,1,1,1/17,1,1,4,4,1,4,1/2,1,1,1,1,1/13,21,4,4,4,9/11,14/15,1,16
lpsnh6,lpsnh6,1.0,1,3,3,3,24,3,3,3,3,3,3,24,6,6,4,6,4,3,3,4,3,10,24,6,6,6,3,3,3/14,23
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,1,1/11,1/12,1,1,1,1,1,1/2,1,1,1,1,1/2,1,1,1,3/4,1,1,10,15,1,1
lpsnh8,lpsnh8,1.0,1,1,22/23,1,1,22,31,28,32/31,22,1,1,1,1/15,1,1,1,28,1/11,1,33/31,28,1,12,13,1,21,31,31,22
lpsnh9,lpsnh9,1.0,1,2,12,12,25,12,12,12,12,23,1,26,1,7,1/3,7,1/3,12,1,1/4,12,13,26,7,7/8,7,1,12,12,22
lpsnh10,lpsnh10,1.0,1,6,6,6,24,22,16,15,16,22,11,36/24,6,6,7,6,6,13,9,7,16,13,34/35,6,6,6,6,21,16,22/23
lpsnh11,lpsnh11,1.0,1,1,1,1,1,1,1,1,1,1,5/9,1,10,11,9,11,9,1/21,9,9,23,19,1,11,11,11,16/13,1,23,1
lpsnh12,lpsnh12,1.0,1,1,1,1,30,1,1,14,1,1/26/28,4,1,7,1/10,2,12,2/3,14,6,2,1,18,1,1,1,12,13,1,1,25
lpsnh13,lpsnh13,1.0,1,1,1,1,1,1,1,1,18,1,2,1,2,13/14/15,2,14,6,16,10,2,1,1,24,13,13,14,2,18,1,22
lpmh0,lpmh0,1.0,3,0,0,0,44,0,0,0,0,0,8,44,0,15,6/7,12,6,0/32,0,6/7,34,30/31,51,0/12,12,12,0,0,34,0
lpmh1,lpmh1,1.0,1,1/2,1,1,37/38,1,16,16,16,1,4,1,1,1,8,1,10,16,13,8,26,18,41,1,1,1,14,16,26,0/36
lpmnh0,lpmnh0,1.0,1,1,1,1,1,16,16,16/17,19,16,1,28,10,12/14,3,12,1,16,4,3,16,16,40/42,10,12,12,6,19,27,16
lpmnh1,lpmnh1,1.0,1,1,1/24,1,1,1,1,1,1,1,6/7/8,1,1,18,1,18,1,27,11,1,1/29,1,41,16,18,18,1/21,1/28,1/29,32
lpmnh2,lpmnh2,1.0,1,3,2,2,2,31,2/27,2/19,2/27,31,8,2,2,2,13,2,8,19,8,13,29,25,2,2/15,2,2,2,27,29,33
lpmnh3,lpmnh3,1.0,10,1,1,1,67,58,52,1/47,52,58,11,65,39,44/45,11,39,11,47,17,11,55,50,65/70,39,42,39,1,52,54/56,58
lpmnh4,lpmnh4,1.0,4,1,1,1,37,1,1,1,23,1,7,37/41,11,13,1,1,1,1,1,1,23,21,38,1,1,1,1,27/28,23,1
lpmnh5,lpmnh5,1.0,5,10,19,9,9,19,23,23,23,19,11,9,16/17,17,11,17,14,27,11,11,23,24,116,17,17,17,9,23,23,19
lpmnh6,lpmnh6,1.0,1,2,2,26/27,2,39,29,30,36/37,39,2,45,17,25,9,16,8,29,12/13,9,36,34,92/95,16,22,16,2,36,36/38,39
lpmnh7,lpmnh7,1.0,5,11,24,7,38,26,27,27,27,37/26,16,39,7,7,16,22,18/20,27,16,16,27,28/29,43,7,7,22,7,33,27,36
lpmnh8,lpmnh8,1.0,1,3,1,1,1,1/42,1,1,35,47,6,1,10/11,10/14,4,10,1,1,6,4,35,32/30,1,10,10/12,10,18/20,35,39,42/46
lpmnh9,lpmnh9,1.0,1,1/3,1,1,28,1,1,1,1/12,27,4,28,7,1,6,1,5,11,4,6,25,1,28/30,1,1,1,10,22/23,25,1
lpmnh10,lpmnh10,1.0,1,1,1/26,1/25,1,32/26,26,27/28,26,37,1/11,1,16/13,13,7/8,13,5/6,27,1,7,30,28,1/39,17,13,13,22/23,26,30/31,35
lpmnh11,lpmnh11,1.0,1,2,1,1,1,1,1/17,1,1,1/30,1,1,1,1/13,1,1,1,1,1,1,28,1,33,11,1,1,1,1,28,1
lpmnh12,lpmnh12,1.0,1,1,1,30,1,33,1,1,1,33,7,39,1,1,6,17,2/4,1,7,6,1,1,39/43,13,14,17,27,1,1,33
lpmnh13,lpmnh13,1.0,2,3,3,3,4,3,17,3,17,19,3,31,7/10,7,3,7,3,15,3,3,17,3,32,7,7,7,13,17,17/18,19
lphh0,lphh0,1.0,1,4,35/4/36,4,59,0/37,45,37,45,37,11,59/62,15,12,8/9,12,8,37,6,9,54/45,0/42,61,12,26/27,28,0,52/53,55,37
lphh1,lphh1,1.0,4,21,69,21,107,69,79,75,0,106,50,110,51,0,36,0/59,39,78,0,36,83,75,114,0,0,0/58,21,82,90,105
lphnh0,lphnh0,1.0,1,4,4,4,48,4,4,26,4,34,17,59,20,20,16,20,16,28,17,16,30,26,55,20,22,20,24,4,4,4
lphnh1,lphnh1,1.0,1/2,3,3,40,52,3,3/44,3,46,3,3,60,23,23,11,23,11,3,16,11,45,3,63,28/29,33,23,17,48/46,45,3
lphnh2,lphnh2,1.0,3,7/9,5/54,5,5,58,54,54,66,58,16/21,84,24,37,16,49/44,16,64,21,18,76,62/63,88,33,35,48/44,53,68/70,76,58
lphnh3,lphnh3,1.0,1,5,54,2,109,54,55,55,55,54,12,107,31,33,21,40,18,55,12,21,55,77,107,33,35,40,51,82/83,90/92/93,98
lphnh4,lphnh4,1.0,1/2,20,49,20/45,78,77,65,61,65,75,30,80,37,34,27,43,27,51/63,27,27,65,60,80,34,40/41,34,20,66,71,51
lphnh5,lphnh5,1.0,4,8,22/8,8,43,32/35,8,24,29,32,8,49,8,8,8,19,11,24,8,8,30,26,47,8,8,19,21,29,30,41
lphnh6,lphnh6,1.0,3/4,22,22,22,22,73,68,22,69,73,28,77,39,39,27,39,22,65/67,36,27,68,62,88,39,39,39,50,70,68,75
lphnh7,lphnh7,1.0,4,8,32,32,57,32,32,33/34,40,32,11,59,21,22,15,22,12,35/37/38,11,15,52/54,32,112,22,22/23,22,29,47,55,56
lphnh8,lphnh8,1.0,15,17,1/63,18,18,80/1,71,1/66,74,79,36,18,44,44,22,44,32,66,36,22,71,1,18/82,50,44,44,59/61,72,71,78
lphnh9,lphnh9,1.0,2,1,1,1,49/46,32,36,32,40/41,32,13,55,18/19,21,8,24,6,35,15,9/10,36/43,34,52/53/46,22,21,24/25,28,40,36,45
lphnh10,lphnh10,1.0,5,6,47,6,6,47,47,47,74,83/47,14,86,6,26,6,6/28,6,71,6,6,47,65,91,6,16,6,43,74,77,81/82
lphnh11,lphnh11,1.0,2,24,21,76,108/109,21,79,21,79,105,49,21,54/55,65,46,65/71,38,21,52,38,98,21,110,64,65,65/72,74,80,98,21
lphnh12,lphnh12,1.0,1,7,33,4,4,33,33/52,33,54,33,22,72,9,9,19,29,14,33,14,21,54,51,70,26,9,29,9,54,54,57
lphnh13,lphnh13,1.0,3,7,55,53,79,7/74,65,57,67,7/73,18,78,32,21,16,21,10/14,64,7,15,67,61,83/84,37,21,21,47,67,67,72
lnpsh0,lnpsh0,1.0,1,2,15,2,2,16,16,16,16,16,5,2,10,7,5,13,5,16,5,5,16,0,2,7,7,13,2,16,16,16
lnpsh1,lnpsh1,1.0,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,18
lnpsh2,lnpsh2,1.0,3,1,1,1,22,1,18,16,18,1,1,24,9,0,5,0,5,16,8,5,18,17,24,0,0,14,1,19,21,1
lnpsh3,lnpsh3,1.0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,0,0,6,0,7,0,12,0,15
lnpsh4,lnpsh4,1.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,11,1,14,8,1,0,1,1,1,10,11,1,1,0,1
lnpsh5,lnpsh5,1.0,1,1,1,1,1,14,14,15,14,14,2,24,1,9,2,11,2,15,2,2,14,15,24,8,1,11,1,14,14,14
lnpsh6,lnpsh6,1.0,1,1,1,1,0,1,1,1,1,1,3,0,5,5,1,5,1,1,1,1,1,1,0,5,5,5,1,1,1,1
lnpsh7,lnpsh7,1.0,1,3,3,3,3,3,3,3,3,3,6,3,4,4,4,4,4,3,18,4,3,3,3,4,4,4,22,3,3,3
lnpsh8,lnpsh8,1.0,1,5,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,13,7,7,7,7,21,7,11,7,7,16,7,7
lnpsh9,lnpsh9,1.0,1,1,1,0,1,1,8,8,8,1,2,1,1,1,3,1,3,8,2,3,16,8,1,1,1,1,1,11,16,1
lnpsnh0,lnpsnh0,1.0,1,4,4,4,4,12,4,4,4,12,4,4,4,8,5,8,5,4,4,5,4,4,4,8,8,8,4,4,4,12
lnpsnh1,lnpsnh1,1.0,1,2,2,2,2,2,2,21,2,2,4,2,6,9,2,15,2,26,2,2,2,24,2,7,12,15,20,31,2,32
lnpsnh2,lnpsnh2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,7,1,20,1,1,1,19,1,7,7,7,1,1,1,21
lnpsnh3,lnpsnh3,1.0,1,3,3,3,3,16,3,3,3,19,3,3,3,9,5,3,5,12,6,5,3,3,3,7,8,3,3,3,3,17
lnpsnh4,lnpsnh4,1.0,1,2,2,2,27,2,2,2,15,2,4,26,2,2,4,2,4,2,4,4,20,2,26,2,8,2,14,15,15,25
lnpsnh5,lnpsnh5,1.0,1,3,3,3,3,8,8,8,8,8,3,3,6,3,3,3,3,8,3,3,8,11,3,3,3,3,3,8,8,8
lnpsnh6,lnpsnh6,1.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,5,1,1,6,1,1,1,11,12,1,1,1,1,16
lnpsnh7,lnpsnh7,1.0,2,1,8,1,1,9,9,15,9,9,1,1,1,1,1,1,1,9,1,1,9,14,1,1,1,1,1,9,9,9
lnpsnh8,lnpsnh8,1.0,1,3,2,2,24,2,2,2,2,2,2,2,16,2,4,2,5,2,6,4,2,2,2,2,2,2,2,2,2,2
lnpsnh9,lnpsnh9,1.0,1,14,9,9,9,9,9,9,9,9,25,9,27,29,15,29,17,9,23,15,9,9,37,29,30,29,15,34,9,9
lnpsnh10,lnpsnh10,1.0,2,4,14,13,1,14,14,15,18,14,1,22,9,9,6,9,1,15,1,6,14,15,24,9,9,9,12,18,14,14
lnpsnh11,lnpsnh11,1.0,3,1,1,1,1,14,14,15,17,14,1,21,1,1,1,13,5,16,1,1,17,15,22,1,1,12,1,17,17,14
lnpsnh12,lnpsnh12,1.0,3,1,1,11,16,1,1,1,1,1,4,16,1,1,4,1,4,1,8,4,1,1,16,1,1,1,10,1,1,14
lnpsnh13,lnpsnh13,1.0,1,1,1,1,35,26,26,26,26,26,9,31,17,18,4,23,4,26,15,4,26,27,44,18,18,23,25,26,26,26
lnpsnh14,lnpsnh14,1.0,2,3,3,3,3,3,3,9,3,12,3,3,3,3,3,3,3,9,5,3,3,9,3,3,3,3,3,3,10,3
lnpsnh15,lnpsnh15,1.0,3,1,1,1,1,14,13,13,13,14,1,20,9,10,1,1,1,13,7,1,13,13,20,1,1,12,1,13,13,14
lnpsnh16,lnpsnh16,1.0,1,3,2,2,2,2,13,11,13,2,7,21,8,8,2,8,2,11,2,2,13,11,21,8,8,8,2,15,13,2
lnpsnh17,lnpsnh17,1.0,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,4,4,1
lnpsnh18,lnpsnh18,1.0,3,1,14,1,1,14,14,19,14,22,1,1,8,7,1,7,1,19,1,1,14,19,1,7,7,7,13,14,14,14
lnpsnh19,lnpsnh19,1.0,6,7,7,7,7,7,7,10,7,7,8,7,7,7,7,7,7,10,8,7,7,10,19,7,7,7,7,7,13,7
lnpsnh20,lnpsnh20,1.0,1,2,2,2,2,21,2,2,2,21,8,2,2,2,2,2,6,2,13,2,2,18,23,2,2,2,2,2,2,22
lnpsnh21,lnpsnh21,1.0,1,1,1,1,1,1,1,15,1,1,1,1,10,11,1,11,1,17,1,2,1,15,1,11,12,11,5,1,1,1
lnpsnh22,lnpsnh22,1.0,2,6,6,6,6,6,6,6,6,6,6,6,6,18,10,19,6,6,6,11,21,6,6,16,17,19,6,6,21,6
lnpsnh23,lnpsnh23,1.0,3,1,1,1,1,1,1,1,1,1,1,1,7,8,1,7,1,1,6,1,1,1,13,7,7,7,1,1,1,1
lnpsnh24,lnpsnh24,1.0,1,7,7,7,7,7,7,7,7,7,9,7,10,7,7,7,7,7,9,7,7,17,7,7,7,7,7,7,7,7
lnpsnh25,lnpsnh25,1.0,4,6,6,6,6,6,6,6,6,6,6,14,6,10,6,10,6,6,8,6,6,6,14,11,10,10,6,6,6,6
lnpsnh26,lnpsnh26,1.0,1,1,1,1,1,13,1,1,10,1,1,1,4,4,1,4,1,1,3,1,12,8,1,4,4,4,1,11,1,1
lnpsnh27,lnpsnh27,1.0,2,7,5,5,5,16,16,17,16,16,5,5,5,9,8,9,5,17,5,8,20,17,5,9,11,9,14,16,20,16
lnpsnh28,lnpsnh28,1.0,1,1,1,1,12,1,1,1,1,1,3,12,1,4,1,4,1,1,1,2,1,1,12,4,5,4,1,1,1,1
lnpsnh29,lnpsnh29,1.0,1,1,1,1,1,1,10,1,10,1,1,1,1,1,1,1,4,1,1,1,12,1,1,1,1,1,1,10,10,1
lnpsnh30,lnpsnh30,1.0,1,1,1,1,1,1,1,1,1,14,1,16,7,7,1,7,1,1,1,1,1,1,16,7,7,7,9,1,1,14
lnpsnh31,lnpsnh31,1.0,1,2,2,2,2,11,11,11,11,11,2,16,2,2,2,2,2,11,2,2,11,13,16,2,2,2,10,11,11,11
lnpsnh32,lnpsnh32,1.0,1,4,11,4,4,11,16,11,16,11,8,4,4,4,8,4,8,11,8,9,17,11,4,4,4,4,4,16,16,11
lnpsnh33,lnpsnh33,1.0,1,3,3,9,3,3,3,3,3,3,3,3,5,5,3,5,3,12,3,3,3,10,3,5,5,5,3,14,3,3
lnpsnh34,lnpsnh34,1.0,1,1,1,1,1,1,10,1,12,1,3,21,5,6,1,6,1,1,3,1,12,1,21,5,6,7,1,13,12,1
lnpsnh35,lnpsnh35,1.0,8,11,11,11,11,11,11,11,11,11,11,11,16,16,11,16,11,11,11,11,25,11,30,16,16,16,19,11,25,11
lnpsnh36,lnpsnh36,1.0,1,1,8,8,1,8,8,9,8,8,1,1,5,4,1,7,1,9,1,1,17,9,1,4,4,7,1,8,20,8
