id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,0,1,1,1,1,1,1,13,1,26,1,26,1,27,22,22,11,1,26,1,1,4,1,16,16,1,1,26,1
mh1,mh1,50.0,1,1,13,1,1,1,1,1,1,1,14,13,14,14,14,10,10,1,6,15,14,1,4,6,13,13,13,13,14,20
mh2,mh2,50.0,1,1,1,7,4,7,0,1,0,7,1,1,21,1,1,1,16,7,0,1,1,7,7,0,11,11,11,1,1,29
mh3,mh3,50.0,1,1,10,0,2,0,0,1,0,0,1,1,15,1,1,1,1,0,8,1,1,0,7,0,1,1,1,1,1,17
mh4,mh4,50.0,1,1,1,1,1,1,1,1,1,8,1,12,30,35,1,1,1,7,0,1,35,7,7,9,14,19,12,12,1,36
mnh0,mnh0,50.0,1,24,1,1,4,1,1,2,1,12,24,20,28,24,24,1,1,12,1,24,24,14,14,1,23,23,21,20,24,24
mnh1,mnh1,50.0,1,1,1,1,2,1,1,1,1,1,1,9,1,22,1,1,1,6,7,1,28,1,1,1,10,10,13,21,1,30
mnh2,mnh2,50.0,1,1,14,12,1,12,1,4,1,7,1,15,29,33,1,1,1,6,1,22,33,7,7,1,15,15,20,15,1,33
mnh3,mnh3,50.0,1,1,14,1,1,13,10,1,10,1,1,14,1,42,1,32,32,1,10,34,42,1,9,10,14,14,23,29,1,42
mnh4,mnh4,50.0,1,1,1,12,1,1,8,1,8,7,31,1,31,37,31,27,28,2,11,31,38,4,4,9,1,1,22,23,31,38
mnh5,mnh5,50.0,4,1,1,1,1,3,1,1,1,1,1,9,1,20,1,1,1,1,1,1,20,1,1,1,6,6,6,6,1,23
mnh6,mnh6,50.0,1,42,1,26,1,1,19,1,19,17,33,30,33,33,33,31,31,17,19,36,38,17,17,19,30,30,30,30,33,39
