id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,14,15,15,1,1,1,15,15,15,15,1,1,1,5,1,15,1,7,8,6,15,1,7,25,1,8,15,15,15,27
mh1,mh1,50.0,1,1,1,5,1,1,1,1,1,4,1,1,1,1,1,4,2,1,0,1,4,1,1,4,1,1,1,1,1,4
mh2,mh2,50.0,1,0,5,7,1,1,5,5,0,5,1,3,1,4,3,5,1,4,3,4,5,1,4,5,2,3,0,0,0,5
mh3,mh3,50.0,1,1,1,1,2,2,1,1,1,1,4,9,4,8,8,1,4,8,8,12,1,6,8,15,4,8,1,1,1,1
mh4,mh4,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,8,9,5,1,1,8,1,1,9,12,1,1,1
mnh0,mnh0,50.0,2,2,2,15,2,2,2,2,2,2,2,2,2,2,2,14,2,2,2,8,14,6,2,14,2,2,2,11,12,14
mnh1,mnh1,50.0,1,1,1,33,1,1,1,1,1,1,1,1,1,1,15,20,1,11,15,14,20,2,11,20,1,15,19,1,1,30
mnh2,mnh2,50.0,11,1,1,1,2,2,1,1,1,1,3,1,3,1,1,1,3,1,9,1,1,3,1,1,3,9,1,14,1,1
mnh3,mnh3,50.0,2,2,2,1,2,2,2,12,2,12,2,2,2,2,2,12,5,6,2,6,12,2,6,12,2,2,2,2,2,12
mnh4,mnh4,50.0,1,1,1,1,1,1,1,19,1,21,1,1,1,1,1,21,1,1,1,1,21,1,1,21,1,1,6,1,14,21
mnh5,mnh5,50.0,1,1,1,30,4,4,25,1,11,1,5,1,5,6,7,1,5,1,1,1,28,5,1,1,5,1,19,12,23,29
mnh6,mnh6,50.0,1,1,1,22,1,1,1,1,1,1,1,7,1,7,9,19,1,7,9,7,19,6,7,19,1,9,1,1,1,19
mnh7,mnh7,50.0,1,23,23,1,1,1,23,23,23,23,8,1,8,10,1,23,8,12,1,1,23,9,12,28,8,1,23,26,23,23
