id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,10,10,0,6,1,6,23,6,1,1,8,28,16,6,21,1,1,1,24,1,5,6,1,23,24,26
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1,10,1,5,1,1,9,1,1,1,1,8,1,9,1,4,1,7,10,9,9
mnh1,mnh1,50.0,1,1,7,7,7,7,7,10,10,13,7,14,10,10,13,7,19,13,19,10,30,10,7,10,10,13,32,7,7,7
mnh2,mnh2,50.0,1,2,1,1,1,1,20,10,3,3,1,13,9,3,13,19,1,11,1,3,1,3,1,3,3,14,1,1,1,18
mnh3,mnh3,50.0,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,7,3,1,1,1,2,1,1,1,5,1,1,1,1
lpsh0,lpsh0,1.0,30,1,0,1,15,15,1,1,1,7,19,1,6,1,1,19,15,7,15,1,17,1,22,1,1,9,17,19,21,24
lpsnh0,lpsnh0,1.0,1,1,1,1,1,1,1,6,6,6,1,6,11,6,6,1,1,6,1,6,1,10,18,6,6,6,1,1,18,20
lpsnh1,lpsnh1,1.0,19,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,8,1,9,1,6,1,15,1,4,1,6,12,15,15
lpsnh2,lpsnh2,1.0,1,4,1,18,1,13,1,1,1,9,18,9,1,1,9,18,1,9,1,1,15,6,18,7,1,12,1,18,18,18
lpmh0,lpmh0,1.0,2,1,57,11,11,30,2,11,11,27,0,0,11,11,29,56,11,27,11,13,33,11,50,11,11,29,33,49,50,50
lpmnh0,lpmnh0,1.0,1,1,6,6,25,6,43,20,6,20,35,20,17,9,20,35,32,20,27,12,34,16,35,9,19,24,34,36,35,35
lpmnh1,lpmnh1,1.0,1,1,1,14,1,1,1,1,1,6,18,6,1,1,6,18,10,6,13,1,9,1,24,1,1,7,9,18,21,21
lpmnh2,lpmnh2,1.0,1,1,1,1,1,1,37,9,1,1,28,1,1,3,1,35,22,1,22,3,25,3,28,6,8,1,18,28,28,28
lphh0,lphh0,1.0,1,1,1,91,38,0,1,1,1,31,57,32,1,13,1,1,50,1,50,1,53,12,88,14,25,1,42,1,1,84
lphnh0,lphnh0,1.0,80,1,1,4,4,57,1,40,7,46,4,52,7,9,49,4,62,46,62,14,64,18,71,27,38,54,64,65,69,67
lphnh1,lphnh1,1.0,1,1,1,2,49,49,63,41,18,44,2,48,18,20,44,2,51,44,50,27,52,30,60,36,18,44,58,2,2,2
lphnh2,lphnh2,1.0,1,2,1,1,1,1,1,63,8,1,87,65,6,10,64,107,72,1,1,10,84,10,99,49,59,67,83,90,87,101
lnpsh0,lnpsh0,1.0,1,2,1,1,1,1,13,0,0,5,9,0,0,0,0,11,1,5,8,0,1,0,9,0,4,7,1,9,9,9
lnpsh1,lnpsh1,1.0,1,2,1,1,1,1,30,1,1,13,20,1,1,7,1,24,14,13,15,6,1,1,23,9,10,1,18,21,20,22
lnpsh2,lnpsh2,1.0,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,11,1,13,1,1
lnpsnh0,lnpsnh0,1.0,1,1,1,1,1,1,1,6,8,6,23,6,11,8,6,23,18,14,18,8,18,8,27,8,8,6,22,24,27,27
lnpsnh1,lnpsnh1,1.0,1,1,1,2,2,2,20,2,2,2,13,2,2,2,2,13,2,2,2,6,11,2,19,2,2,2,11,15,19,19
lnpsnh2,lnpsnh2,1.0,1,1,1,1,1,1,1,1,1,1,22,1,10,1,1,22,16,1,16,1,1,8,22,1,9,1,19,22,22,23
lnpsnh3,lnpsnh3,1.0,2,1,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,6,2,2,12,2,2,2,4,2,12,2,2,17
lnpsnh4,lnpsnh4,1.0,2,1,2,2,2,2,2,2,3,2,2,2,3,3,18,41,2,2,24,3,2,3,40,5,15,20,2,26,37,31
lnpsnh5,lnpsnh5,1.0,25,2,1,1,1,1,1,1,3,1,1,1,8,4,1,22,1,9,1,6,14,4,1,4,3,1,14,1,1,1
lnpsnh6,lnpsnh6,1.0,1,1,2,2,7,7,14,2,2,2,2,2,5,2,6,2,7,2,7,2,7,4,13,2,2,2,7,2,9,9
lnpsnh7,lnpsnh7,1.0,1,1,1,1,16,16,27,1,1,10,1,10,1,1,15,1,18,10,18,1,18,4,26,1,1,10,18,23,24,25
