id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,20,1,1,17,11,1,11,1,1,28,35,45,1,29,29,1,14,32,43,1,1,13,22,22,21,21,1,43
mh1,mh1,50.0,1,1,8,4,1,4,1,1,1,2,1,1,1,16,1,13,13,1,1,1,16,2,2,1,1,1,11,1,1,16
mnh0,mnh0,50.0,26,1,29,2,2,2,18,4,18,8,44,29,44,47,44,41,41,8,22,44,49,8,8,18,29,29,29,29,44,52
mnh1,mnh1,50.0,1,1,1,1,1,1,5,1,5,4,1,9,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,14
mnh2,mnh2,50.0,1,1,1,1,1,1,4,1,4,1,18,13,18,1,18,14,16,1,4,19,1,1,1,4,9,9,9,7,18,1
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,1,10,8,10,10,10,1,9,1,1,10,16,1,1,1,5,5,5,5,10,10
mnh4,mnh4,50.0,1,68,1,7,1,7,7,6,7,7,31,1,34,36,33,29,30,11,7,31,36,7,7,7,24,24,24,1,31,64
mnh5,mnh5,50.0,1,1,1,1,1,9,1,1,1,1,13,1,13,17,13,1,1,1,1,13,12,1,1,1,1,1,11,1,13,12
mnh6,mnh6,50.0,1,1,1,1,1,20,17,1,17,10,35,1,32,30,32,29,28,10,17,32,36,10,12,17,1,1,23,1,32,30
lpsh0,lpsh0,1.0,1,36,1,1,2,1,1,4,1,6,37,24,34,39,34,1,26,16/15,1/19/20,34,40,9,6/11,18,21,21,21,21,37,42
lpsnh0,lpsnh0,1.0,1,1,26,25,10,25,21,10,21,14,33,1,33,33,37,32,32,14,24,33,33,15,16/14,21,29,1,1,1,33,33
lpsnh1,lpsnh1,1.0,1,1,17,1,2,1,1,2,7,3,31,1,1/33,44,1,30,29,3,7,1,43,3,4,7,1,1,21,1/25,1,34
lpsnh2,lpsnh2,1.0,1,1,13,1,1,1,9/11,1,9/10,2,1,15,1/27,1,1/25/26,1/23,1,1,9,1,28,4,2,9,18,15,15,15,1,1
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,1,1,1,1,9,7,11,9,9/10,1,1,1,1,9,9,1,3,1,1,1/6,1,1,9,9
lpsnh4,lpsnh4,1.0,1,1,5,4,1,4,1,1,1,1,13,1,13,19,13,12,1,1,1,13,16,3,2,1,1,1,8,1,13,16
lpsnh5,lpsnh5,1.0,1,1,28/30,3,2,3,3,1,3,7,43/45,1/36,43,41,43,37,24,3,23,43/44,41,11,15,19,33,33,32/34,1,43/45,46
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,1,1,7,1,1/19,1,1/39,36,1,1,8,1/11,1,44/45,1,3,1,1,1,1,1,1,1/46
lpmh0,lpmh0,1.0,2,0,1,11,6,11,18,0,19,0,1,28,1,44,1,33,37,12,24,1,50,13,16/17,22,28,28,28,31,40,48/44
lpmnh0,lpmnh0,1.0,1,1,1/31,10,2/3,10,10,7,10,18,80,1/40,83,84,1,69/70,69/73,21,10,1,84/86/87,14,11,10,1,1,38,1,81,84
lpmnh1,lpmnh1,1.0,1,47,1,17,1,16,8,2,8,1,62,20,57,69,57/63,45,45,6,15,57,67,1,1,12,21,21/22,40,20,58,67
lpmnh2,lpmnh2,1.0,2,1/58/59/60,2,2,4,2,18,4,18,2,34,24,44,45,43,33,33,17,20/22/23,36,56,8/10,11,20/21,28,28,24,24,34,45
lpmnh3,lpmnh3,1.0,1,1,1,1,1,1,16,1,16,1/5/13/14,46,27,50,63,1,29,33,1,20,42/43,54,5,11,18,23,23,25,23,1,58/60
lpmnh4,lpmnh4,1.0,3/31,48/67,33,16,9/10,29/30,16,14,22/23,20,52,33/41,52,49,52,46,44,16,28,53,49,18,19,21/24,33,33,33/40,41,56,66
lpmnh5,lpmnh5,1.0,1,1,1,1/25,1,3/24,19,2,21,1,55,1,55,75,72,54,45,18,19/22,60,77,13,1,19,27,27/28,42,1,65,77
lpmnh6,lpmnh6,1.0,3,63,33,3,6,3,3,3/9,3,3,67,30,67,69,67,59,62,13,22,67,69/70,3/10,11,16/20/21,30,30,34,51/53,67,69
lphh0,lphh0,1.0,1,1,61,56,5,1,50/22,7,25,11,0,0,0,81,100,71,79,0/19/10,47,0,105,0/13,16,32,63,63,64,68,91,104
lphnh0,lphnh0,1.0,4,61,45,4,10,41,22,11,33,15,113,45,116/119,124,118,60,60,15,37,61,121,15,15,33/36,51,51,55,45,93,123
lphnh1,lphnh1,1.0,2,124,1,55/56,6,51,13,12,39,22,93,59,93,114,94,92,88,15,46,93,114,24,30,40,70,70,59,80,93,118
lphnh2,lphnh2,1.0,1,78,45,42,1,42,31,5/6,32,12,82,64/62,109,118,82,69,72/73,17/18,39,83,112/111,15,16/13,32,55,55,56,60,86/87,115
lphnh3,lphnh3,1.0,1/2,122/155,76,68,7,65,46,5,46,31,124,104,141,151,135,74,120,40,59,129,144,16,27,48,77,76/78,99/101,118,133,150
lphnh4,lphnh4,1.0,12,149,64,62,21,62,41,28,41,12,134,1/117,127,124,127,1,121,12,61,131,143,33,35,41,66,1,114,1,133,124
lphnh5,lphnh5,1.0,5,1,58,53,8,5,36,5,36,23,102,76,102,1,116,97,99,16,47,104,119,18/20/21,22,36,62,62,73,85,108,121
lphnh6,lphnh6,1.0,1,1,1,52,2,51,46,1,37,9/26/27/28,115/77,59,117/77,125,77,1,1,33/35,37/43,113,77,13,25,40,63,63,65/59,66,77,123
lnpsh0,lnpsh0,1.0,1,48,1,1,1,1,37,1,37,1,1,1,46,47,1,42,1,1,40,1,47,6,0,37,1,1,1,1,0,47
lnpsh1,lnpsh1,1.0,1,1,1,16,1,1,1,1,1,0,1,1,32,1,1,27,27,0,1,30,1,0,0,1,18,18,1,23,31,37
lnpsh2,lnpsh2,1.0,1,85,24,1,3,1,1,2,1,1,76,23,79,83,77,71,74,12,1,75,75,1,8,1,23,23,63,23,76,75
lnpsh3,lnpsh3,1.0,1,1,1,1,3,1,17,1,17,6,1,1,1,1,1,32,31,0,21,36,1,1,1,17,1,1,1,1,1,38
lnpsh4,lnpsh4,1.0,2,31,2,2,2,14,2,2,12,2,1,2,1,30,1,26,2,2,2,1,30,2,2,2,20,20,21,2,1,30
lnpsnh0,lnpsnh0,1.0,1,1,1,4,1,4,13,1,13,5,1,17,1,1,1,21,1,4,13,23,26,5,5,13,19,19,17,17,24,28
lnpsnh1,lnpsnh1,1.0,1,1,19,18,1,18,1,2,14,1,1,1,1,1,1,24,1,1,16,1,52,10,6,1,21,22,1,1,1,58
lnpsnh2,lnpsnh2,1.0,1,17,11,1,1,1,1,2,1,1,23,8,23,27,23,14,14,1,1,23,27,1,1,1,8,8,8,12,23,31
lnpsnh3,lnpsnh3,1.0,1,1,1,1,1,1,1,1,1,3,1,1,1,26,1,23,23,16,19,1,31,15,15,1,1,1,22,1,1,26
lnpsnh4,lnpsnh4,1.0,1,37,27,1,1,21,19,5,19,13,47,25,47,37,47,25,25,13,19,47,37,14,16,19,29,29,32,25,47,37
lnpsnh5,lnpsnh5,1.0,1,1,1,7,1,1,5,1,5,1,1,9,1,1,1,1,1,1,6,1,41,4,1,5,16,12,35,36,1,43
