id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0,5,5,1,1,1,11,1,1,8,11,11,11
mh1,mh1,50.0,1,1,39,1,3,35,39,7,36,6,7,7,7,7,7,7,7,29,7,7,7,30,7,32,7,0,31,32,33,32
mh2,mh2,50.0,1,3,1,2,3,12,1,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0
mh3,mh3,50.0,1,1,7,1,2,7,31,13,30,7,15,13,13,13,13,13,13,13,13,13,13,13,28,13,29,18,13,13,19,13
mnh0,mnh0,50.0,1,1,1,4,1,1,1,15,16,1,1,1,1,1,1,8,9,1,9,9,1,1,1,1,14,1,12,1,1,1
mnh1,mnh1,50.0,1,1,6,2,1,27,6,26,8,8,8,8,12,12,8,11,11,12,11,11,12,12,21,8,25,13,12,8,8,8
mnh2,mnh2,50.0,1,1,1,2,3,1,1,1,19,1,1,1,1,1,13,1,1,1,1,1,7,1,15,1,1,1,11,1,1,1
mnh3,mnh3,50.0,1,1,1,4,1,18,1,1,19,19,1,1,9,9,10,1,1,1,1,1,1,1,14,10,15,1,1,10,11,10
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,1,1,7,1,12,12,1,1,8,12,8,8,13,19,1,1,1,17,26,1,1,28
mnh5,mnh5,50.0,1,1,1,1,1,1,1,5,1,1,7,9,9,9,9,9,9,9,11,9,9,9,9,9,9,13,16,9,9,9
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,11,15,1,1,1,1,1,4,5,1,5,5,1,1,1,1,1,1,1,1,8,1
mnh7,mnh7,50.0,1,1,2,1,1,22,28,11,11,24,11,11,11,11,11,11,11,11,11,14,11,11,18,16,20,11,11,11,17,11
mnh8,mnh8,50.0,1,1,1,1,1,1,1,3,1,1,3,3,5,5,23,3,4,17,4,4,5,17,24,20,22,16,17,19,20,3
mnh9,mnh9,50.0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,14,1,6,1,6,6,1,1,14,15,14,1,11,15,16,15
mnh10,mnh10,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,4,1,4,4,1,1,12,7,6,1,1,9,7,7
mnh11,mnh11,50.0,1,1,1,1,2,1,1,1,11,11,1,1,1,1,1,4,4,1,4,4,5,1,1,1,1,1,1,1,7,8
mnh12,mnh12,50.0,1,1,1,1,1,1,1,1,1,17,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6
mnh13,mnh13,50.0,1,1,1,1,1,17,1,4,1,1,4,11,11,11,7,7,7,11,7,7,11,11,7,7,16,12,11,7,7,7
mnh14,mnh14,50.0,1,1,1,1,1,3,19,3,1,17,3,7,9,7,16,5,5,7,5,5,7,7,7,13,7,8,7,12,13,7
mnh15,mnh15,50.0,1,1,1,2,12,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsh0,lpsh0,1.0,1,1,1,1,5,1/6,25,1/7,1,1,1/7,7,7,7,7,7,9,7,9,9/11,0,7,22,7,23,18,20,7,21/7,7
lpsh1,lpsh1,1.0,0,0/1,0,0,1,3,0,3,0,0,3,3,3,3,17,6,7,3,7,7,3,3,17,3,17/19,3/9,14,3,3,16/3
lpsh2,lpsh2,1.0,1,1,1,1,1,1,25,1,1,1,2,2/12,1,1,6,2,2,11,2/5,2/5,0/1/8,11,24,6,6,9/10,11,13,6,21
lpsh3,lpsh3,1.0,1,1,1,2/3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1/10,1,7,8,1,1
lpsh4,lpsh4,1.0,1,1,1/15,2,1/4,1,1,5,1,1,5,5,5/8,5/8,5,5,5,10,5,5,8,0/10,5,5,12,5/8,0,5,11,5
lpsh5,lpsh5,1.0,1,1,1,1,0/3,1,1,0/5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0/11,5,5,5,5,5/10
lpsh6,lpsh6,1.0,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,2/3,2,1,2,2,1,1,1,5,1,1,4,1,1,1
lpsh7,lpsh7,1.0,1/2,1,1,1,4/7,1,1,1,1,0/1/18,1,1,1,1,1,1,1,1,1,1,8,1,1,14,1,1,1,14,14,16
lpsnh0,lpsnh0,1.0,1,1,1,5,1,1,1,1,1,21,1,1,1,1,1/19,1,1,1,1,1,1,1,1,16,20,13,14,16,16,18
lpsnh1,lpsnh1,1.0,1,1,3,1,1,3/19/20,3,3,21,21/22,3,3,3,3,3,3,3,3,3,3/5,3,3,3,3/8,17/18,3,3,3,11,3
lpsnh2,lpsnh2,1.0,1,2,1,1,1,1,1,1,21,24,3,14,1,1,1/18,1,1,1,1,1,1,1,1,1,1,6,11/12/13,16/17,1,1
lpsnh3,lpsnh3,1.0,1,1/2,1/12/13,1,3,1,12,1,1,11,1/5,1/10,8,8,1,1,1,1,1/6,1,1,1,1,1,1,7,1,1,1,1
lpsnh4,lpsnh4,1.0,1,1/2,4/5,1,3,4,38,4/22,24/25,24,7,4,4,4,11,4,4,4/9/10,4,4,4,9,11,11,11,4,9,13,20,11
lpsnh5,lpsnh5,1.0,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1/14,1/4,1,1,1,1,1,1,14,1/12,14,1/5,9,12,1/13,12
lpsnh6,lpsnh6,1.0,1,1,1/34,1,1,28,1,2,1/30,33/29,5/6,2,2,2,19,2,2,15,2,2,2/7,13,19,19,25,7/8/9,16/13,19,19/20,19
lpsnh7,lpsnh7,1.0,1,1,6,4,1,6,26/27,6/9,9,22,11,12,12,12,12,12,12,12,14,14,12,12,19/12,18,20,12,12,15,18,15
lpsnh8,lpsnh8,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,3,1,1,1
lpsnh9,lpsnh9,1.0,1,1,34,3,1,1,37,1,31,31,1,5,5,5,5,5,5,21,5,6,5,5,5,5,29,19,5,5,5,22
