id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,11,0,1,1,17,0,1,0,0,1,1,1,1,1,1,15,1,1,0,14,1,3,4,1,1,1,1,14,0,0
mh1,mh1,50.0,2,32,1,1,1,1,1,1,32,1,1,1,1,2,1,1,2,2,40,24,3,14,2,2,2,20,2,1,32,32
mh2,mh2,50.0,11,1,1,1,1,34,23,1,0,1,24,31,19,7,30,24,2,13,38,0,2,2,6,1,1,8,7,17,37,1
mh3,mh3,50.0,11,1,1,1,1,1,1,20,1,1,1,1,1,5,1,17,5,5,21,1,5,7,5,5,5,10,5,1,22,1
mnh0,mnh0,50.0,1,42,1,1,1,1,1,40,41,33,1,1,33,1,1,38,3,1,44,36,1,1,27,27,29,1,30,33,44,42
mnh1,mnh1,50.0,1,18,21,1,1,15,1,15,18,1,12,12,1,8,12,13,1,1,18,11,1,1,5,5,1,10,8,1,18,18
mnh2,mnh2,50.0,11,23,1,1,1,1,1,1,1,16,1,18,13,1,18,1,3,12,1,13,3,3,6,5,1,7,7,13,1,20
mnh3,mnh3,50.0,12,26,1,1,1,1,13,1,21,1,14,1,1,1,19,14,1,1,1,1,1,1,3,3,6,1,11,1,1,24
mnh4,mnh4,50.0,12,41,1,1,1,1,1,1,26,1,22,22,1,9,22,22,1,14,28,20,1,3,1,1,1,9,9,1,26,32
mnh5,mnh5,50.0,7,28,1,1,1,1,23,1,1,20,23,23,21,1,23,23,1,14,26,20,1,1,1,1,1,4,1,20,26,26
mnh6,mnh6,50.0,11,32,1,1,1,1,1,1,1,14,1,23,13,1,23,1,1,1,27,19,1,1,7,7,7,8,9,20,27,1
mnh7,mnh7,50.0,1,1,21,1,1,1,15,1,1,14,15,15,1,1,15,17,1,13,19,1,1,1,3,3,3,4,7,1,19,1
mnh8,mnh8,50.0,3,1,1,1,1,1,21,1,1,1,21,21,20,3,21,21,3,3,25,1,4,8,11,9,15,3,18,1,1,1
mnh9,mnh9,50.0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,1,1
mnh10,mnh10,50.0,6,27,1,1,1,27,1,27,27,12,1,20,1,6,20,1,5,6,27,15,5,5,7,8,7,6,11,1,27,27
mnh11,mnh11,50.0,10,24,1,1,1,20,1,20,19,13,1,18,14,1,18,1,1,12,23,14,4,1,1,1,1,1,1,14,23,24
mnh12,mnh12,50.0,17,30,32,1,1,1,1,1,1,1,23,22,19,8,22,22,3,18,28,19,3,3,4,4,4,8,16,19,29,30
mnh13,mnh13,50.0,7,21,1,1,1,1,1,17,1,13,1,15,12,1,16,1,2,1,19,12,3,2,5,1,1,1,1,12,19,1
mnh14,mnh14,50.0,12,19,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,8,2,2,2,1,1,1
mnh15,mnh15,50.0,17,1,1,1,1,1,1,1,1,1,1,1,19,8,1,1,6,8,25,21,5,1,8,8,13,16,8,19,25,1
