id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,5,1,5,20,1,10,5,5,5,18,12,13,5,13,13,5,5,18,14,0,5,5,14,14,14
mh1,mh1,50.0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,0,7,11,1,1,1,7,1,10,1
mh2,mh2,50.0,1,1,17,1,2,14,17,13,1,1,1,1,1,1,1,4,4,1,5,5,6,1,1,1,1,1,1,1,1,1
mh3,mh3,50.0,1,1,1,1,1,2,1,2,2,2,2,2,2,2,12,2,2,2,5,7,10,2,12,13,12,2,2,13,16,13
mnh0,mnh0,50.0,1,1,26,1,1,7,26,7,7,7,7,7,7,7,7,11,11,7,11,11,15,7,21,7,7,7,17,19,7,20
mnh1,mnh1,50.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,4,12,13,1,1,1,1,13,1,1,1
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,1,3,4,6,6,14,4,4,6,4,5,8,6,14,4,17,6,12,4,4,13
mnh3,mnh3,50.0,1,1,5,1,4,5,5,5,20,20,6,9,6,6,6,7,7,6,7,7,6,6,14,6,17,6,6,10,6,6
mnh4,mnh4,50.0,1,3,1,5,9,20,1,1,22,22,1,1,1,15,1,12,12,1,12,12,1,16,1,1,1,14,1,1,17,1
mnh5,mnh5,50.0,1,1,2,1,1,2,2,2,2,2,2,2,2,2,11,5,5,2,5,5,6,2,11,11,11,8,2,16,11,11
mnh6,mnh6,50.0,2,4,28,8,4,1,28,25,1,1,1,1,1,1,1,1,1,1,1,1,12,16,1,21,1,15,17,21,22,21
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnh8,mnh8,50.0,1,1,1,1,1,1,1,6,1,1,7,7,7,7,16,7,7,7,7,7,10,7,17,7,16,7,7,7,15,7
mnh9,mnh9,50.0,1,1,1,1,4,1,1,1,1,1,7,11,11,11,1,1,1,11,1,10,11,14,1,1,28,13,15,18,24,1
mnh10,mnh10,50.0,1,1,5,1,2,11,5,11,11,11,14,15,15,15,33,15,15,15,15,17,19,15,39,15,35,22,15,27,30,15
mnh11,mnh11,50.0,1,3,4,2,3,4,4,6,4,4,10,11,11,11,19,6,6,11,6,6,11,11,19,11,19,12,11,11,15,11
mnh12,mnh12,50.0,1,1,1,4,1,6,1,6,6,22,6,6,6,6,6,6,6,6,6,6,6,6,20,6,6,6,6,6,6,14
mnh13,mnh13,50.0,1,1,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
mnh14,mnh14,50.0,1,1,2,1,1,4,2,4,4,4,5,4,4,4,4,6,6,4,6,6,7,4,4,4,19,4,4,4,4,4
mnh15,mnh15,50.0,1,2,1,2,5,1,21,19,1,20,1,1,1,1,15,8,8,1,8,8,12,1,15,14,17,1,1,1,14,1
lpsh0,lpsh0,1.0,1,1,1,1,1,1,18,2,17,16,2,11,4,4,4,2,2,4,2,2,5,10,4,4,4,7,4,4,4,13
lpsh1,lpsh1,1.0,1,1,1,4,0,8,1,8,8,8,9,19,9,9,9,13,9,9,9,9,9,9,9,21,30,17,9,9,21,25
lpsh2,lpsh2,1.0,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,10,1,1,7,16,1,1,25,7,12,20,24,1
