id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,6,1,1,1,1,1,1,1,1
mh1,mh1,50.0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,12,4,6,14,6,6,7,7,7,9,10,7
mh2,mh2,50.0,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
mh3,mh3,50.0,1,8,2,2,2,10,8,8,8,8,3,8,8,3,4,8,8,5,5,3,6,3,3,3,3,0,0,0,0,3
mnh0,mnh0,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,5,15,5,5,5,5,5,5,12,5
mnh1,mnh1,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,2,2,2,4,2,2
mnh2,mnh2,50.0,1,1,1,1,1,1,37,1,1,1,1,1,1,1,1,1,1,28,29,34,28,34,3,1,1,1,4,1,27,1
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,3,4,3,3,7,3,9,3
mnh4,mnh4,50.0,1,1,1,1,1,1,17,17,1,1,8,1,1,8,9,1,1,10,10,10,10,10,11,10,10,10,14,10,10,16
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1
mnh6,mnh6,50.0,1,1,4,4,4,16,16,16,16,16,6,16,16,6,6,16,16,8,8,8,8,8,10,10,11,12,13,12,12,11
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,9,9,2,9,9,2,3,9,9,2,6,2,2,2,2,2,2,2,2,2,2,2
mnh8,mnh8,50.0,1,1,1,1,2,15,1,1,1,1,2,14,14,8,2,14,14,2,2,2,2,2,2,2,2,5,2,3,2,2
mnh9,mnh9,50.0,1,1,1,2,2,1,1,1,1,1,10,1,1,2,2,1,12,2,2,2,2,2,4,2,5,5,5,5,5,5
mnh10,mnh10,50.0,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,10,8,1,4,4,4,4,4,4,4,6
mnh11,mnh11,50.0,1,1,1,1,1,1,10,10,7,7,1,7,7,1,1,7,9,4,4,4,4,4,4,4,4,4,4,5,6,4
mnh12,mnh12,50.0,1,12,1,1,1,10,11,11,7,7,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,3,3,3,3,4
mnh13,mnh13,50.0,1,2,2,2,2,19,2,2,2,2,5,2,2,5,5,2,2,5,15,17,12,17,5,5,5,5,9,5,5,5
mnh14,mnh14,50.0,1,1,1,1,1,1,16,16,14,14,1,14,14,1,1,14,14,3,3,1,10,12,4,4,4,4,4,4,7,4
mnh15,mnh15,50.0,1,1,1,1,2,17,16,16,16,16,2,16,16,2,2,16,16,4,4,4,4,4,4,5,14,4,4,4,9,14
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5
lpsh1,lpsh1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
lpsh2,lpsh2,1.0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsh3,lpsh3,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1
lpsnh0,lpsnh0,1.0,1,1,2,3,3,1,22,1,18,18,10,18,18,10,10,18,18,10,10,10,16,10,11,10,10,10,10,10,13,10
lpsnh1,lpsnh1,1.0,1,14,1,1,1,12,1,13,1,1,4,11,11,4,4,11,11,4,4,4,4,4,5,5,4,4,4,4,4,4
lpsnh2,lpsnh2,1.0,1,2,2,2,2,12,2,2,2,2,5,2,2,5,5,2,2,5,5,5,9,5,7,7,7,7,7,7,7,7
lpsnh3,lpsnh3,1.0,33,1,1,1,1,1,1,1,30,31,5,30,30,26,7,30,30,5,5,25,5,25,15,15,15,20,15,18,15,21
lpsnh4,lpsnh4,1.0,1,3,3,3,3,19,21,21,20,20,3,19,19,3,3,19,19,3,3,3,3,3,3,3,3,12,3,7,14,17
lpsnh5,lpsnh5,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,8,5,5,9,9,9,11,5
lpsnh6,lpsnh6,1.0,1,1,3,3,3,1,1,1,1,1,3,1,1,12,3,19,19,3,3,3,3,3,3,3,3,3,3,3,3,6
lpsnh7,lpsnh7,1.0,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsnh8,lpsnh8,1.0,13,2,2,2,2,2,2,2,10,10,4,10,10,4,4,12,12,4,4,6,5,6,4,4,4,4,4,4,4,4
lpsnh9,lpsnh9,1.0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,7,7,2,7,2,7,7,7,7,7,7,7,7
lpsnh10,lpsnh10,1.0,1,1,7,7,7,1,1,15,13,13,9,13,13,9,9,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9
lpsnh11,lpsnh11,1.0,1,2,2,2,2,8,8,8,8,8,2,8,8,2,2,8,8,4,4,4,4,4,5,5,5,5,5,5,5,5
lpmh0,lpmh0,1.0,1,1,1,1,1,32,37,32,35,35,30,35,35,3,3,35,35,3,3,26,3,24,3,3,3,3,3,3,3,14
lpmh1,lpmh1,1.0,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,0,0,1,1,15,1,15,3,13,2,2,2,2,2,2
lpmh2,lpmh2,1.0,1,6,7,7,7,6,35,35,31,31,7,31,31,7,7,31,31,0,16,16,16,16,24,24,24,24,24,24,0,24
lpmh3,lpmh3,1.0,1,1,1,1,31,1,1,39,34,34,1,35,35,0,1,35,35,1,1,24,0,24,6,6,20,14,14,15,18,20
lpmnh0,lpmnh0,1.0,1,1,1,1,1,1,28,28,1,1,1,1,1,1,1,1,1,20,20,1,21,1,1,1,7,7,7,7,14,18
lpmnh1,lpmnh1,1.0,1,30,1,1,1,30,30,30,36,37,1,36,36,1,1,36,39,1,1,28,1,28,6,10,14,14,19,14,20,24
lpmnh2,lpmnh2,1.0,1,1,1,1,1,16,1,1,16,16,4,16,16,4,4,18,18,11,4,14,4,13,4,4,4,4,6,10,4,4
lpmnh3,lpmnh3,1.0,1,1,1,1,1,14,22,19,1,1,1,1,1,1,1,12,12,1,1,1,1,1,4,4,4,4,4,4,4,4
lpmnh4,lpmnh4,1.0,1,1,1,1,1,1,1,1,1,1,6,1,1,6,6,1,18,9,9,9,9,9,10,10,10,10,11,10,13,10
lpmnh5,lpmnh5,1.0,1,1,4,5,5,1,37,37,28,28,5,28,28,24,5,31,31,6,6,5,6,5,16,16,16,16,16,18,23,16
lpmnh6,lpmnh6,1.0,1,1,1,1,2,1,1,1,21,1,5,1,1,6,6,1,1,9,9,6,9,6,9,9,12,13,15,13,13,12
lpmnh7,lpmnh7,1.0,1,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,22,5,5,14,5,14,5,5,8,8,10,8,8,8
lpmnh8,lpmnh8,1.0,1,1,1,1,3,18,18,18,18,18,3,18,18,15,3,18,21,12,12,3,12,3,5,5,5,5,7,5,5,9
lpmnh9,lpmnh9,1.0,1,2,2,2,2,2,2,2,16,16,14,18,16,2,2,16,16,2,2,2,2,11,2,2,7,7,7,7,7,7
lpmnh10,lpmnh10,1.0,24,2,2,3,3,19,22,22,19,19,3,19,19,3,3,19,19,9,9,18,9,9,9,9,9,9,9,9,13,15
lpmnh11,lpmnh11,1.0,1,1,1,7,7,1,23,23,20,1,9,1,1,15,9,22,1,9,9,9,9,9,10,10,12,10,11,10,10,10
lphh0,lphh0,1.0,1,18,18,19,19,49,18,18,49,49,19,49,49,19,21,49,49,19,19,46,19,46,19,19,39,39,39,42,43,39
lphh1,lphh1,1.0,1,3,4,5,5,28,31,31,28,28,6,29,29,8,10,29,0,11,0,25,11,25,11,13,0,0,0,0,0,21
lphh2,lphh2,1.0,1,2,2,2,55,60,0,0,0,64,2,66,0,7,6,67,71,19,19,54,19,54,0,46,0,0,0,47,0,50
lphh3,lphh3,1.0,1,2,2,2,2,34,2,2,28,33,2,28,28,5,2,28,28,5,26,5,5,5,5,13,25,5,5,5,17,25
lphnh0,lphnh0,1.0,1,53,6,6,6,63,56,56,58,58,52,58,58,50,9,58,61,15,15,48,15,48,15,18,15,15,15,15,21,38
lphnh1,lphnh1,1.0,1,28,7,7,7,7,7,7,7,7,7,7,7,26,7,7,7,7,7,24,7,24,7,7,13,13,15,18,21,13
lphnh2,lphnh2,1.0,1,1,1,1,77,1,1,1,1,1,5,80,79,76,5,79,79,31,31,73,71,74,9,19,7,7,7,23,7,28
lphnh3,lphnh3,1.0,1,28,1,1,1,23,21,21,23,23,1,23,27,1,1,26,25,17,17,9,17,9,9,9,9,9,9,9,9,15
lphnh4,lphnh4,1.0,1,2,2,2,2,21,31,29,22,21,4,23,23,4,4,25,25,4,17,19,4,19,4,4,9,9,13,9,9,15
lphnh5,lphnh5,1.0,1,5,31,9,9,34,34,34,36,36,9,38,34,9,9,34,34,29,29,9,29,30,11,11,18,22,19,19,18,28
lphnh6,lphnh6,1.0,1,1,1,1,1,29,36,1,29,29,1,29,34,1,3,29,29,1,1,20,1,20,1,1,1,13,9,1,14,1
lphnh7,lphnh7,1.0,1,1,1,1,1,41,1,50,44,46,3,47,47,3,4,47,47,27,27,7,32,7,16,14,13,13,20,13,23,13
lphnh8,lphnh8,1.0,1,4,4,4,4,38,49,49,43,42,7,45,45,7,7,45,45,31,32,8,30,35,17,10,10,10,10,10,23,28
lphnh9,lphnh9,1.0,1,1,1,1,1,62,64,63,1,1,6,1,58,6,8,1,1,48,44,13,45,13,30,30,33,33,34,33,33,40
lphnh10,lphnh10,1.0,1,1,1,1,1,1,18,19,1,1,1,1,14,1,4,1,1,1,1,12,1,1,1,1,5,5,5,5,7,8
lphnh11,lphnh11,1.0,1,1,1,1,1,1,37,36,1,29,3,1,1,3,3,1,1,3,3,3,3,3,7,7,7,7,10,7,7,17
lnpsh0,lnpsh0,1.0,1,1,3,3,3,1,1,1,1,1,13,1,1,13,13,1,1,13,13,13,20,22,13,13,13,13,13,13,13,19
lnpsh1,lnpsh1,1.0,1,1,1,2,2,5,1,1,6,6,2,6,6,2,2,6,6,2,2,2,2,2,2,2,3,3,3,3,3,3
lnpsh2,lnpsh2,1.0,1,3,1,1,1,4,7,7,3,3,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpsh3,lnpsh3,1.0,1,1,1,1,1,1,1,1,12,12,1,12,12,1,1,12,12,1,1,1,1,1,5,5,8,8,9,10,8,8
lnpsh4,lnpsh4,1.0,1,1,1,1,1,0,11,11,0,0,1,0,0,1,1,0,0,1,1,5,4,6,2,1,1,1,1,1,1,1
lnpsh5,lnpsh5,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,3
lnpsh6,lnpsh6,1.0,1,1,1,1,1,1,1,1,9,1,1,1,1,7,1,1,10,1,1,5,1,5,1,1,1,1,1,1,1,1
lnpsh7,lnpsh7,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,6,1,1,1,1,1,0,0,0,0,5,0
lnpsh8,lnpsh8,1.0,1,1,3,3,3,1,1,1,1,1,5,1,1,5,7,1,1,5,5,5,5,5,5,5,5,5,5,5,8,5
lnpsh9,lnpsh9,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,7,7,7,8,7,13
lnpsh10,lnpsh10,1.0,1,2,2,2,2,2,9,9,8,8,2,8,8,2,2,8,8,3,3,3,3,5,3,3,3,3,3,4,3,3
lnpsh11,lnpsh11,1.0,11,2,2,2,2,10,2,2,2,6,2,2,2,2,2,2,7,2,2,2,2,5,2,2,2,2,2,2,2,2
lnpsnh0,lnpsnh0,1.0,1,1,1,1,1,1,1,1,1,1,12,1,1,11,1,1,1,1,1,9,1,9,4,4,4,4,4,4,4,4
lnpsnh1,lnpsnh1,1.0,1,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,5,5,2,6,2,2,2,2,2,2,2,2,2
lnpsnh2,lnpsnh2,1.0,1,1,2,2,6,1,1,1,1,1,2,9,10,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2
lnpsnh3,lnpsnh3,1.0,1,1,2,2,8,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,4,2,6,2,2,2,2,6
lnpsnh4,lnpsnh4,1.0,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,2,2,2,2,2,2
lnpsnh5,lnpsnh5,1.0,1,2,2,2,2,2,2,2,6,6,5,6,6,2,2,6,8,2,2,2,2,2,2,2,2,2,2,2,2,3
lnpsnh6,lnpsnh6,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,12,12,1,12,14,2,2,2,4,4,4,7,2
lnpsnh7,lnpsnh7,1.0,1,1,2,2,2,1,17,17,1,11,2,12,12,3,2,12,12,3,3,3,3,9,3,3,3,3,5,3,3,7
lnpsnh8,lnpsnh8,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,10,11,1,1,1,6,1,1,1,1,1,1,1,1,1
lnpsnh9,lnpsnh9,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
lnpsnh10,lnpsnh10,1.0,1,2,2,2,2,16,2,2,16,16,2,16,16,2,6,16,16,2,2,2,2,12,2,2,2,2,2,2,2,2
lnpsnh11,lnpsnh11,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpsnh12,lnpsnh12,1.0,1,10,2,2,2,10,10,10,10,10,2,11,11,2,6,11,11,2,9,2,2,2,2,2,2,2,2,2,2,2
lnpsnh13,lnpsnh13,1.0,1,1,1,1,1,1,1,1,1,1,9,1,10,5,5,10,10,5,5,8,7,8,5,5,5,5,5,5,5,5
lnpsnh14,lnpsnh14,1.0,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,9,2,2,7,4,7,2,2,2,2,2,2,2,2
lnpsnh15,lnpsnh15,1.0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,3,3,3,3,3
lnpsnh16,lnpsnh16,1.0,1,1,1,1,1,12,1,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,6
lnpsnh17,lnpsnh17,1.0,1,1,1,1,1,7,1,1,4,4,1,4,4,1,1,4,6,1,1,1,1,1,1,1,1,1,3,3,1,1
