id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1,11,11,11,11,1,11,1,1,0,1,0,11,0,11,0,1,1,0,1,11
mh1,mh1,50.0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,4,0,4,4,5,4,4,0,4,0,4,4,4,4,4,0
mnh0,mnh0,50.0,1,1,1,1,2,1,5,5,6,21,19,7,19,7,7,18,12,7,14,12,9,19,9,19,10,13,13,11,13,19
mnh1,mnh1,50.0,1,1,1,1,1,2,1,1,1,11,1,8,1,1,1,8,1,1,1,1,1,1,1,1,4,1,1,4,1,1
mnh2,mnh2,50.0,1,1,1,4,1,1,2,2,1,10,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnh3,mnh3,50.0,1,1,1,7,1,1,4,5,7,1,1,1,14,1,12,1,1,12,1,1,1,1,1,1,1,12,12,1,12,1
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,1,1,1,1,1,10,1,10,1,1,1,1,1,12
mnh5,mnh5,50.0,1,3,6,1,1,1,1,1,1,6,6,6,15,6,7,6,7,7,6,7,8,18,8,18,8,7,7,8,7,18
mnh6,mnh6,50.0,1,3,1,1,1,1,1,1,1,1,8,8,8,8,6,8,6,6,7,6,6,10,6,10,6,6,6,6,6,10
mnh7,mnh7,50.0,1,2,1,1,1,3,7,5,1,8,8,14,8,8,10,15,10,10,9,10,11,16,11,16,11,10,10,11,10,16
lpsh0,lpsh0,1.0,1,1,1,3,2,7,3,3,3,1,8,8,8,8,8,18,8,8,8,8,12,8,12,8,12,8,8,12,8,0
lpsh1,lpsh1,1.0,1,1,1,1,1,1,1,1,1,1,0,10,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0
lpsnh0,lpsnh0,1.0,1,1,1,1,1,7,1,1,12,1,1,1,1,1,17,1,1,17,1,1,15,24,15,1,15,18,19,15,19,1
lpsnh1,lpsnh1,1.0,1,1,1,12,2,1,1,8,1,1,1,1,1,1,1,1,14,1,16,14,1,1,1,1,1,1,1,1,1,1
lpsnh2,lpsnh2,1.0,1,1,1,1,1,2,1,1,1,1,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12
lpsnh3,lpsnh3,1.0,1,1,1,1,5,1,1,1,1,10,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,1,1,1,11,9,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,10
lpsnh5,lpsnh5,1.0,1,1,1,1,1,9,12,1,1,1,1,1,1,22,1,1,19,1,20,19,1,1,1,1,18,1,1,1,1,1
lpmh0,lpmh0,1.0,1,4,1,8,1,5,4,4,4,1,20,20,33,22,12,30,12,12,10,12,12,35,12,35,12,12,12,12,17,36
lpmh1,lpmh1,1.0,2,6,29,6,1,8,21,16,24,30,58,57,58,53,34,0,0,40,0,33,0,60,0,59,0,34,36,0,36,59
lpmnh0,lpmnh0,1.0,1,1,1,10,6,1,9,1,14,1,15,35,36,15,28,15,22,28,16,22,22,36,22,40,22,31,28,22,28,40
lpmnh1,lpmnh1,1.0,1,1,1,1,1,5,7,7,1,21,15,1,15,1,13,1,12,13,1,12,1,16,1,16,9,13,13,9,13,16
lpmnh2,lpmnh2,1.0,1,3,1,2,1,4,4,4,2,1,1,21,1,1,8,20,8,8,8,8,8,1,9,1,8,8,14,8,14,25
lpmnh3,lpmnh3,1.0,2,3,1,3,1,7,3,3,3,1,20,21,29,23,18,26,16,18,1,16,13,31,13,31,14,19,19,14,19,34
lpmnh4,lpmnh4,1.0,1,1,1,9,2,1,1,1,9,1,25,25,32,25,1,31,15,1,1,15,13,41,13,41,13,22,1,13,18,42
lpmnh5,lpmnh5,1.0,2,5,1,5,2,6,7,7,10,1,13,13,13,29,14,13,14,17,14,14,15,13,15,32,15,14,16,15,16,34
lphh0,lphh0,1.0,1,1,1,1,3,1,1,7,9,1,35,1,37,31,1,1,1,26,1,23,18,85,18,40,18,26,28,18,28,83
lphh1,lphh1,1.0,1,1,1,8,3,6,4,4,8,1,1,1,1,29,14,32,14,24,14,14,0,1,18,0,0,21,0,0,0,0
lphnh0,lphnh0,1.0,8,1,1,16,6,1,13,13,16,1,27,27,32,27,23,27,1,23,25,1,1,32,22,35,1,23,23,1,23,43
lphnh1,lphnh1,1.0,4,1,18,15,2,6,8,10,1,85,21,70,75,67,26,70,26,26,21,26,26,21,50,82,26,52,52,41,55,82
lphnh2,lphnh2,1.0,4,12,23,12,2,15,14,14,12,56,39,38,49,25,33,38,25,34,25,25,25,40,31,40,29,33,33,29,33,52
