id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,0,10,12,1,33,18,16,19,19,1,1,1,1,19,1,1,19,1,33,1,7,21,1,1,7,31,19,33
mh1,mh1,50.0,22,22,7,2,9,0,22,2,2,2,15,2,1,24,2,2,2,22,12,0,22,0,10,2,2,6,2,12,16,22
mnh0,mnh0,50.0,1,40,2,2,2,4,1,22,22,23,23,2,1,1,2,1,2,1,37,4,38,4,6,30,2,2,22,33,23,1
mnh1,mnh1,50.0,1,1,1,10,7,2,1,14,7,1,1,1,1,1,1,1,3,1,18,2,1,2,12,16,1,5,7,1,1,1
mnh2,mnh2,50.0,20,2,7,8,2,4,2,11,11,16,16,7,1,2,2,2,6,2,2,3,2,4,2,2,7,7,11,15,16,2
mnh3,mnh3,50.0,1,1,9,1,1,3,1,1,1,11,11,1,1,1,1,1,1,1,11,3,16,3,1,11,1,5,1,15,11,1
mnh4,mnh4,50.0,33,33,4,11,4,4,35,13,14,24,24,4,1,2,22,4,4,47,30,4,33,4,4,29,4,8,13,30,24,33
mnh5,mnh5,50.0,1,1,1,7,7,1,15,1,1,1,1,1,1,1,1,13,1,1,1,1,16,1,10,11,1,6,1,1,1,15
mnh6,mnh6,50.0,2,2,2,13,17,5,2,2,2,19,21,2,1,2,2,2,2,2,2,7,2,5,2,2,9,2,2,2,19,2
mnh7,mnh7,50.0,1,1,4,1,1,3,15,1,1,13,9,1,18,1,1,7,1,1,7,3,15,3,1,8,1,1,1,7,9,15
lpsh0,lpsh0,1.0,25,0,5,5,5,3,21,5,5,16,16,5,1,1,1,1,1,26,11,3,21,3,5,1,5,6,5,10,16,21
lpsh1,lpsh1,1.0,20,20,8,11,8,6,20,8,8,15,17,8,1,1,14,15,7,20,15,6,20,6,8,15,8,8,13,15,15,22
lpsnh0,lpsnh0,1.0,35,36,5,5,5,6,33,5,5,26,26,5,1,2,17,30,10,31,26,5,31,8,5,26,13,5,5,26,26,33
lpsnh1,lpsnh1,1.0,14,6,6,6,6,6,6,6,6,6,13,6,1,5,6,6,6,6,6,6,6,6,6,7,6,6,6,9,6,6
lpsnh2,lpsnh2,1.0,14,15,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,8,1,1,1,1,8,3,3,1,8,10,1
lpsnh3,lpsnh3,1.0,1,36,22,24,24,9,1,24,24,35,35,14,1,38,3,1,3,1,1,9,1,9,24,1,14,16,25,1,35,1
lpsnh4,lpsnh4,1.0,32,47,7,5,5,3,1,5,14,20,27,8,1,1,1,1,1,1,1,1,1,1,5,1,8,7,13,1,20,30
lpsnh5,lpsnh5,1.0,1,38,3,20,24,12,1,3,28,34,34,19,1,1,1,1,3,1,29,10,1,3,3,29,3,3,3,31,34,1
lpmh0,lpmh0,1.0,1,1,1,17,19,4,1,16,16,23,24,13,1,1,1,26,7,1,0,3,1,4,17,21,13,1,16,1,25,1
lpmh1,lpmh1,1.0,40,42,10,3,0,7,38,20,22,32,32,15,1,3,3,36,3,37,0,3,38,6,3,3,15,15,20,27,32,38
lpmnh0,lpmnh0,1.0,32,33,9,10,15,3,31,18,1,23,1,8,1,1,1,1,1,1,1,1,26,1,1,1,6,4,1,1,1,27
lpmnh1,lpmnh1,1.0,60,60,17,19,21,13,58,25,19,12,12,15,1,6,12,37,12,63,12,13,49,13,19,26,15,12,19,36,12,51
lpmnh2,lpmnh2,1.0,46,46,24,26,21,20,46,29,29,31,31,21,1,1,3,30,3,46,31,16,46,17,27,34,21,21,29,31,31,46
lpmnh3,lpmnh3,1.0,61,67,14,14,14,5,59,14,14,48,44,21,1,5,5,26,8,52,40,5,55,5,24,29,21,23,14,29,44,58
lpmnh4,lpmnh4,1.0,41,41,19,2,22,7,37,2,23,31,2,2,1,2,24,2,2,33,29,9,35,7,2,26,2,2,2,29,2,35
lpmnh5,lpmnh5,1.0,5,71,5,38,40,13,68,5,43,60,60,34,1,72,5,62,31,5,46,8,67,8,38,46,34,33,5,46,60,69
lphh0,lphh0,1.0,0,1,21,0,23,0,67,37,37,62,63,20,1,1,42,0,12,1,58,8,0,11,35,57,18,18,37,58,63,78
lphh1,lphh1,1.0,125,126,35,37,40,8,120,53,50,60,65,30,1,1,4,4,12,68,64,8,119,8,36,62,0,14,51,63,60,124
lphnh0,lphnh0,1.0,113,48,19,34,39,12,111,45,42,85,83,21,1,117,2,49,2,115,49,9,90,6,29,53,20,19,42,66,80,48
