id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,2,2,2,1,11,10,1,1,2,1,1,2,3,1,0,2,2,7,6,7,4,4,4,4,4,4,4,5
mnh0,mnh0,50.0,1,1,3,3,3,1,1,1,1,1,14,1,1,12,3,1,1,3,3,3,3,3,8,8,8,8,8,8,8,8
mnh1,mnh1,50.0,1,1,1,1,2,1,20,1,1,1,2,1,1,2,3,1,1,6,6,2,6,2,6,6,7,7,7,7,7,18
mnh2,mnh2,50.0,1,1,1,1,1,9,13,1,9,9,3,10,10,3,3,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3
mnh3,mnh3,50.0,1,1,1,1,1,1,13,13,1,1,2,1,1,2,2,1,1,7,3,3,3,9,4,4,4,4,4,4,4,4
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,14,1,1,1,10,10,13,10,13,6,7,8,8,8,8,8,8
lpsnh0,lpsnh0,1.0,1,2,2,2,2,6,10,2,7,7,2,6,6,2,2,9,6,3,3,4,3,4,3,3,3,3,3,3,3,3
lpsnh1,lpsnh1,1.0,11,1,1,1,6,1,1,1,1,1,1,7,1,5,1,9,1,1,1,1,1,1,1,1,3,3,3,3,4,3
lpsnh2,lpsnh2,1.0,1,3,3,3,3,6,8,6,6,6,3,6,6,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3
lpmh0,lpmh0,1.0,1,1,1,1,1,23,32,32,26,26,3,26,26,3,4,26,26,3,3,3,3,3,3,7,3,3,14,19,0,3
lpmnh0,lpmnh0,1.0,1,1,1,1,24,1,1,28,1,1,23,1,1,21,1,1,1,17,19,1,17,1,1,1,4,4,6,13,4,4
lpmnh1,lpmnh1,1.0,1,24,1,1,23,24,24,24,25,24,3,24,24,3,3,24,24,4,4,3,4,3,12,12,8,8,8,19,8,20
lpmnh2,lpmnh2,1.0,1,23,1,1,21,24,23,23,30,30,1,24,24,20,1,24,24,1,1,1,15,1,9,9,1,1,12,14,1,1
lphh0,lphh0,1.0,1,56,3,6,6,56,62,59,56,56,51,56,56,49,13,56,57,9,9,43,9,43,22,22,24,34,29,32,24,39
lphnh0,lphnh0,1.0,1,33,2,2,2,30,1,1,1,1,5,1,1,5,6,1,1,5,5,5,23,5,11,11,11,16,11,15,17,19
lphnh1,lphnh1,1.0,63,1,1,1,31,58,33,33,41,42,1,41,41,7,1,41,41,7,7,23,20,30,7,7,7,7,9,11,7,7
lphnh2,lphnh2,1.0,1,33,1,1,2,60,33,33,52,52,2,53,54,2,2,54,57,26,26,31,29,31,9,9,16,15,15,15,15,24
lnpsh0,lnpsh0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
lnpsh1,lnpsh1,1.0,1,1,1,1,1,1,1,1,1,1,2,9,9,2,2,9,9,4,7,2,4,2,2,2,2,2,2,2,2,2
lnpsh2,lnpsh2,1.0,1,1,1,1,1,3,3,3,3,3,1,3,3,1,1,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1
lnpsnh0,lnpsnh0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,5,11,11,13,11,11,15
lnpsnh1,lnpsnh1,1.0,1,2,3,3,3,11,2,2,2,2,3,2,2,3,3,2,2,3,5,3,3,6,3,3,3,3,3,3,3,3
lnpsnh2,lnpsnh2,1.0,11,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,3,5,6,5,7,3
