id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,0,1,1,1,9,1,1,1,1,28,14,29,19,29,0,16,1,1,27,19,4,1,1,12,12,11,11,24,19
mnh0,mnh0,50.0,1,22,1,1,3,1,12,3,12,9,1,15,18,20,1,1,1,10,12,1,21,9,9,12,16,16,15,15,1,21
mnh1,mnh1,50.0,1,1,1,14,1,10,3,2,3,3,1,16,1,37,35,30,30,6,3,1,37,3,3,3,20,21,16,22,33,39
mnh2,mnh2,50.0,2,21,8,2,3,2,5,2,6,2,23,8,27,36,23,8,8,2,7,23,36,2,2,6,8,8,10,20,25,36
mnh3,mnh3,50.0,3,1,1,3,4,3,3,3,3,3,1,1,1,30,1,22,22,3,11,1,32,3,3,3,14,15,1,1,1,30
lpsh0,lpsh0,1.0,0,1,1,1,1,1,1,3,1,4,39,1,39,43,0,35,1,7,1,39,43,4,4,1,1,1,1,1,39,45
lpsnh0,lpsnh0,1.0,1,1,1,1,2,1,1,2,1,1,1,10,1,30,29,13,28,5,6,1,30,1,1,1,1,9,1,1,1,30
lpsnh1,lpsnh1,1.0,1,24,14,3,1,3,3,1,3,3,26,19,26,33,26,22,13,9,3,26,33,3,3,3,15,15,17,20,26,35
lpsnh2,lpsnh2,1.0,1,1,1,6,1,8,3,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,1,10,1,1,1
lpmh0,lpmh0,1.0,0,0,31,27,3,26,18,7,20,0,45,0,42,52,42,0,37,13,23,42,52,8,8,23,0,0,0,0,42,61
lpmnh0,lpmnh0,1.0,1,1,48,40,1,5,28,3,28,8,69,1,69,74,71,1,64,12,35,69,75,8,10,32,1,1,1,1,69,75
lpmnh1,lpmnh1,1.0,2,1,1,34,5,8,28,5,28,12,1,56,1,88,1,68,76,27,28,81,91,12,12,30,50,51,53,55,82,92
lpmnh2,lpmnh2,1.0,1,69,32,1,3,26,1,3,1,1,53,33,53,53,53,52,48,19,25,53,53,1,6,1,36,36,44,46,60,67
lphh0,lphh0,1.0,1,196,34,28,1,28,20,7,20,0,162,1,171,180,166,109,109,0,21,159,175,16,0,0,39,39,65,91,162,178
lphnh0,lphnh0,1.0,1,85,30,26,2,1,1,6,1,17,75,30,1,80,1,54,58,8,24,71,83,14,15,1,30,30,36,30,1,80
lphnh1,lphnh1,1.0,6,95,1,69,11,60,57,12,48,6,107,79,102,109,102,87,90,6,53,104,146,15,42,55,76,76,78,1,102,154
lphnh2,lphnh2,1.0,3,87,1,48,6,42,37,21,37,36,105,60,125,87,122,76,79,3,37,120,126,3,34,37,55,55,56,59,105,132
lnpsh0,lnpsh0,1.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,14,1,1,1,1,1,1,1,1,1
lnpsh1,lnpsh1,1.0,1,37,1,1,1,1,1,5,1,1,24,1,23,35,29,1,1,1,13,23,32,8,8,14,1,1,18,1,24,0
lnpsh2,lnpsh2,1.0,1,1,28,1,1,25,19,1,19,5,1,28,1,1,1,28,33,11,19,0,1,5,6,19,29,29,30,31,1,1
lnpsnh0,lnpsnh0,1.0,1,1,13,1,1,1,1,1,1,2,36,1,44,45,34,30,19,2,1,34,46,2,2,1,14,14,1,15,39,46
lnpsnh1,lnpsnh1,1.0,1,1,8,1,1,7,1,1,1,3,1,11,1,1,28,23,1,3,1,26,31,3,3,1,13,13,17,11,27,29
lnpsnh2,lnpsnh2,1.0,1,1,1,6,3,6,7,4,7,9,1,25,1,33,1,1,1,9,14,1,30,9,13,7,21,21,22,21,1,30
lnpsnh3,lnpsnh3,1.0,1,1,1,1,1,34,1,7,1,8,45,1,41,41,65,1,1,8,30,41,67,8,8,30,1,1,37,1,41,41
lnpsnh4,lnpsnh4,1.0,1,58,1,1,4,1,1,3,1,10,23,1,23,57,23,1,1,1,11,49,53,10,10,1,1,1,12,1,23,51
lnpsnh5,lnpsnh5,1.0,1,1,1,1,1,10,8,1,8,6,24,18,1,36,29,1,1,7,8,1,36,6,6,8,18,18,22,18,1,36
lnpsnh6,lnpsnh6,1.0,1,1,9,1,1,1,4,1,4,1,51,11,54,49,49,47,47,2,7,49,77,1,1,4,11,11,37,11,51,78
lnpsnh7,lnpsnh7,1.0,1,1,1,1,3,1,1,6,1,1,1,1,1,58,1,54,48,1,14,1,60,12,1,1,1,1,23,1,1,58
lnpsnh8,lnpsnh8,1.0,1,1,1,6,2,6,6,4,6,6,1,1,26,1,1,22,22,6,6,25,27,8,9,6,1,1,1,1,1,1
lnpsnh9,lnpsnh9,1.0,1,16,7,1,1,1,5,1,1,3,1,9,1,1,1,12,12,3,1,1,14,3,3,1,9,9,11,9,1,1
lnpsnh10,lnpsnh10,1.0,1,1,12,1,1,1,10,1,10,7,1,14,1,1,1,20,19,7,10,1,27,7,7,10,14,14,15,14,1,1
lnpsnh11,lnpsnh11,1.0,1,1,1,6,1,6,13,1,13,11,1,14,1,35,1,31,1,6,13,33,35,6,6,13,14,14,26,28,1,37
lnpsnh12,lnpsnh12,1.0,1,1,1,1,1,1,1,1,1,2,1,1,18,19,17,10,12,5,1,1,21,4,2,6,1,1,1,1,1,24
lnpsnh13,lnpsnh13,1.0,1,1,1,1,1,1,11,4,11,7,1,1,1,1,1,23,1,6,15,1,31,7,7,13,1,1,19,1,28,1
lnpsnh14,lnpsnh14,1.0,1,1,14,1,1,1,1,2,1,3,19,15,19,1,19,1,1,10,1,19,1,6,3,11,15,15,15,15,19,1
lnpsnh15,lnpsnh15,1.0,1,1,10,1,1,1,1,1,1,3,1,1,1,36,33,1,1,3,7,27,38,3,3,1,1,1,11,1,29,37
lnpsnh16,lnpsnh16,1.0,1,1,16,1,2,1,10,2,10,1,1,19,1,36,1,26,26,1,12,29,36,1,1,13,1,1,1,19,1,36
lnpsnh17,lnpsnh17,1.0,1,1,1,1,1,1,7,1,7,3,21,1,21,35,26,14,16,5,7,21,35,3,3,7,1,1,1,1,21,35
lnpmh0,lnpmh0,1.0,0,90,27,0,0,0,24,5,0,0,76,31,76,73,84,0,0,20,22,81,87,0,0,0,31,36,46,31,76,89
lnpmh1,lnpmh1,1.0,0,88,0,16,0,15,0,0,0,5,73,40,77,78,73,66,60,10,11,74,84,6,5,11,0,0,37,42,73,84
lnpmh2,lnpmh2,1.0,1,1,33,13,1,31,13,3,13,14,43,37,43,41,43,38,38,14,27,45,41,14,21,25,32,32,32,0,48,41
lnpmsh0,lnpmsh0,1.0,1,80,1,1,1,13,1,4,1,10,34,1,44,48,34,28,28,9,1,36,48,10,10,1,22,22,25,1,34,50
lnpmsh1,lnpmsh1,1.0,1,1,15,6,2,12,10,1,10,6,1,16,1,37,36,22,29,9,11,32,39,6,6,10,16,16,16,20,1,44
lnpmsh2,lnpmsh2,1.0,1,47,1,1,1,1,21,10,23,15,52,32,52,52,52,40,45,1,21,52,75,16,20,24,27,27,27,34,52,52
lnpmsh3,lnpmsh3,1.0,1,1,1,1,1,1,1,2,13,3,23,1,23,40,23,1,1,12,1,32,40,6,3,1,19,19,21,1,33,40
lnpmsh4,lnpmsh4,1.0,1,35,1,10,5,10,10,7,10,10,35,1,46,49,35,32,34,10,15,35,35,12,10,10,25,28,25,1,35,35
lnpmsh5,lnpmsh5,1.0,1,1,33,31,1,26,17,4,17,10,77,59,1,1,1,69,72,10,17,1,83,12,10,17,46,46,50,46,76,83
lnpmsh6,lnpmsh6,1.0,2,73,1,2,4,2,17,9,17,2,1,42,64,1,1,1,52,14,21,60,68,2,2,19,1,1,23,41,1,1
