id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,2,3,0,0,17,0,15,0,15,0,5,0,10,0,6,0,6,13,5,6,16,12,0,0,0,0,0,15,16,0
mnh0,mnh0,50.0,1,1,1,1,47,1,1,1,1,22,6,49,9,9,6,9,6,1,6,8,1,1,49,9,9,9,14,17,1,1
mnh1,mnh1,50.0,1,3,3,3,29,27,24,3,3,27,3,29,3,12,7,11,10,3,3,7,3,3,29,11,12,11,20,3,23,27
mnh2,mnh2,50.0,1,10,10,20,26,10,23,23,23,25,17,10,10,10,10,10,10,23,10,10,23,23,10,19,10,10,10,23,23,10
lpsh0,lpsh0,1.0,1,2,2,2,2,2,2/13,13,2/13,2,4/6/9,15,2,2,8,2,7,13,4/6,8,13,13,15,2,2,10,0,2/13,13,2
lpsnh0,lpsnh0,1.0,1,4,4,4,4,23,4,4,4,29,5,32,9/10,14,5,4,5/6,4,8,5/7,22,17,32/34,4,4,4,15,19,4,23
lpsnh1,lpsnh1,1.0,1,3,3,3,3,3,16/13,15,16/13,3,3,3,8,3,3,11,4,13,3/5,3,13,13,3,3,3,11,3,16/13,16/13,17
lpsnh2,lpsnh2,1.0,1,1,1,1,1/27,1,1,19,1,1,2,1/30,1,1,3,18,2,21/23,11,2,1,22,1,15,1,18,1,1,1,1
lpmh0,lpmh0,1.0,3,5/6,5,28,5,0,5,5,31,0,5,48/43/45,19,19,13,22,8,5/30,5,13,5,5,47,0,19,22,25,32/5,5,0/38
lpmnh0,lpmnh0,1.0,1,2,1,1,1,1,1/24,18/23,1,1,1,1,10/11,15,1,8,1,18,1,1,1,21,1,8,12,16,1,1,1,40
lpmnh1,lpmnh1,1.0,1,1,1,1,1,1/51,1,1/36/38,1,1/50,1,1,4,4,1,4,1,43,1,1,47,36,1,4,4,4,34,45,47,1
lpmnh2,lpmnh2,1.0,1,1,1,1,1,15,1,1,1,13,1,1,1,1,3,6/7,3,1,1,3,1,10,1,1,1,5,1,1,1,14
lphh0,lphh0,1.0,0,3,0,0,172,0,0,0,0,0,11/13,175,3,148,7,127,10,154,123/126,7,0,151,0,130,133,127,3,0,0,0
lphnh0,lphnh0,1.0,1,3,3,3,3,3,3,36,38,3,5,51,22,34,18,25,18,36/37,19,18,41,36,51,27/28,31,25,35,38,43,3
lphnh1,lphnh1,1.0,1,4,1,1,1,1,40,45,40,1,20,1,1,1,19,35,19,45,24,19,58,46,68,1,31,35,37,40,52,1
lphnh2,lphnh2,1.0,7,31,74/79,78,96,74,90/92/93,85,90,74,28,98,42/44,63,36,47,36,89,39,36/37,91,85,110,49/47,58,47,71,90,90,74
lnpsh0,lnpsh0,1.0,1,1,1,1,0,1,1,24,1,0,1,0,5,1,3,1,1,26,1,3,1,16,0,1,1,7,8,29,1,33
lnpsh1,lnpsh1,1.0,1,2,6,6,1,6,6,9,6,6,3,1,1,1,0,1,0,9,3,0,6,10,1,1,1,1,5,6,6,6
lnpsnh0,lnpsnh0,1.0,3,5,5,5,5,5,5,5,5,5,5,5,7,5,6,5,5,5,5,5,5,10,5,5,5,5,9,5,5,16
lnpsnh1,lnpsnh1,1.0,1,3,7,1,9,7,7,7,7,7,5,1,1,1,1,1,1,7,5,1,7,7,1,1,1,1,1,7,7,7
lnpsnh2,lnpsnh2,1.0,1,6,6,6,6,6,6,6,6,6,10,6,18,21,16,21,16,26,10,16,6,6,6,21,21,21,6,6,6,30
lnpsnh3,lnpsnh3,1.0,1,1,1,1,1,1,1,1,1,14,5,1,7,7,1,7,1,1,1,1,1,1,15,7,7,7,1,1,1,14
lnpsnh4,lnpsnh4,1.0,1,1,1,1,28,1,1,1,16,1,1,28,7,1,5,1,5,15,1,5,1,14,28,1,1,1,1,1,1,26
lnpsnh5,lnpsnh5,1.0,1,1,1,10,1,14,14,14,14,14,1,19,4,4,1,4,1,15,3,1,14,14,1,4,4,4,7,16,14,14
lnpsnh6,lnpsnh6,1.0,1,5,17,1,25,17,17,17,17,17,7,1,1,1,7,1,7,17,7,7,17,17,1,11,1,1,15,17,22,17
lnpsnh7,lnpsnh7,1.0,1,4,1,1,44,1,1,1,1,43,1,44,1,11,1,11,1,1,9,1,1,1,44,13,11,11,1,1,1,40
lnpsnh8,lnpsnh8,1.0,1,3,3,3,3,16,3,3,13,16,3,3,7,7,3,7,4,3,3,3,13,3,27,7,7,7,3,15,13,16
