id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,18,1,18,18,18,35,1,35,18,24,38,1,18,35,37,18,18,18,18,1,18,19,1,31,20,18,25,32,32
mnh0,mnh0,50.0,1,1,1,1,1,1,13,1,1,1,1,13,1,1,13,13,1,1,9,1,1,1,4,1,1,8,1,1,1,1
mnh1,mnh1,50.0,1,1,1,3,1,3,1,1,1,3,3,1,9,3,1,1,3,3,3,3,6,3,3,30,28,4,3,28,31,25
mnh2,mnh2,50.0,8,7,8,1,7,1,8,8,8,1,1,8,8,1,13,8,1,1,1,1,8,1,5,8,8,5,1,8,8,8
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,20,1,1,1,1,20/22/23,1,26,1,1,1,1,1,21,17,1,20,20,1,16,20,20,20
lpsnh0,lpsnh0,1.0,1,1,1,1,1,1,13,1,12,5,5,11,1,5,11,13,5,5,5,5,1,5,6,1,1,6,6,1,1,1
lpsnh1,lpsnh1,1.0,1,1,1,3/4,1,3,21,1,20,5,5/13,20,1,5/14,20,21,5,5,5,5,1,5,7,1,1,7,10,1,19,19
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,16/14,12,14,3,3,14,1/5,3,14,16,3,3,3,3,1/5/6,3,1,1,1,1,1,1,1,1
lpmh0,lpmh0,1.0,1,22,1,2,22,2,37,1,37,2,2,37,25,2,37,37,2,2,2,2,24,21,2,1,1,2,4/6,28,34/35,1
lpmnh0,lpmnh0,1.0,1,3,65,3,55/56,3,1,80/81,83,48,46,1,65,48/54,1,1/84,50,54,48,48,65,48/52,5,65,72/73,5,45,71,76/78,78
lpmnh1,lpmnh1,1.0,1,3/22,1,3,3,3,1,50,1,3,3,1,1,3,1,1,3,21,3,3,1,18,16,44,46,8,3,45,47,47
lpmnh2,lpmnh2,1.0,1,5,1,5,44,5,57,54,55,5,5,55/60/61,1,5,55/62,57,5/41,5,5,5,45,5,7,1,48/1,7/8,38,46,1,1
lphh0,lphh0,1.0,44,4/23/24,1,6,24,8/10/11,44,43,44,0/11,11,44,1,0/22,44,46,20,21,20,0/11,1,11,12,29,38,16/14/15,11,33,29,29
lphnh0,lphnh0,1.0,31,12,31,12,12,12,31,51,31,21,20,55,32,25,53,52,22,20,23,24,32/34,24,15,43,45,18,12,44,49,50
lphnh1,lphnh1,1.0,123,5,1,5,5,5,140,120,134,7,7,138/154,87/88,7,138,150,81/83,7,80,7,94,7,11/12,100,109,71,78,104/106,116,116
lphnh2,lphnh2,1.0,1,16/1,1,1,15,1,1,60,68,11,11,74,29,13,84,1,11,13,11,11,29,11,5,47,51,5,10,47,52,47
lnpsh0,lnpsh0,1.0,11,5,14,5,10,5,11,15,11,5,5,11,0,5,11,11,5,5,5,5,0,5,5,0,17,5,5,20,0,0
lnpsh1,lnpsh1,1.0,0,0,0,0,49,0,0,64,0,41,0,0,64,41,0,0,41,41,43,44,64,46,0,0,0,38,0,0,0,0
lnpsnh0,lnpsnh0,1.0,13,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,3,3,3,3,1,3,3,1,1,3,5,11,12,12
lnpsnh1,lnpsnh1,1.0,1,1,1,2,1,1,24,15,23,1,1,23,15,1,23,24,1,1,1,1,15,1,3,15,15,8,12,15,15,22
lnpsnh2,lnpsnh2,1.0,1,1,1,1,1,1,17,4,1,1,1,1,4,1,1,17,1,1,1,1,4,1,1,8,8,1,1,10,4,4
lnpsnh3,lnpsnh3,1.0,1,1,1,1,1,1,26,1,28,1,1,26,9,1,30,26,1,1,1,7,11,6,1,1,1,5,1,1,25,15
lnpsnh4,lnpsnh4,1.0,1,1,7,1,1,1,14,7,1,2,2,1,7,2,1,15,2,2,2,2,7,2,3,8,9,3,5,8,10,10
lnpsnh5,lnpsnh5,1.0,18,1,11,1,1,1,20,1,16,1,1,16,13,1,21,16,1,1,1,1,13,1,3,1,1,3,3,1,1,1
lnpsnh6,lnpsnh6,1.0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,4,1,4,1,1,5,2,8,8,2,1,8,8,14
lnpsnh7,lnpsnh7,1.0,1,2,1,2,2,3,1,1,1,3,3,1,1,3,1,1,3,3,16,3,1,3,8,24,24,13,4,24,24,24
lnpsnh8,lnpsnh8,1.0,1,1,1,1,6,1,11,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpsnh9,lnpsnh9,1.0,20,11,1,3,11,3,20,1,20,3,3,20,1,3,20,20,3,3,6,3,1,8,3,1,1,3,5,1,19,1
lnpsnh10,lnpsnh10,1.0,1,1,1,1,1,1,1,8,19,4,4,1,8,4,1,1,4,4,4,4,8,4,6,14,14,6,4,14,17,14
lnpsnh11,lnpsnh11,1.0,17,2,11,2,2,2,17,1,18,2,2,17,1,2,17,17,2,2,2,8,1,10,2,1,1,6,7,1,14,14
lnpsnh12,lnpsnh12,1.0,1,1,1,1,1,1,1,93,1,1,1,1,93,1,1,1,1,1,1,1,93,91,6,93,94,6,89,93,93,95
lnpsnh13,lnpsnh13,1.0,17,1,10,1,1,1,17,1,23,1,1,17,1,6,17,24,1,6,1,1,1,1,1,13,13,2,1,13,15,13
lnpsnh14,lnpsnh14,1.0,13,1,13,1,1,1,21,20,13,8,8,21,14,8,30,21,8,8,8,8,13,8,1,13,13,7,1,13,13,13
lnpsnh15,lnpsnh15,1.0,1,1,18,1,1,1,25,19,1,2,2,26,19,14,28,25,2,14,2,2,19,2,7,19,21,7,8,20,19,19
lnpsnh16,lnpsnh16,1.0,1,1,1,1,9,1,1,14,15,1,1,1,1,1,18,1,1,1,7,8,1,8,1,10,12,1,4,10,10,13
lnpsnh17,lnpsnh17,1.0,1,1,4,1,1,1,1,4,1,1,1,1,4,1,11,1,1,1,1,1,5,1,2,4,4,2,1,9,4,4
lnpmh0,lnpmh0,1.0,1,2,20,2,2,2,1,61,1,2,2,1,24,2,67,62,18,2,18,0,43,19,3,44,54,3,16,50,44,60
lnpmh1,lnpmh1,1.0,31,4,1,4,23,4,39,1,1,4,4,40,25,4,0,39,4,4,4,4,25,4,5,26,28,5,21,26,26,30
lnpmh2,lnpmh2,1.0,1,1,1,1,1,3,34,33,34,20,17,34,1,16,47,34,16,16,21,16,1,25,9,32,31,11,3,28,27,27
lnpmsh0,lnpmsh0,1.0,1,1,17,1,16,1,40,37,1,1,1,1,19,15,1,40,1,15,1,14,17,1,1,20,20,10,11,21,26,36
lnpmsh1,lnpmsh1,1.0,1,4,11,6,4,5,30,12,30,5,5,30,12,5,30,30,5,5,5,5,20,5,9,24,24,9,5,24,26,26
lnpmsh2,lnpmsh2,1.0,21,1,1,1,14,1,21,15,21,1,1,21,15,1,21,21,1,1,1,1,15,1,10,15,16,10,1,16,18,19
lnpmsh3,lnpmsh3,1.0,1,1,1,1,1,1,27,1,1,3,3,28,1,3,1,27,3,3,3,15,1,13,10,1,21,10,12,1,1,1
lnpmsh4,lnpmsh4,1.0,1,1,16,4,1,4,41,39,40,11,8,1,1,11,1,41,14,11,11,15,17,11,6,36,32,5,4,21,37,1
lnpmsh5,lnpmsh5,1.0,1,10,1,14,10,14,46,1,43,14,21,47,1,14,41,46,14,14,14,14,1,24,15,27,30,14,20,29,1,1
lnpmsh6,lnpmsh6,1.0,41,1,42,1,38,1,67,65,41,20,20,41,60,20,41,67,23,20,20,20,50,37,12,44,44,12,19,61,63,44
lnpmsh7,lnpmsh7,1.0,1,1,1,1,1,3,1,1,37,3,3,1,1,3,1,38,3,24,18,3,27,20,9,1,1,9,15,1,1,1
lnpmsh8,lnpmsh8,1.0,1,1,24,1,23,1,42,25,38,13,1,43,25,1,1,1,1,1,1,1,27,20,4,29,29,4,11,29,32,35
lnpmsh9,lnpmsh9,1.0,1,1,1,1,1,5,1,31,1,5,5,32,1,5,1,1,13,5,13,17,1,16,5,21,21,5,9,21,21,21
lnpmsh10,lnpmsh10,1.0,1,1,19,1,1,1,1,22,33,2,2,1,22,2,36,1,14,2,2,2,22,18,2,22,28,5,2,22,22,22
lnpmsh11,lnpmsh11,1.0,20,15,1,1,15,1,36,1,35,1,1,36,1,1,50,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lnpmsh12,lnpmsh12,1.0,12,1,13,1,1,2,12,13,45,2,2,49,13,2,12,12,2,2,2,2,13,10,6,20,34,7,2,23,38,42
lnpmsh13,lnpmsh13,1.0,1,1,1,1,1,1,1,1,1,7,7,36,1,7,38,1,16,7,7,21,24,18,10,25,26,12,13,26,31,34
lnpmsh14,lnpmsh14,1.0,31,1,1,1,11,2,53,12,53,9,2,53,12,9,53,53,9,9,9,9,14,9,4,19,21,6,2,23,27,28
lnpmsh15,lnpmsh15,1.0,1,15,1,1,15,1,34,33,1,1,1,39,22,1,1,34,1,1,1,10,21,10,5,26,26,5,1,29,32,32
